n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
465,465.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,25.0,-2470.1516971470332,41.50495899604326,3869.7015405446637,981.2876435893429,10.0
466,466.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,40.0,-1630.5035032981802,41.50495899604326,2965.452600605181,1005.6107053696289,10.0
467,467.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.9,35.0,-2107.556213474766,41.50495899604326,3541.383420423627,981.2876435893429,10.0
468,468.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,20.0,-1764.016631602003,41.50495899604326,2948.011540544663,676.3356085626353,6.0
469,469.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,35.0,-796.4054282272912,130.58794234320223,2654.5755405446635,1944.7167332558456,2.0
470,470.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,1.0,45.0,-1840.4730658299225,51.538084700205125,3466.655480484145,1300.782368618483,10.0
471,471.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,40.0,-1219.7554774870857,77.404691278589,2965.452600605181,1558.1381383897024,6.0
472,472.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,25.0,-1587.7522402015777,41.50495899604326,2801.2935405446633,700.6586703429214,6.0
473,473.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,35.0,-1515.0959637368258,101.2290504822933,3353.920880484145,1388.3806599396728,2.0
474,474.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,30.0,-1498.0167025005742,52.38197966632623,2818.734600605181,723.5230987517327,4.0
475,475.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,1.0,40.0,-1027.9217690007538,80.09403807473525,2490.4164804841457,1332.014446590384,4.0
476,476.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,30.0,-1674.9939894019437,41.50495899604326,2824.7224204236268,981.2876435893429,10.0
477,477.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,30.0,-2042.5299081598855,41.50495899604326,3478.514160605181,828.8116260759891,8.0
478,478.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,1.0,40.0,-1813.1208516847344,41.50495899604326,3189.7618204236273,1005.6107053696289,10.0
479,479.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,40.0,-1287.8429494455336,130.58794234320223,3353.920880484145,2073.835755517876,2.0
480,480.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,35.0,-2028.965336157621,52.38197966632623,3705.542480484145,925.1719150704149,6.0
481,481.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,25.0,-1865.6150724012937,41.50495899604326,2946.471200484145,828.8116260759891,8.0
482,482.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,35.0,-1628.8537333202419,41.50495899604326,2948.011540544663,1005.6107053696289,10.0
483,483.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,55.0,-574.7232321962007,130.58794234320223,2818.734600605181,2856.4812884154503,4.0
484,484.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,35.0,-1177.7228293905323,68.90193226572049,2490.4164804841457,1008.7296500105456,4.0
485,485.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,35.0,-1946.5073161539126,52.38197966632623,3682.2390006051814,1126.8207313890969,8.0
486,486.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,40.0,-1530.9549085231683,41.50495899604326,2742.746360484145,1005.6107053696289,10.0
487,487.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,0.9,45.0,-684.024194108961,119.96669715945328,2343.698480484145,2388.983354735951,4.0
488,488.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,55.0,-1125.821033767372,75.11727595467387,2986.036980423627,2211.998454397595,10.0
489,489.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,45.0,-735.953645292091,130.58794234320223,2801.2935405446633,2073.835755517876,2.0
490,490.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,60.0,-135.17566251236508,130.58794234320223,2948.011540544663,2073.835755517876,2.0
491,491.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,35.0,-1608.014402629925,41.50495899604326,2965.452600605181,981.2876435893429,10.0
492,492.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.9,20.0,-1846.9736404933847,41.50495899604326,2578.5873004236273,981.2876435893429,10.0
493,493.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,35.0,-2012.8166285022348,52.38197966632623,3705.542480484145,893.1493684589781,6.0
494,494.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,30.0,-1498.4275078783255,70.85427533892505,2988.881480484145,793.0567408958491,2.0
495,495.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,35.0,-1749.5498685767461,68.90193226572049,3466.655480484145,1008.7296500105456,4.0
496,496.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,35.0,-1582.266767691288,41.50495899604326,2782.312140423627,828.8116260759891,8.0
497,497.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,20.0,-2444.1354459280583,41.50495899604326,3630.8145405446635,1005.6107053696289,10.0
498,498.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,60.0,-1181.1098073555797,74.54606869299404,3110.630260544663,2185.8566287098256,10.0
499,499.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,25.0,-2265.0515117417003,41.50495899604326,3682.2390006051814,828.8116260759891,8.0
500,500.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,50.0,-1462.0847722012556,101.2290504822933,3682.2390006051814,2369.8301773739436,6.0
501,501.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,1.0,40.0,-867.4840641721968,130.58794234320223,2637.1344804841456,2073.835755517876,2.0
502,502.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,1.0,20.0,-1617.2324835950187,52.38197966632623,2946.471200484145,521.8742824330508,2.0
503,503.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,1.0,60.0,-713.0979026188805,130.58794234320223,3302.496420423627,3639.1268213130256,6.0
504,504.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,1.0,25.0,-2277.7668982308746,41.50495899604326,3518.0799405446633,1005.6107053696289,10.0
505,505.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,50.0,-598.369757290264,130.58794234320223,2965.452600605181,2727.3622661534205,4.0
506,506.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,30.0,-1728.4505841265554,68.23891945444271,3478.514160605181,1040.161079404463,4.0
507,507.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,1.0,30.0,-2269.4341518570577,41.50495899604326,3869.7015405446637,1005.6107053696289,10.0
508,508.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,50.0,-1227.293108583956,119.96669715945328,3541.383420423627,3190.87110720336,6.0
509,509.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,30.0,-1490.7090472397726,68.23891945444271,2986.036980423627,1040.161079404463,4.0
510,510.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,45.0,-1119.9616627971204,104.23114909645169,3110.630260544663,2478.029060511834,6.0
511,511.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,45.0,-1046.6817772471227,73.34474891161356,2654.5755405446635,1756.6170427593443,8.0
512,512.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,45.0,-1411.7063880636747,52.38197966632623,2818.734600605181,1296.4470010963419,10.0
513,513.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,45.0,-861.9996280687458,130.58794234320223,3112.170600605181,1944.7167332558456,2.0
514,514.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,0.9,35.0,-1143.4360616796905,63.93268598001005,2490.4164804841457,1167.9792324953817,6.0
515,515.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,25.0,-1735.8493768516182,57.70311697755309,3274.7893206051813,783.4723106493279,4.0
516,516.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,50.0,-1097.6686299986416,127.66028995263277,3478.514160605181,3388.8437192038896,6.0
517,517.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,25.0,-1953.950923166221,41.50495899604326,3478.514160605181,676.3356085626353,6.0
518,518.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,60.0,-947.7537110132001,87.3084364982703,2986.036980423627,2804.407602699597,10.0
519,519.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,60.0,-422.02684667480344,130.58794234320223,2801.2935405446633,3639.1268213130256,6.0
520,520.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,55.0,-295.7897775202561,130.58794234320223,3071.064480605181,1944.7167332558456,2.0
521,521.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,50.0,-490.4166398767474,130.58794234320223,3110.630260544663,1944.7167332558456,2.0
522,522.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.8,1.0,30.0,-901.4565403966116,106.29108532121222,2326.257420423627,1497.626809058133,2.0
523,523.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,1.0,35.0,-1350.562474846669,63.93268598001005,2782.312140423627,1209.7375804277608,6.0
524,524.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,1.0,20.0,-1622.8313063911314,41.50495899604326,2578.5873004236273,548.1826528295676,4.0
525,525.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,25.0,-2188.366341909152,41.50495899604326,3556.0866006051815,828.8116260759891,8.0
526,526.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,50.0,-598.4922081342505,130.58794234320223,3189.7618204236273,2073.835755517876,2.0
527,527.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,50.0,-572.9642196787935,130.58794234320223,2824.7224204236268,2727.3622661534205,4.0
528,528.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,1.0,60.0,-416.75527250034384,130.58794234320223,3150.196040484145,2073.835755517876,2.0
529,529.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,45.0,-1433.4883241834639,58.508503492874055,3071.064480605181,1534.7018999171742,10.0
530,530.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,0.9,60.0,-332.50803487968034,130.58794234320223,2619.6934204236272,3510.0077990509953,6.0
531,531.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,35.0,-1940.4793452860135,41.50495899604326,3478.514160605181,828.8116260759891,8.0
532,532.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.9,45.0,-862.3404624269117,130.58794234320223,3112.170600605181,2727.3622661534205,4.0
533,533.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.9,50.0,-950.7528300312134,130.58794234320223,3541.383420423627,1944.7167332558456,2.0
534,534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,45.0,-1752.3254139131136,73.34474891161356,3794.973600605181,1483.7807439501476,6.0
535,535.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,20.0,-1984.4221338623763,58.508503492874055,3630.8145405446635,565.505141099451,2.0
536,536.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,60.0,-159.20646008604348,130.58794234320223,2654.5755405446635,2856.4812884154503,4.0
537,537.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,20.0,-2063.495704490074,52.38197966632623,3705.542480484145,521.8742824330508,2.0
538,538.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,60.0,-1068.121522798818,101.2290504822933,3274.7893206051813,2988.7914934085843,8.0
539,539.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,50.0,-1916.68631019633,58.508503492874055,3869.7015405446637,1497.7640769006005,10.0
540,540.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,0.9,55.0,-932.5639365824396,123.94374175228508,3063.6094204236274,3237.6190925725737,6.0
541,541.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,45.0,-1427.5123683182833,52.38197966632623,2783.8524804841454,1296.4470010963419,10.0
542,542.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,0.9,60.0,-327.20155110562814,130.58794234320223,2986.036980423627,2727.3622661534205,4.0
543,543.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,20.0,-1872.3084067418442,41.50495899604326,2654.5755405446635,1005.6107053696289,10.0
544,544.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,35.0,-1255.0777299704666,111.1019126142698,2988.881480484145,1505.8686867671709,2.0
545,545.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,55.0,-447.51197898285574,130.58794234320223,2490.4164804841457,3639.1268213130256,6.0
546,546.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,30.0,-1896.7509367245368,41.50495899604326,2986.036980423627,1005.6107053696289,10.0
547,547.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,45.0,-1382.4455511612587,58.508503492874055,2948.011540544663,1534.7018999171742,10.0
548,548.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,50.0,-980.045745425708,66.12130743186812,2490.4164804841457,1826.3643241059954,10.0
549,549.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,20.0,-1781.1047102418147,41.50495899604326,2742.746360484145,700.6586703429214,6.0
550,550.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.9,0.9,20.0,-1905.174954900115,58.508503492874055,3466.655480484145,565.505141099451,2.0
551,551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,60.0,-998.9783513407031,130.58794234320223,3556.0866006051815,3639.1268213130256,6.0
552,552.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,45.0,-1285.016614052199,60.12499419562551,2783.8524804841454,1555.5397367854705,10.0
553,553.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,60.0,-103.0722261853986,130.58794234320223,2179.539420423627,2727.3622661534205,4.0
554,554.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,35.0,-1156.8661858544588,90.2139868922699,2782.312140423627,1536.9281626984762,4.0
555,555.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,0.9,25.0,-1574.3739914908867,41.50495899604326,2472.975420423627,981.2876435893429,10.0
556,556.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,45.0,-248.8362034400415,130.58794234320223,2179.539420423627,2073.835755517876,2.0
557,557.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,0.9,35.0,-1259.367121744197,90.2139868922699,2988.881480484145,1536.9281626984762,4.0
558,558.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,35.0,-1994.4185935208684,41.50495899604326,3353.920880484145,1005.6107053696289,10.0
559,559.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,60.0,-561.1769704808597,130.58794234320223,3518.0799405446633,2727.3622661534205,4.0
560,560.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,55.0,-818.4485880040164,75.11727595467387,2490.4164804841457,2211.998454397595,10.0
561,561.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,35.0,-1017.2578313823626,82.74649910419797,2472.975420423627,1402.841500496816,4.0
562,562.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,35.0,-1438.655534390232,52.38197966632623,2783.8524804841454,1094.79818477766,8.0
563,563.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,1.0,60.0,-989.5338526166847,101.2290504822933,3110.630260544663,2988.7914934085843,8.0
564,564.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.9,30.0,-1377.2702694001448,41.50495899604326,2343.698480484145,981.2876435893429,10.0
565,565.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,50.0,-1396.2002140224647,58.508503492874055,2948.011540544663,1534.7018999171742,10.0
566,566.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,60.0,-948.4689463331816,101.2290504822933,3071.064480605181,2988.7914934085843,8.0
567,567.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,60.0,-1434.4099194444443,101.2290504822933,3869.7015405446637,2988.7914934085843,8.0
568,568.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,45.0,-1482.4094249101531,119.96669715945328,3705.542480484145,2388.983354735951,4.0
569,569.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,1.0,20.0,-1561.2390615602346,52.38197966632623,2824.7224204236268,521.8742824330508,2.0
570,570.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,60.0,-764.792238216074,122.98836071631062,3112.170600605181,4031.7880686951094,8.0
571,571.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,35.0,-1218.1604602861569,101.2290504822933,2824.7224204236268,1388.3806599396728,2.0
572,572.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,1.0,0.9,55.0,-491.90801547179353,130.58794234320223,2619.6934204236272,2727.3622661534205,4.0
573,573.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9,20.0,-2572.202260020905,41.50495899604326,3869.7015405446637,981.2876435893429,10.0
574,574.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,55.0,-1467.2362493368687,81.69912898735306,3630.8145405446635,2081.0843630341296,8.0
575,575.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,55.0,-653.3878440653866,130.58794234320223,3353.920880484145,1944.7167332558456,2.0
576,576.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,55.0,-763.2667295306618,109.13859191897987,2783.8524804841454,3256.954349248236,8.0
577,577.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,45.0,-1278.1380594199177,111.1019126142698,3314.3551005446634,2218.943675795714,4.0
578,578.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,30.0,-1690.9291197819525,52.38197966632623,3150.196040484145,925.1719150704149,6.0
579,579.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,25.0,-1887.1981766192941,41.50495899604326,2986.036980423627,1005.6107053696289,10.0
580,580.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-1121.34505041978,52.38197966632623,2179.539420423627,893.1493684589781,6.0
581,581.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,0.9,35.0,-1370.2728657431421,41.50495899604326,2472.975420423627,981.2876435893429,10.0
582,582.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,30.0,-1533.3869254856932,52.38197966632623,2965.452600605181,893.1493684589781,6.0
583,583.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,50.0,-486.1555211351634,130.58794234320223,2654.5755405446635,2856.4812884154503,4.0
584,584.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,30.0,-1763.4813942848077,41.50495899604326,2948.011540544663,853.1346878562751,8.0
585,585.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,30.0,-2148.2927088027172,41.50495899604326,3794.973600605181,676.3356085626353,6.0
586,586.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,30.0,-1465.179307441115,41.50495899604326,2578.5873004236273,853.1346878562751,8.0
587,587.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,0.9,25.0,-994.5719545892024,77.9143539830844,2179.539420423627,862.7331947238666,2.0
588,588.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,50.0,-588.8602259099613,130.58794234320223,3274.7893206051813,2073.835755517876,2.0
589,589.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,0.9,20.0,-1971.5290420257857,41.50495899604326,3353.920880484145,371.3835735359279,2.0
590,590.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,55.0,-1405.5448660698842,68.23891945444271,3227.768480484145,1866.4619350104797,10.0
591,591.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,20.0,-1984.4653825887983,41.50495899604326,3353.920880484145,395.70663531621386,2.0
592,592.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,1.0,45.0,-1032.8881470516149,130.58794234320223,3314.3551005446634,2856.4812884154503,4.0
593,593.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,30.0,-1496.997536580404,41.50495899604326,2490.4164804841457,828.8116260759891,8.0
594,594.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,25.0,-1976.791458267503,57.70311697755309,3682.2390006051814,783.4723106493279,4.0
595,595.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,60.0,-256.06663840323336,130.58794234320223,3227.768480484145,1944.7167332558456,2.0
596,596.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.7,1.0,55.0,-1107.8509289491672,75.11727595467387,2988.881480484145,2211.998454397595,10.0
597,597.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,35.0,-1740.5401715419705,41.50495899604326,2946.471200484145,981.2876435893429,10.0
598,598.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,45.0,-1078.7378010514387,104.23114909645169,3071.064480605181,2478.029060511834,6.0
599,599.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,45.0,-1718.2162764747432,58.508503492874055,3556.0866006051815,1534.7018999171742,10.0
600,600.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,50.0,-755.2788587731396,127.66028995263277,2782.312140423627,3388.8437192038896,6.0
601,601.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,25.0,-1714.3163220424565,52.38197966632623,3150.196040484145,723.5230987517327,4.0
602,602.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.7,1.0,40.0,-1205.5977709654783,52.38197966632623,2343.698480484145,1126.8207313890969,8.0
603,603.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,50.0,-901.1834603334297,127.66028995263277,3110.630260544663,3388.8437192038896,6.0
604,604.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,30.0,-2143.3601913401467,41.50495899604326,3682.2390006051814,1005.6107053696289,10.0
605,605.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,50.0,-1212.3049384651638,68.90193226572049,2948.011540544663,1893.561086379984,10.0
606,606.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,35.0,-1849.3540223054658,63.93268598001005,3630.8145405446635,945.6862133931053,4.0
607,607.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,1.0,25.0,-1337.8163828964575,73.94929829919676,2742.746360484145,846.4274892600561,2.0
608,608.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,60.0,-795.5515222544431,130.58794234320223,3153.0405405446627,3639.1268213130256,6.0
609,609.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,40.0,-971.2438182488378,130.58794234320223,3189.7618204236273,2073.835755517876,2.0
610,610.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,45.0,-948.6386624279819,104.23114909645169,2783.8524804841454,2478.029060511834,6.0
611,611.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,55.0,-1461.530853893183,63.93268598001005,3314.3551005446634,1737.8403144970719,10.0
612,612.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,40.0,-1404.108586648879,63.93268598001005,2965.452600605181,1167.9792324953817,6.0
613,613.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,40.0,-1484.1820139656136,77.404691278589,3391.9275405446633,1558.1381383897024,6.0
614,614.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,20.0,-1879.0951151496884,41.50495899604326,2824.7224204236268,981.2876435893429,10.0
615,615.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,55.0,-233.5495189996808,130.58794234320223,2906.9054205446632,1944.7167332558456,2.0
616,616.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,60.0,-1027.9736372907325,130.29885231276955,3630.8145405446635,4278.034793040378,8.0
617,617.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,1.0,45.0,-1078.4198397497144,111.1019126142698,2946.471200484145,2218.943675795714,4.0
618,618.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,30.0,-1190.8212026743781,68.23891945444271,2472.975420423627,1040.161079404463,4.0
619,619.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,50.0,-530.5515576241019,130.58794234320223,2783.8524804841454,1944.7167332558456,2.0
