n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
697,697.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,30.0,-909.5699387348252,56.00568523776178,909.000540696637,1633.0198419145595,10.0
698,698.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.8,0.9,30.0,-983.5475512515517,56.00568523776178,805.0040922247281,1612.1948006562468,10.0
699,699.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,35.0,39.51978186229576,190.19516550018875,1005.6331152809101,1591.8362083407142,2.0
700,700.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,1.0,55.0,478.4475788608438,190.19516550018875,1222.8631475745144,2430.9465689756044,4.0
701,701.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,-301.7308699700625,190.19516550018875,1527.801434468143,4948.277650880274,10.0
702,702.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,0.9,60.0,146.42168798850116,190.19516550018875,1118.617291021329,4033.8947054748023,8.0
703,703.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,40.0,13.571229031076857,190.19516550018875,1018.9184922247282,1516.5636235701313,2.0
704,704.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,60.0,814.3336941905817,190.19516550018875,889.961603752819,2430.9465689756044,4.0
705,705.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-1147.213081228782,56.00568523776178,1373.3231475745145,1042.2870289236741,6.0
706,706.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,1.0,30.0,-529.6123333615747,190.19516550018875,1000.9130922247281,3270.0569296104945,6.0
707,707.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,20.0,-1399.5752986684058,56.00568523776178,1029.39207528091,1612.1948006562468,10.0
708,708.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.7,0.9,30.0,-315.9382704496269,190.19516550018875,1024.6340041277006,1516.5636235701313,2.0
709,709.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,45.0,-352.3861974069674,190.19516550018875,1041.043603752819,4873.005066109692,10.0
710,710.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,35.0,-59.8663392761264,190.19516550018875,1260.9035144681432,1516.5636235701313,2.0
711,711.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7,1.0,40.0,-124.79754009404502,190.19516550018875,978.7879806966371,3270.0569296104945,6.0
712,712.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,25.0,-1024.0630906974286,56.00568523776178,885.2415806966371,1633.0198419145595,10.0
713,713.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,25.0,-894.2038373248811,56.00568523776178,909.000540696637,1063.112070181987,6.0
714,714.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,25.0,-1147.9528601128775,56.00568523776178,1098.9735241277006,1348.0659560482732,8.0
715,715.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,20.0,-723.1756038560161,56.00568523776178,909.000540696637,493.2042984494142,2.0
716,716.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,35.0,-702.2975664129605,190.19516550018875,1323.239251021329,4033.8947054748023,8.0
717,717.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,20.0,-1372.2357194993826,56.00568523776178,1260.9035144681432,1327.2409147899605,8.0
718,718.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,40.0,-508.7917868307079,165.6091073884545,919.474123752819,4403.291064456688,10.0
719,719.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,60.0,386.24405820193664,190.19516550018875,1299.480291021329,2430.9465689756044,4.0
720,720.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.8,0.9,55.0,710.1517095395807,190.19516550018875,1162.3681475745145,1516.5636235701313,2.0
721,721.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,30.0,-1305.3130726490808,56.00568523776178,1299.480291021329,1633.0198419145595,10.0
722,722.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,45.0,-691.8518429094557,163.03839425156465,1183.664371021329,4263.470874722068,10.0
723,723.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,40.0,-347.0894526675489,190.19516550018875,1024.6340041277006,3270.0569296104945,6.0
724,724.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,40.0,-1020.6064500667386,116.63605138586409,1299.480291021329,3064.226785437347,10.0
725,725.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,60.0,391.22185481751984,190.19516550018875,1373.3231475745145,3194.7843448399126,6.0
726,726.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,20.0,-1102.8203663164104,56.00568523776178,824.77011528091,1612.1948006562468,10.0
727,727.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,50.0,297.9661779478896,190.19516550018875,824.77011528091,2355.6739842050215,4.0
728,728.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.8,0.9,45.0,348.89596862317916,190.19516550018875,809.556172224728,2355.6739842050215,4.0
729,729.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.8,1.0,60.0,648.6935506505112,190.19516550018875,809.556172224728,2430.9465689756044,4.0
730,730.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,25.0,-1327.6213250152964,56.00568523776178,1393.0266910213288,1612.1948006562468,10.0
731,731.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,45.0,367.1623771800511,190.19516550018875,704.3785806966371,1591.8362083407142,2.0
732,732.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,30.0,-545.5544830818249,190.19516550018875,1375.0212910213293,1591.8362083407142,2.0
733,733.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,60.0,764.8788918203483,190.19516550018875,945.76011528091,1516.5636235701313,2.0
734,734.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,40.0,-809.8275623207427,118.92485339664279,965.502603752819,3078.515181419632,10.0
735,735.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,20.0,-711.2244690049242,56.00568523776178,905.6296037528191,472.3792571911015,2.0
736,736.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,45.0,330.99959889210544,190.19516550018875,1116.584603752819,1591.8362083407142,2.0
737,737.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,20.0,-1316.4050484870174,56.00568523776178,1393.0266910213288,1348.0659560482732,8.0
738,738.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,1.0,25.0,-712.6669193142269,190.19516550018875,1253.4518110213291,1591.8362083407142,2.0
739,739.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,40.0,-169.964822881051,190.19516550018875,989.261563752819,2430.9465689756044,4.0
740,740.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.9,0.9,35.0,-845.0536185293547,56.00568523776178,784.6396037528191,1612.1948006562468,10.0
741,741.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,55.0,-212.33791072761716,190.19516550018875,1393.0266910213288,4109.167290245384,8.0
742,742.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,55.0,-15.618849577170844,190.19516550018875,1036.323580696637,4033.8947054748023,8.0
743,743.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,60.0,376.8538502146559,190.19516550018875,1376.7194344681432,3270.0569296104945,6.0
744,744.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-375.14178424850013,190.19516550018875,1146.7001475745144,2430.9465689756044,4.0
745,745.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,55.0,-232.0775434787742,190.19516550018875,1106.4252275745146,4948.277650880274,10.0
746,746.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,30.0,-342.25002060635666,190.19516550018875,1101.8731475745146,2430.9465689756044,4.0
747,747.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,35.0,-65.3544994819491,190.19516550018875,885.2415806966371,2430.9465689756044,4.0
748,748.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,25.0,-674.9760846819379,190.19516550018875,1301.178434468143,2355.6739842050215,4.0
749,749.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,-495.0086268334756,190.19516550018875,1377.341434468143,1591.8362083407142,2.0
750,750.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,40.0,-864.9530025322982,165.6091073884545,1452.260434468143,3584.8945020839064,8.0
751,751.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,25.0,-706.2101536599657,124.32718118709913,925.9940922247281,2093.551456743797,6.0
752,752.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.8,1.0,30.0,-377.62790607096304,190.19516550018875,1162.3681475745145,2430.9465689756044,4.0
753,753.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-936.8758899690092,118.92485339664279,1315.7875475745145,1466.7775236246512,4.0
754,754.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,30.0,-1004.4211153821059,56.00568523776178,825.3685806966371,1633.0198419145595,10.0
755,755.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,25.0,-949.2823517114803,56.00568523776178,1041.3781475745143,1348.0659560482732,8.0
756,756.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,60.0,164.64439869559305,190.19516550018875,1145.6240041277003,4873.005066109692,10.0
757,757.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,55.0,-184.98230515652745,190.19516550018875,1006.2551152809101,4873.005066109692,10.0
758,758.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,-281.5298480137522,190.19516550018875,1156.7151152809101,3270.0569296104945,6.0
759,759.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,50.0,-71.66735588908448,190.19516550018875,1256.3514344681432,4033.8947054748023,8.0
760,760.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.8,1.0,40.0,-477.83072887370264,163.67635912572442,809.556172224728,3598.0153624475847,8.0
761,761.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,-1327.7407084652841,56.00568523776178,1377.341434468143,1348.0659560482732,8.0
762,762.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,20.0,-1159.96521592461,56.00568523776178,1146.7001475745144,1063.112070181987,6.0
763,763.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,50.0,226.23183672092097,190.19516550018875,1029.1860841277005,3270.0569296104945,6.0
764,764.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,35.0,-637.6585171573346,190.19516550018875,1222.2411475745146,4033.8947054748023,8.0
765,765.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,25.0,-627.5090882542981,190.19516550018875,1239.607291021329,2355.6739842050215,4.0
766,766.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,35.0,-796.193797968807,56.00568523776178,704.3785806966371,1633.0198419145595,10.0
767,767.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,0.9,25.0,-597.8534723208921,190.19516550018875,1118.617291021329,1516.5636235701313,2.0
768,768.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,55.0,342.09285137334405,190.19516550018875,1098.9735241277006,2355.6739842050215,4.0
769,769.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,60.0,263.046022151424,190.19516550018875,845.1346037528192,4109.167290245384,8.0
770,770.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,30.0,-742.2065003036821,190.19516550018875,1393.0266910213288,3194.7843448399126,6.0
771,771.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,35.0,-1012.6116644437749,56.00568523776178,1005.6331152809101,1633.0198419145595,10.0
772,772.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,55.0,188.04328234668765,190.19516550018875,1000.9130922247281,3194.7843448399126,6.0
773,773.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,40.0,-150.34013569270004,190.19516550018875,1373.3231475745145,2430.9465689756044,4.0
774,774.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-1024.167120695803,122.80081648011236,1393.0266910213288,2667.271586622722,8.0
775,775.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,20.0,-1144.0058259030393,56.00568523776178,879.3436122247281,1327.2409147899605,8.0
776,776.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,25.0,-1087.6469066432635,56.00568523776178,1256.3514344681432,1042.2870289236741,6.0
777,777.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,25.0,-1021.5862778672642,56.00568523776178,1145.0020041277005,1042.2870289236741,6.0
778,778.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,35.0,-386.91466878695275,190.19516550018875,1098.9735241277006,2430.9465689756044,4.0
779,779.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.9,0.9,35.0,-73.65884532010092,190.19516550018875,919.474123752819,2355.6739842050215,4.0
780,780.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,55.0,627.9647168054727,190.19516550018875,964.1390041277003,2430.9465689756044,4.0
781,781.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,55.0,844.8050309511846,190.19516550018875,879.3436122247281,1516.5636235701313,2.0
782,782.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,50.0,155.11778617925512,190.19516550018875,1176.2126675745146,3194.7843448399126,6.0
783,783.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,30.0,-739.0503591717102,107.69898720997243,889.961603752819,1825.2887505526176,6.0
784,784.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.7,0.9,45.0,157.3714744725445,190.19516550018875,769.425660696637,2355.6739842050215,4.0
785,785.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,20.0,-763.8422568858288,113.418486506286,989.261563752819,1442.8752502130271,4.0
786,786.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.9,1.0,35.0,-689.0563110426135,112.62482154714556,784.6396037528191,2454.2604599084875,8.0
787,787.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,0.9,45.0,329.498022688486,190.19516550018875,845.1346037528192,2355.6739842050215,4.0
788,788.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,448.0090582050405,190.19516550018875,1239.607291021329,1516.5636235701313,2.0
789,789.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,25.0,-793.2519594725238,56.00568523776178,764.8735806966372,1063.112070181987,6.0
790,790.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,45.0,-241.85050484972948,190.19516550018875,1239.607291021329,4033.8947054748023,8.0
791,791.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,25.0,-1344.121708014074,56.00568523776178,1393.0266910213288,1348.0659560482732,8.0
792,792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,20.0,-1055.0882359733391,56.00568523776178,1450.5622910213292,472.3792571911015,2.0
793,793.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,0.9,25.0,-1045.6528156215602,56.00568523776178,919.474123752819,1327.2409147899605,8.0
794,794.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,0.9,35.0,-680.8195143675823,131.0908191817993,849.6866837528191,3390.471014478368,10.0
795,795.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,35.0,-525.2544015029827,190.19516550018875,1018.9184922247282,4033.8947054748023,8.0
796,796.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,55.0,417.1937777685685,190.19516550018875,1260.9035144681432,1591.8362083407142,2.0
797,797.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,1.0,40.0,-987.1610753717663,116.63605138586409,1253.4518110213291,3064.226785437347,10.0
798,798.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,45.0,261.7034942463514,190.19516550018875,889.961603752819,1516.5636235701313,2.0
799,799.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,40.0,-572.9947151087895,165.6091073884545,1018.9184922247282,4403.291064456688,10.0
800,800.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,1.0,60.0,489.05050585898067,190.19516550018875,1195.8564344681429,3270.0569296104945,6.0
801,801.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.9,1.0,60.0,1064.1075562579213,190.19516550018875,784.6396037528191,1591.8362083407142,2.0
802,802.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,50.0,249.25867481660964,190.19516550018875,1297.7821475745145,2430.9465689756044,4.0
803,803.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,40.0,-147.17432681965806,190.19516550018875,1400.478394468143,2355.6739842050215,4.0
804,804.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,30.0,-1054.6937332686011,56.00568523776178,1176.2126675745146,1612.1948006562468,10.0
805,805.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,50.0,-82.37247545125022,190.19516550018875,905.6296037528191,4873.005066109692,10.0
806,806.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,50.0,258.64888280389056,190.19516550018875,1220.5430041277004,1591.8362083407142,2.0
807,807.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,45.0,-367.4982073682591,190.19516550018875,1101.8731475745146,4948.277650880274,10.0
808,808.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,40.0,-599.0970624041109,165.6091073884545,1018.9184922247282,3584.8945020839064,8.0
809,809.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,1.0,50.0,-337.76163109277127,190.19516550018875,925.372092224728,4948.277650880274,10.0
810,810.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,50.0,385.54929189869716,190.19516550018875,1101.8731475745146,2355.6739842050215,4.0
811,811.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,1.0,30.0,-1015.6525584998275,56.00568523776178,1059.049003752819,1633.0198419145595,10.0
812,812.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,0.9,20.0,-945.7137893694681,56.00568523776178,1300.102291021329,472.3792571911015,2.0
813,813.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,1.0,20.0,-1217.3687667886177,56.00568523776178,965.502603752819,1348.0659560482732,8.0
814,814.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,45.0,-101.4581468318059,190.19516550018875,1222.2411475745146,2430.9465689756044,4.0
815,815.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,35.0,-348.5644668251844,190.19516550018875,1375.0212910213293,1516.5636235701313,2.0
816,816.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,35.0,-82.24452139787064,190.19516550018875,964.1390041277003,2430.9465689756044,4.0
817,817.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,1.0,40.0,-588.9313524160174,163.67635912572442,978.7879806966371,3598.0153624475847,8.0
818,818.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,45.0,190.70282113516637,190.19516550018875,1098.9735241277006,2430.9465689756044,4.0
819,819.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,35.0,-706.4334991645538,112.62482154714556,809.700580696637,2454.2604599084875,8.0
820,820.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,689.176213443095,190.19516550018875,1470.2658344681429,1591.8362083407142,2.0
821,821.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,45.0,176.46852299763603,190.19516550018875,1005.6331152809101,1591.8362083407142,2.0
822,822.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,35.0,-851.008219311588,190.19516550018875,1470.2658344681429,3194.7843448399126,6.0
823,823.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,50.0,7.4931931275173245,190.19516550018875,1029.1860841277005,3270.0569296104945,6.0
824,824.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.8,1.0,45.0,-211.713341718787,190.19516550018875,1162.3681475745145,4109.167290245384,8.0
825,825.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,60.0,778.3478073358879,190.19516550018875,1315.7875475745145,1591.8362083407142,2.0
826,826.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,40.0,42.8546956504222,190.19516550018875,1069.4610041277003,2355.6739842050215,4.0
827,827.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,30.0,-469.74191395436725,190.19516550018875,945.76011528091,3194.7843448399126,6.0
828,828.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,20.0,-885.6891612826438,118.92485339664279,1238.5484041277002,1466.7775236246512,4.0
829,829.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,20.0,-1488.2797123013545,56.00568523776178,1156.7151152809101,1612.1948006562468,10.0
830,830.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,50.0,20.240246371566993,190.19516550018875,1323.239251021329,2430.9465689756044,4.0
831,831.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,30.0,-952.317809117393,56.00568523776178,978.7879806966371,1327.2409147899605,8.0
832,832.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,50.0,233.04306795632525,190.19516550018875,964.1390041277003,2430.9465689756044,4.0
833,833.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.9,0.9,40.0,-20.546447400388576,190.19516550018875,1183.664371021329,2355.6739842050215,4.0
834,834.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,60.0,466.6032212365862,190.19516550018875,809.700580696637,3270.0569296104945,6.0
835,835.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,0.9,60.0,650.5915451396012,190.19516550018875,1195.8564344681429,1516.5636235701313,2.0
836,836.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,0.9,40.0,204.53935838571712,190.19516550018875,764.8735806966372,2355.6739842050215,4.0
837,837.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,1.0,50.0,-101.68074967634402,190.19516550018875,849.8310922247281,4109.167290245384,8.0
838,838.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-231.97533610971072,190.19516550018875,1222.2411475745146,3194.7843448399126,6.0
839,839.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,60.0,711.2152044208133,190.19516550018875,1029.39207528091,1516.5636235701313,2.0
