n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
785,785.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.9,20.0,-472.4193950725334,4.435883168136524,721.304727672471,97.89538348288765,4.0
786,786.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.9,35.0,-385.4264068040558,4.435883168136524,578.3926476724711,136.71170986157688,8.0
787,787.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.9,45.0,-273.31556511006204,23.078289705525684,612.4336476724711,519.8071787078861,4.0
788,788.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,55.0,-235.08677456699414,23.078289705525684,646.4746476724711,405.69329469753785,2.0
789,789.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,25.0,-372.43525569193775,4.435883168136524,536.8546148563664,117.30354667223224,6.0
790,790.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,45.0,-360.3236244688541,17.228584059626538,646.4746476724711,524.1210025154976,8.0
791,791.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,25.0,-508.9605729779541,4.435883168136524,744.1768476724711,136.71170986157688,8.0
792,792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,20.0,-510.7482648545804,4.435883168136524,783.425647672471,72.57931458312319,2.0
793,793.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.9,25.0,-477.66415939325077,4.435883168136524,698.432607672471,130.80380415115704,8.0
794,794.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,35.0,-438.5815133044729,4.435883168136524,675.560487672471,150.21196734050164,10.0
795,795.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.8,35.0,-447.96834603043067,4.435883168136524,706.3873312644187,130.80380415115704,8.0
796,796.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,55.0,-285.314330297358,23.078289705525684,713.3500040805234,438.0910069961145,2.0
797,797.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,40.0,-458.11238000012855,4.435883168136524,698.432607672471,156.1198730509215,10.0
798,798.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,45.0,-336.7256043821667,23.078289705525684,703.0346476724711,405.69329469753785,2.0
799,799.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,40.0,-450.256757836594,4.435883168136524,706.3873312644187,156.1198730509215,10.0
800,800.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,60.0,-217.92439438264012,23.078289705525684,616.1821640805234,666.3187750168108,6.0
801,801.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.9,60.0,-142.46816756725374,23.078289705525684,578.3926476724711,438.0910069961145,2.0
802,802.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,50.0,-315.325390675998,23.078289705525684,718.8391312644187,552.2048910064627,4.0
803,803.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,40.0,-396.32598128001683,23.078289705525684,759.0942440805235,519.8071787078861,4.0
804,804.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,30.0,-440.80053545117613,4.435883168136524,660.6430912644187,150.21196734050164,10.0
805,805.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,50.0,-359.6264490511509,16.76690825196367,646.4746476724711,585.1085856123715,10.0
806,806.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.7,50.0,-300.35042915650524,23.078289705525684,681.0496148563664,438.0910069961145,2.0
807,807.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,45.0,-351.5159467552713,10.457588273626918,574.6441312644188,362.35932491296074,10.0
808,808.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,40.0,-450.2832220000933,4.435883168136524,706.3873312644187,130.80380415115704,8.0
809,809.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,50.0,-428.85618610647896,8.126778234860332,692.0421312644187,280.6095780711895,10.0
810,810.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.8,50.0,-217.1141112055895,23.078289705525684,574.6441312644188,519.8071787078861,4.0
811,811.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,30.0,-494.8784453475296,4.435883168136524,744.1768476724711,156.1198730509215,10.0
812,812.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,20.0,-447.2460766713906,4.435883168136524,680.515647672471,72.57931458312319,2.0
813,813.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,20.0,-511.09740906804575,4.435883168136524,729.8316476724711,136.71170986157688,8.0
814,814.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,45.0,-373.3518940341495,22.29896888868372,692.0421312644187,529.0200268729614,4.0
815,815.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,35.0,-437.5164404233116,18.312927771802244,756.6286476724712,305.7502332188184,2.0
816,816.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,35.0,-283.52264794997456,17.228584059626538,502.8136148563663,387.15225840156336,4.0
817,817.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,40.0,-430.6372935557257,4.435883168136524,668.5978148563663,136.71170986157688,8.0
818,818.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,45.0,-290.08364461460667,23.078289705525684,622.8535748563663,552.2048910064627,4.0
819,819.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,35.0,-416.27150851112316,4.435883168136524,627.4556148563663,136.71170986157688,8.0
820,820.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,60.0,-253.03984361976646,23.078289705525684,781.9663640805235,438.0910069961145,2.0
821,821.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,45.0,-385.6122545495836,23.078289705525684,767.6211640805233,438.0910069961145,2.0
822,822.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,35.0,-496.6933706845123,4.435883168136524,781.9663640805235,111.39564096181242,6.0
823,823.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,50.0,-317.2940695344988,20.369443467053202,599.9814548563663,570.7189213763774,6.0
824,824.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.8,45.0,-346.43410862884764,15.812521094471935,608.6851312644187,495.2225300111676,8.0
825,825.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,60.0,-210.50143917631257,23.078289705525684,706.3873312644187,438.0910069961145,2.0
826,826.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,40.0,-316.77603455953187,23.078289705525684,627.4556148563663,519.8071787078861,4.0
827,827.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,30.0,-434.2936994410769,4.435883168136524,684.2641640805234,111.39564096181242,6.0
828,828.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.7,20.0,-437.8012574406614,4.435883168136524,668.5978148563663,91.98747777246781,4.0
829,829.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,20.0,-573.8215193203255,4.435883168136524,821.2151640805233,150.21196734050164,10.0
830,830.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,50.0,-357.402900164695,23.078289705525684,721.304727672471,552.2048910064627,4.0
831,831.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,30.0,-449.34191688772887,4.435883168136524,668.5978148563663,130.80380415115704,8.0
832,832.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,50.0,-224.22635542549264,23.078289705525684,502.8136148563663,552.2048910064627,4.0
833,833.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,40.0,-345.38363925094586,23.078289705525684,675.560487672471,519.8071787078861,4.0
834,834.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,60.0,-267.08379743895784,23.078289705525684,627.4556148563663,666.3187750168108,6.0
835,835.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,1.0,60.0,-184.93188875887722,23.078289705525684,616.1821640805234,405.69329469753785,2.0
836,836.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.7,40.0,-261.1725300795846,23.078289705525684,536.8546148563664,519.8071787078861,4.0
837,837.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,50.0,-388.0011513101631,14.616883262425365,665.2451312644187,453.1712795827561,8.0
838,838.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,40.0,-389.4593529466826,18.312927771802244,692.0421312644187,477.4621501895063,6.0
839,839.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,60.0,-270.4526857008836,23.078289705525684,759.0942440805235,405.69329469753785,2.0
840,840.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,-541.8150088281279,4.435883168136524,781.9663640805235,156.1198730509215,10.0
841,841.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,30.0,-384.1249909003899,21.34758413565328,684.2641640805234,368.20023131139914,2.0
842,842.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,45.0,-453.52238297410753,15.812521094471935,783.425647672471,495.2225300111676,8.0
843,843.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,1.0,30.0,-433.63498866770436,4.435883168136524,650.2231640805235,150.21196734050164,10.0
844,844.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,1.0,25.0,-437.3582385182405,12.39118903747125,718.3051640805235,197.17454623551333,2.0
845,845.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,1.0,50.0,-280.08617134211954,23.078289705525684,650.2231640805235,438.0910069961145,2.0
846,846.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,50.0,-361.8807903023326,23.078289705525684,744.1768476724711,519.8071787078861,4.0
847,847.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,40.0,-503.53911208503695,4.435883168136524,794.4181640805233,156.1198730509215,10.0
848,848.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,20.0,-537.8050514393699,4.435883168136524,783.425647672471,150.21196734050164,10.0
849,849.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,1.0,55.0,-367.94179758819456,23.078289705525684,767.6211640805233,748.0349467285823,8.0
850,850.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,20.0,-469.81024200143025,4.435883168136524,683.5152112644187,111.39564096181242,6.0
851,851.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,60.0,-344.74558595311044,23.078289705525684,783.425647672471,748.0349467285823,8.0
852,852.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.7,55.0,-325.70246250901187,23.078289705525684,681.0496148563664,780.4326590271588,8.0
853,853.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.7,20.0,-399.56747218471673,4.435883168136524,622.8535748563663,72.57931458312319,2.0
854,854.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,1.0,35.0,-401.7000568144761,16.098655575530614,684.2641640805234,284.1553270835871,2.0
855,855.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.9,60.0,-301.965290196925,23.078289705525684,698.432607672471,780.4326590271588,8.0
856,856.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,55.0,-281.90543308317524,23.078289705525684,718.8391312644187,552.2048910064627,4.0
857,857.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.7,60.0,-168.90286285395433,23.078289705525684,570.8956148563664,438.0910069961145,2.0
858,858.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,60.0,-286.2576156071361,23.078289705525684,729.8316476724711,519.8071787078861,4.0
859,859.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,0.8,60.0,-157.82569855835985,23.078289705525684,574.6441312644188,519.8071787078861,4.0
860,860.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,60.0,-199.43007912509867,23.078289705525684,599.9814548563663,633.9210627182342,6.0
861,861.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.9,25.0,-425.56786659635225,4.435883168136524,646.4746476724711,117.30354667223224,6.0
862,862.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,60.0,-301.35369704808664,23.078289705525684,642.7261312644187,894.5465430375071,10.0
863,863.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,55.0,-253.22016738393017,23.078289705525684,604.9366148563663,552.2048910064627,4.0
864,864.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,35.0,-432.17055642941096,4.435883168136524,637.7709712644187,156.1198730509215,10.0
865,865.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,50.0,-322.3469595084168,22.29896888868372,637.7709712644187,716.5823377216565,8.0
866,866.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,40.0,-462.5666873495211,4.971077571091431,740.8241640805232,130.61760539633434,6.0
867,867.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,60.0,-301.9759853721633,23.078289705525684,645.7256948563663,748.0349467285823,8.0
868,868.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.7,55.0,-276.9068975316005,23.078289705525684,604.9366148563663,633.9210627182342,6.0
869,869.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,60.0,-357.14151071653595,23.078289705525684,721.304727672471,780.4326590271588,8.0
870,870.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,30.0,-460.32892807826056,4.435883168136524,707.8466148563664,130.80380415115704,8.0
871,871.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,55.0,-457.1538392768583,15.616849859709033,794.4181640805233,539.1868779709895,10.0
872,872.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,45.0,-326.0441045168338,23.078289705525684,698.432607672471,519.8071787078861,4.0
873,873.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,20.0,-514.2142522142196,4.435883168136524,740.8241640805232,156.1198730509215,10.0
874,874.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,50.0,-383.75732087046754,20.369443467053202,707.8466148563664,570.7189213763774,6.0
875,875.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,40.0,-441.6470303161338,9.617224844721495,718.8391312644187,290.3096560096349,8.0
876,876.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,40.0,-454.7084698963484,4.435883168136524,692.0421312644187,156.1198730509215,10.0
877,877.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,30.0,-440.5321932146784,4.435883168136524,654.2526148563663,156.1198730509215,10.0
878,878.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,60.0,-223.9079812497872,23.078289705525684,681.0496148563664,405.69329469753785,2.0
879,879.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,30.0,-456.3840572974781,4.435883168136524,703.0346476724711,130.80380415115704,8.0
880,880.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,20.0,-484.0218977621478,4.435883168136524,740.8241640805232,72.57931458312319,2.0
881,881.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,1.0,20.0,-471.845719303578,4.435883168136524,650.2231640805235,156.1198730509215,10.0
882,882.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,25.0,-449.534488477554,4.435883168136524,680.515647672471,97.89538348288765,4.0
883,883.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,-464.28145880219216,4.435883168136524,729.8316476724711,130.80380415115704,8.0
884,884.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,45.0,-345.42169072470364,23.078289705525684,729.8316476724711,519.8071787078861,4.0
885,885.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,45.0,-320.9156873655115,23.078289705525684,744.1768476724711,405.69329469753785,2.0
886,886.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,55.0,-338.96859926660306,23.078289705525684,706.3873312644187,633.9210627182342,6.0
887,887.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.7,60.0,-225.70397917870275,23.078289705525684,681.0496148563664,552.2048910064627,4.0
888,888.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,40.0,-340.25522209962355,23.078289705525684,721.304727672471,405.69329469753785,2.0
889,889.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,25.0,-366.796366567246,4.435883168136524,570.8956148563664,91.98747777246781,4.0
890,890.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,55.0,-300.50375503178054,23.078289705525684,627.4556148563663,666.3187750168108,6.0
891,891.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,55.0,-169.0193692357159,23.078289705525684,536.8546148563664,405.69329469753785,2.0
892,892.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,40.0,-464.8952511807661,9.617224844721495,756.6286476724712,235.98188941621245,6.0
893,893.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,1.0,45.0,-339.2693575627702,21.34758413565328,650.2231640805235,604.6508985310101,6.0
894,894.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,20.0,-461.74035208317787,4.435883168136524,665.2451312644187,117.30354667223224,6.0
895,895.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.9,55.0,-254.72629919355083,23.078289705525684,675.560487672471,552.2048910064627,4.0
896,896.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,45.0,-469.71317791802886,4.435883168136524,740.8241640805232,150.21196734050164,10.0
897,897.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.9,30.0,-450.88256751578456,9.617224844721495,729.8316476724711,205.98698603477175,4.0
898,898.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,55.0,-202.00845496201728,23.078289705525684,536.8546148563664,519.8071787078861,4.0
899,899.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-492.28374726117244,8.126778234860332,794.4181640805233,245.11740728197987,8.0
900,900.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,20.0,-471.31334098902164,4.435883168136524,703.0346476724711,91.98747777246781,4.0
901,901.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,30.0,-506.66930609682294,9.617224844721495,821.2151640805233,205.98698603477175,4.0
902,902.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.8,35.0,-379.83727351881635,17.228584059626538,660.6430912644187,387.15225840156336,4.0
903,903.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.9,50.0,-334.3745532914457,14.616883262425365,578.3926476724711,453.1712795827561,8.0
904,904.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,25.0,-431.332873900773,4.435883168136524,654.2526148563663,91.98747777246781,4.0
905,905.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,60.0,-222.38032163458578,23.078289705525684,692.0421312644187,519.8071787078861,4.0
906,906.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,35.0,-398.5440805319778,9.617224844721495,645.7256948563663,248.14832102220333,6.0
907,907.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,55.0,-304.77410256183947,23.078289705525684,744.1768476724711,438.0910069961145,2.0
908,908.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,55.0,-375.46431178099704,23.078289705525684,821.2151640805233,519.8071787078861,4.0
909,909.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,25.0,-478.5946456870727,4.435883168136524,684.2641640805234,150.21196734050164,10.0
910,910.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.9,60.0,-218.15763591439116,23.078289705525684,721.304727672471,438.0910069961145,2.0
911,911.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,35.0,-396.1580571159521,4.435883168136524,612.4336476724711,117.30354667223224,6.0
912,912.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,20.0,-454.6569348118125,4.435883168136524,642.7261312644187,156.1198730509215,10.0
913,913.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,35.0,-250.10116767431688,23.078289705525684,502.8136148563663,438.0910069961145,2.0
914,914.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,1.0,35.0,-400.0796072014455,9.617224844721495,650.2231640805235,248.14832102220333,6.0
915,915.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.9,35.0,-295.6641602976169,23.078289705525684,578.3926476724711,438.0910069961145,2.0
916,916.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,60.0,-282.67997219511636,23.078289705525684,681.0496148563664,748.0349467285823,8.0
917,917.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.7,20.0,-349.97450064522735,4.435883168136524,536.8546148563664,78.48722029354303,2.0
918,918.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,20.0,-362.5507614411604,4.435883168136524,502.8136148563663,117.30354667223224,6.0
919,919.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,25.0,-338.39569427221204,4.435883168136524,502.8136148563663,117.30354667223224,6.0
920,920.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,40.0,-446.2757386799066,4.435883168136524,683.5152112644187,150.21196734050164,10.0
921,921.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,50.0,-385.6385584694488,20.369443467053202,713.3500040805234,570.7189213763774,6.0
922,922.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,60.0,-338.8379045425237,23.078289705525684,706.3873312644187,748.0349467285823,8.0
923,923.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.9,40.0,-329.04976431408875,23.078289705525684,703.0346476724711,405.69329469753785,2.0
924,924.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,35.0,-400.54633175442797,9.617224844721495,650.2231640805235,193.82055442878087,4.0
925,925.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,35.0,-474.69675980857073,4.569773722482594,756.6286476724712,100.64684203887646,4.0
926,926.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,60.0,-132.42100022337823,23.078289705525684,570.8956148563664,405.69329469753785,2.0
927,927.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,1.0,55.0,-427.38591065759636,19.359945033123836,794.4181640805233,720.1186602013825,10.0
928,928.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,55.0,-249.52140405045262,23.078289705525684,681.0496148563664,519.8071787078861,4.0
929,929.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,20.0,-373.28241175305664,4.435883168136524,536.8546148563664,97.89538348288765,4.0
930,930.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,1.0,55.0,-346.6596960873893,19.359945033123836,650.2231640805235,628.3084732156171,8.0
931,931.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,50.0,-278.1092648808895,23.078289705525684,646.4746476724711,438.0910069961145,2.0
932,932.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,20.0,-437.8061578838524,4.435883168136524,616.1821640805234,156.1198730509215,10.0
933,933.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,60.0,-260.88018771126286,23.078289705525684,645.7256948563663,748.0349467285823,8.0
934,934.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,0.9,25.0,-390.8960585667534,4.435883168136524,578.3926476724711,130.80380415115704,8.0
935,935.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,45.0,-391.3091307044304,16.95437678922671,684.2641640805234,435.99354957637496,6.0
936,936.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,20.0,-490.1469878965887,4.435883168136524,718.3051640805235,136.71170986157688,8.0
937,937.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,40.0,-384.51787964516797,16.098655575530614,668.5978148563663,431.73428251103377,6.0
938,938.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.9,60.0,-271.2669718020028,23.078289705525684,756.6286476724712,552.2048910064627,4.0
939,939.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,60.0,-278.5421660049846,23.078289705525684,718.3051640805235,519.8071787078861,4.0
940,940.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,30.0,-437.2645436492897,4.435883168136524,627.4556148563663,156.1198730509215,10.0
941,941.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,60.0,-288.95884737207206,23.078289705525684,692.0421312644187,748.0349467285823,8.0
942,942.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,40.0,-399.65462593453657,23.078289705525684,736.2221240805234,438.0910069961145,2.0
