date ,Condicion ,CAMPO,PRODUCCION_MMBTU
sep-56,INCREMENTAL,NARE_SUR,0
oct-56,INCREMENTAL,NARE_SUR,0
nov-56,INCREMENTAL,NARE_SUR,0
dic-56,INCREMENTAL,NARE_SUR,0
ene-20,INCREMENTAL,UNDER_RIVER,0
feb-20,INCREMENTAL,UNDER_RIVER,0
mar-20,INCREMENTAL,UNDER_RIVER,0
abr-20,INCREMENTAL,UNDER_RIVER,0
may-20,INCREMENTAL,UNDER_RIVER,0
jun-20,INCREMENTAL,UNDER_RIVER,0
jul-20,INCREMENTAL,UNDER_RIVER,0
ago-20,INCREMENTAL,UNDER_RIVER,0
sep-20,INCREMENTAL,UNDER_RIVER,0
oct-20,INCREMENTAL,UNDER_RIVER,0
nov-20,INCREMENTAL,UNDER_RIVER,0
dic-20,INCREMENTAL,UNDER_RIVER,0
ene-21,INCREMENTAL,UNDER_RIVER,0
feb-21,INCREMENTAL,UNDER_RIVER,0
mar-21,INCREMENTAL,UNDER_RIVER,0
abr-21,INCREMENTAL,UNDER_RIVER,0
may-21,INCREMENTAL,UNDER_RIVER,0
jun-21,INCREMENTAL,UNDER_RIVER,0
jul-21,INCREMENTAL,UNDER_RIVER,0
ago-21,INCREMENTAL,UNDER_RIVER,0
sep-21,INCREMENTAL,UNDER_RIVER,0
oct-21,INCREMENTAL,UNDER_RIVER,0
nov-21,INCREMENTAL,UNDER_RIVER,0
dic-21,INCREMENTAL,UNDER_RIVER,0
ene-22,INCREMENTAL,UNDER_RIVER,0
feb-22,INCREMENTAL,UNDER_RIVER,0
mar-22,INCREMENTAL,UNDER_RIVER,0
abr-22,INCREMENTAL,UNDER_RIVER,0
may-22,INCREMENTAL,UNDER_RIVER,0
jun-22,INCREMENTAL,UNDER_RIVER,0
jul-22,INCREMENTAL,UNDER_RIVER,0
ago-22,INCREMENTAL,UNDER_RIVER,0
sep-22,INCREMENTAL,UNDER_RIVER,0
oct-22,INCREMENTAL,UNDER_RIVER,0
nov-22,INCREMENTAL,UNDER_RIVER,0
dic-22,INCREMENTAL,UNDER_RIVER,0
ene-23,INCREMENTAL,UNDER_RIVER,0
feb-23,INCREMENTAL,UNDER_RIVER,0
mar-23,INCREMENTAL,UNDER_RIVER,0
abr-23,INCREMENTAL,UNDER_RIVER,0
may-23,INCREMENTAL,UNDER_RIVER,0
jun-23,INCREMENTAL,UNDER_RIVER,0
jul-23,INCREMENTAL,UNDER_RIVER,0
ago-23,INCREMENTAL,UNDER_RIVER,0
sep-23,INCREMENTAL,UNDER_RIVER,0
oct-23,INCREMENTAL,UNDER_RIVER,0
nov-23,INCREMENTAL,UNDER_RIVER,0
dic-23,INCREMENTAL,UNDER_RIVER,0
ene-24,INCREMENTAL,UNDER_RIVER,0
feb-24,INCREMENTAL,UNDER_RIVER,0
mar-24,INCREMENTAL,UNDER_RIVER,0
abr-24,INCREMENTAL,UNDER_RIVER,0
may-24,INCREMENTAL,UNDER_RIVER,0
jun-24,INCREMENTAL,UNDER_RIVER,0
jul-24,INCREMENTAL,UNDER_RIVER,0
ago-24,INCREMENTAL,UNDER_RIVER,0
sep-24,INCREMENTAL,UNDER_RIVER,0
oct-24,INCREMENTAL,UNDER_RIVER,0
nov-24,INCREMENTAL,UNDER_RIVER,0
dic-24,INCREMENTAL,UNDER_RIVER,0
ene-25,INCREMENTAL,UNDER_RIVER,0
feb-25,INCREMENTAL,UNDER_RIVER,0
mar-25,INCREMENTAL,UNDER_RIVER,0
abr-25,INCREMENTAL,UNDER_RIVER,0
may-25,INCREMENTAL,UNDER_RIVER,0
jun-25,INCREMENTAL,UNDER_RIVER,0
jul-25,INCREMENTAL,UNDER_RIVER,0
ago-25,INCREMENTAL,UNDER_RIVER,0
sep-25,INCREMENTAL,UNDER_RIVER,0
oct-25,INCREMENTAL,UNDER_RIVER,0
nov-25,INCREMENTAL,UNDER_RIVER,0
dic-25,INCREMENTAL,UNDER_RIVER,0
ene-26,INCREMENTAL,UNDER_RIVER,0
feb-26,INCREMENTAL,UNDER_RIVER,0
mar-26,INCREMENTAL,UNDER_RIVER,1185.185185
abr-26,INCREMENTAL,UNDER_RIVER,1185.185185
may-26,INCREMENTAL,UNDER_RIVER,2370.37037
jun-26,INCREMENTAL,UNDER_RIVER,2370.37037
jul-26,INCREMENTAL,UNDER_RIVER,3555.555556
ago-26,INCREMENTAL,UNDER_RIVER,3555.555556
sep-26,INCREMENTAL,UNDER_RIVER,4740.740741
oct-26,INCREMENTAL,UNDER_RIVER,4740.740741
nov-26,INCREMENTAL,UNDER_RIVER,5925.925926
dic-26,INCREMENTAL,UNDER_RIVER,5925.925926
ene-27,INCREMENTAL,UNDER_RIVER,6222.222222
feb-27,INCREMENTAL,UNDER_RIVER,6222.222222
mar-27,INCREMENTAL,UNDER_RIVER,6222.222222
abr-27,INCREMENTAL,UNDER_RIVER,6222.222222
may-27,INCREMENTAL,UNDER_RIVER,6222.222222
jun-27,INCREMENTAL,UNDER_RIVER,6222.222222
jul-27,INCREMENTAL,UNDER_RIVER,6222.222222
ago-27,INCREMENTAL,UNDER_RIVER,6222.222222
sep-27,INCREMENTAL,UNDER_RIVER,6222.222222
oct-27,INCREMENTAL,UNDER_RIVER,6222.222222
nov-27,INCREMENTAL,UNDER_RIVER,6222.222222
dic-27,INCREMENTAL,UNDER_RIVER,6222.222222
ene-28,INCREMENTAL,UNDER_RIVER,6222.222222
feb-28,INCREMENTAL,UNDER_RIVER,6222.222222
mar-28,INCREMENTAL,UNDER_RIVER,6222.222222
abr-28,INCREMENTAL,UNDER_RIVER,6222.222222
may-28,INCREMENTAL,UNDER_RIVER,6222.222222
jun-28,INCREMENTAL,UNDER_RIVER,6222.222222
jul-28,INCREMENTAL,UNDER_RIVER,6222.222222
ago-28,INCREMENTAL,UNDER_RIVER,6222.222222
sep-28,INCREMENTAL,UNDER_RIVER,6222.222222
oct-28,INCREMENTAL,UNDER_RIVER,6222.222222
nov-28,INCREMENTAL,UNDER_RIVER,6222.222222
dic-28,INCREMENTAL,UNDER_RIVER,6222.222222
ene-29,INCREMENTAL,UNDER_RIVER,6222.222222
feb-29,INCREMENTAL,UNDER_RIVER,6222.222222
mar-29,INCREMENTAL,UNDER_RIVER,6222.222222
abr-29,INCREMENTAL,UNDER_RIVER,6222.222222
may-29,INCREMENTAL,UNDER_RIVER,6222.222222
jun-29,INCREMENTAL,UNDER_RIVER,6222.222222
jul-29,INCREMENTAL,UNDER_RIVER,6222.222222
ago-29,INCREMENTAL,UNDER_RIVER,6222.222222
sep-29,INCREMENTAL,UNDER_RIVER,6222.222222
oct-29,INCREMENTAL,UNDER_RIVER,6222.222222
nov-29,INCREMENTAL,UNDER_RIVER,6222.222222
dic-29,INCREMENTAL,UNDER_RIVER,6222.222222
ene-30,INCREMENTAL,UNDER_RIVER,6222.222222
feb-30,INCREMENTAL,UNDER_RIVER,6222.222222
mar-30,INCREMENTAL,UNDER_RIVER,6222.222222
abr-30,INCREMENTAL,UNDER_RIVER,6222.222222
may-30,INCREMENTAL,UNDER_RIVER,6222.222222
jun-30,INCREMENTAL,UNDER_RIVER,6222.222222
jul-30,INCREMENTAL,UNDER_RIVER,6222.222222
ago-30,INCREMENTAL,UNDER_RIVER,6222.222222
sep-30,INCREMENTAL,UNDER_RIVER,6222.222222
oct-30,INCREMENTAL,UNDER_RIVER,6222.222222
nov-30,INCREMENTAL,UNDER_RIVER,6222.222222
dic-30,INCREMENTAL,UNDER_RIVER,6222.222222
ene-31,INCREMENTAL,UNDER_RIVER,6222.222222
feb-31,INCREMENTAL,UNDER_RIVER,6222.222222
mar-31,INCREMENTAL,UNDER_RIVER,6222.222222
abr-31,INCREMENTAL,UNDER_RIVER,6222.222222
may-31,INCREMENTAL,UNDER_RIVER,6222.222222
jun-31,INCREMENTAL,UNDER_RIVER,6222.222222
jul-31,INCREMENTAL,UNDER_RIVER,6222.222222
ago-31,INCREMENTAL,UNDER_RIVER,6222.222222
sep-31,INCREMENTAL,UNDER_RIVER,6222.222222
oct-31,INCREMENTAL,UNDER_RIVER,6222.222222
nov-31,INCREMENTAL,UNDER_RIVER,6222.222222
dic-31,INCREMENTAL,UNDER_RIVER,6222.222222
ene-32,INCREMENTAL,UNDER_RIVER,6222.222222
feb-32,INCREMENTAL,UNDER_RIVER,6222.222222
mar-32,INCREMENTAL,UNDER_RIVER,6222.222222
abr-32,INCREMENTAL,UNDER_RIVER,6222.222222
may-32,INCREMENTAL,UNDER_RIVER,6222.222222
jun-32,INCREMENTAL,UNDER_RIVER,6222.222222
jul-32,INCREMENTAL,UNDER_RIVER,6222.222222
ago-32,INCREMENTAL,UNDER_RIVER,6222.222222
sep-32,INCREMENTAL,UNDER_RIVER,6222.222222
oct-32,INCREMENTAL,UNDER_RIVER,6222.222222
nov-32,INCREMENTAL,UNDER_RIVER,6222.222222
dic-32,INCREMENTAL,UNDER_RIVER,6222.222222
ene-33,INCREMENTAL,UNDER_RIVER,6222.222222
feb-33,INCREMENTAL,UNDER_RIVER,6222.222222
mar-33,INCREMENTAL,UNDER_RIVER,6222.222222
abr-33,INCREMENTAL,UNDER_RIVER,6222.222222
may-33,INCREMENTAL,UNDER_RIVER,6222.222222
jun-33,INCREMENTAL,UNDER_RIVER,6222.222222
jul-33,INCREMENTAL,UNDER_RIVER,6222.222222
ago-33,INCREMENTAL,UNDER_RIVER,6222.222222
sep-33,INCREMENTAL,UNDER_RIVER,6222.222222
oct-33,INCREMENTAL,UNDER_RIVER,6222.222222
nov-33,INCREMENTAL,UNDER_RIVER,6222.222222
dic-33,INCREMENTAL,UNDER_RIVER,6222.222222
ene-34,INCREMENTAL,UNDER_RIVER,6222.222222
feb-34,INCREMENTAL,UNDER_RIVER,6222.222222
mar-34,INCREMENTAL,UNDER_RIVER,6222.222222
abr-34,INCREMENTAL,UNDER_RIVER,6222.222222
may-34,INCREMENTAL,UNDER_RIVER,6222.222222
jun-34,INCREMENTAL,UNDER_RIVER,6222.222222
jul-34,INCREMENTAL,UNDER_RIVER,6222.222222
ago-34,INCREMENTAL,UNDER_RIVER,6222.222222
sep-34,INCREMENTAL,UNDER_RIVER,6222.222222
oct-34,INCREMENTAL,UNDER_RIVER,6222.222222
nov-34,INCREMENTAL,UNDER_RIVER,6222.222222
dic-34,INCREMENTAL,UNDER_RIVER,6222.222222
ene-35,INCREMENTAL,UNDER_RIVER,6222.222222
feb-35,INCREMENTAL,UNDER_RIVER,6222.222222
mar-35,INCREMENTAL,UNDER_RIVER,6222.222222
abr-35,INCREMENTAL,UNDER_RIVER,6222.222222
may-35,INCREMENTAL,UNDER_RIVER,6222.222222
jun-35,INCREMENTAL,UNDER_RIVER,6222.222222
jul-35,INCREMENTAL,UNDER_RIVER,6222.222222
ago-35,INCREMENTAL,UNDER_RIVER,6222.222222
sep-35,INCREMENTAL,UNDER_RIVER,6222.222222
oct-35,INCREMENTAL,UNDER_RIVER,6222.222222
nov-35,INCREMENTAL,UNDER_RIVER,6222.222222
dic-35,INCREMENTAL,UNDER_RIVER,6222.222222
ene-36,INCREMENTAL,UNDER_RIVER,6222.222222
feb-36,INCREMENTAL,UNDER_RIVER,6222.222222
mar-36,INCREMENTAL,UNDER_RIVER,6222.222222
abr-36,INCREMENTAL,UNDER_RIVER,6222.222222
may-36,INCREMENTAL,UNDER_RIVER,6222.222222
jun-36,INCREMENTAL,UNDER_RIVER,6222.222222
jul-36,INCREMENTAL,UNDER_RIVER,6222.222222
ago-36,INCREMENTAL,UNDER_RIVER,6222.222222
sep-36,INCREMENTAL,UNDER_RIVER,6222.222222
oct-36,INCREMENTAL,UNDER_RIVER,6222.222222
nov-36,INCREMENTAL,UNDER_RIVER,6222.222222
dic-36,INCREMENTAL,UNDER_RIVER,6222.222222
ene-37,INCREMENTAL,UNDER_RIVER,6222.222222
feb-37,INCREMENTAL,UNDER_RIVER,6222.222222
mar-37,INCREMENTAL,UNDER_RIVER,6222.222222
abr-37,INCREMENTAL,UNDER_RIVER,6222.222222
may-37,INCREMENTAL,UNDER_RIVER,6222.222222
jun-37,INCREMENTAL,UNDER_RIVER,6222.222222
jul-37,INCREMENTAL,UNDER_RIVER,6222.222222
ago-37,INCREMENTAL,UNDER_RIVER,6222.222222
sep-37,INCREMENTAL,UNDER_RIVER,6222.222222
oct-37,INCREMENTAL,UNDER_RIVER,6222.222222
nov-37,INCREMENTAL,UNDER_RIVER,6222.222222
dic-37,INCREMENTAL,UNDER_RIVER,6222.222222
ene-38,INCREMENTAL,UNDER_RIVER,6222.222222
feb-38,INCREMENTAL,UNDER_RIVER,6222.222222
mar-38,INCREMENTAL,UNDER_RIVER,6222.222222
abr-38,INCREMENTAL,UNDER_RIVER,6222.222222
may-38,INCREMENTAL,UNDER_RIVER,6222.222222
jun-38,INCREMENTAL,UNDER_RIVER,6222.222222
jul-38,INCREMENTAL,UNDER_RIVER,6222.222222
ago-38,INCREMENTAL,UNDER_RIVER,6222.222222
sep-38,INCREMENTAL,UNDER_RIVER,6222.222222
oct-38,INCREMENTAL,UNDER_RIVER,6222.222222
nov-38,INCREMENTAL,UNDER_RIVER,6222.222222
dic-38,INCREMENTAL,UNDER_RIVER,6222.222222
ene-39,INCREMENTAL,UNDER_RIVER,6222.222222
feb-39,INCREMENTAL,UNDER_RIVER,6222.222222
mar-39,INCREMENTAL,UNDER_RIVER,6222.222222
abr-39,INCREMENTAL,UNDER_RIVER,6222.222222
may-39,INCREMENTAL,UNDER_RIVER,6222.222222
jun-39,INCREMENTAL,UNDER_RIVER,6222.222222
jul-39,INCREMENTAL,UNDER_RIVER,6222.222222
ago-39,INCREMENTAL,UNDER_RIVER,6222.222222
sep-39,INCREMENTAL,UNDER_RIVER,6222.222222
oct-39,INCREMENTAL,UNDER_RIVER,6222.222222
nov-39,INCREMENTAL,UNDER_RIVER,6222.222222
dic-39,INCREMENTAL,UNDER_RIVER,6222.222222
ene-40,INCREMENTAL,UNDER_RIVER,6222.222222
feb-40,INCREMENTAL,UNDER_RIVER,6222.222222
mar-40,INCREMENTAL,UNDER_RIVER,6222.222222
abr-40,INCREMENTAL,UNDER_RIVER,6222.222222
may-40,INCREMENTAL,UNDER_RIVER,6222.222222
jun-40,INCREMENTAL,UNDER_RIVER,6222.222222
jul-40,INCREMENTAL,UNDER_RIVER,6222.222222
ago-40,INCREMENTAL,UNDER_RIVER,6222.222222
sep-40,INCREMENTAL,UNDER_RIVER,6222.222222
oct-40,INCREMENTAL,UNDER_RIVER,6222.222222
nov-40,INCREMENTAL,UNDER_RIVER,6222.222222
dic-40,INCREMENTAL,UNDER_RIVER,6222.222222
ene-41,INCREMENTAL,UNDER_RIVER,6222.222222
feb-41,INCREMENTAL,UNDER_RIVER,6222.222222
mar-41,INCREMENTAL,UNDER_RIVER,6222.222222
abr-41,INCREMENTAL,UNDER_RIVER,6222.222222
may-41,INCREMENTAL,UNDER_RIVER,6222.222222
jun-41,INCREMENTAL,UNDER_RIVER,6222.222222
jul-41,INCREMENTAL,UNDER_RIVER,6222.222222
ago-41,INCREMENTAL,UNDER_RIVER,6222.222222
sep-41,INCREMENTAL,UNDER_RIVER,6222.222222
oct-41,INCREMENTAL,UNDER_RIVER,6222.222222
nov-41,INCREMENTAL,UNDER_RIVER,6222.222222
dic-41,INCREMENTAL,UNDER_RIVER,6222.222222
ene-42,INCREMENTAL,UNDER_RIVER,6222.222222
feb-42,INCREMENTAL,UNDER_RIVER,6222.222222
mar-42,INCREMENTAL,UNDER_RIVER,6222.222222
abr-42,INCREMENTAL,UNDER_RIVER,6222.222222
may-42,INCREMENTAL,UNDER_RIVER,6222.222222
jun-42,INCREMENTAL,UNDER_RIVER,6222.222222
jul-42,INCREMENTAL,UNDER_RIVER,6222.222222
ago-42,INCREMENTAL,UNDER_RIVER,6222.222222
sep-42,INCREMENTAL,UNDER_RIVER,6222.222222
oct-42,INCREMENTAL,UNDER_RIVER,6222.222222
nov-42,INCREMENTAL,UNDER_RIVER,6222.222222
dic-42,INCREMENTAL,UNDER_RIVER,6222.222222
ene-43,INCREMENTAL,UNDER_RIVER,6222.222222
feb-43,INCREMENTAL,UNDER_RIVER,6222.222222
mar-43,INCREMENTAL,UNDER_RIVER,6222.222222
abr-43,INCREMENTAL,UNDER_RIVER,6222.222222
may-43,INCREMENTAL,UNDER_RIVER,6222.222222
jun-43,INCREMENTAL,UNDER_RIVER,6222.222222
jul-43,INCREMENTAL,UNDER_RIVER,6222.222222
ago-43,INCREMENTAL,UNDER_RIVER,6222.222222
sep-43,INCREMENTAL,UNDER_RIVER,6222.222222
oct-43,INCREMENTAL,UNDER_RIVER,6222.222222
nov-43,INCREMENTAL,UNDER_RIVER,6222.222222
dic-43,INCREMENTAL,UNDER_RIVER,6222.222222
ene-44,INCREMENTAL,UNDER_RIVER,6222.222222
feb-44,INCREMENTAL,UNDER_RIVER,6222.222222
mar-44,INCREMENTAL,UNDER_RIVER,6222.222222
abr-44,INCREMENTAL,UNDER_RIVER,6222.222222
may-44,INCREMENTAL,UNDER_RIVER,6222.222222
jun-44,INCREMENTAL,UNDER_RIVER,6222.222222
jul-44,INCREMENTAL,UNDER_RIVER,6222.222222
ago-44,INCREMENTAL,UNDER_RIVER,6222.222222
sep-44,INCREMENTAL,UNDER_RIVER,6222.222222
oct-44,INCREMENTAL,UNDER_RIVER,6222.222222
nov-44,INCREMENTAL,UNDER_RIVER,6222.222222
dic-44,INCREMENTAL,UNDER_RIVER,6222.222222
ene-45,INCREMENTAL,UNDER_RIVER,6222.222222
feb-45,INCREMENTAL,UNDER_RIVER,6222.222222
mar-45,INCREMENTAL,UNDER_RIVER,6222.222222
abr-45,INCREMENTAL,UNDER_RIVER,6222.222222
may-45,INCREMENTAL,UNDER_RIVER,6222.222222
jun-45,INCREMENTAL,UNDER_RIVER,6222.222222
jul-45,INCREMENTAL,UNDER_RIVER,6222.222222
ago-45,INCREMENTAL,UNDER_RIVER,6222.222222
sep-45,INCREMENTAL,UNDER_RIVER,6222.222222
oct-45,INCREMENTAL,UNDER_RIVER,6222.222222
nov-45,INCREMENTAL,UNDER_RIVER,6222.222222
dic-45,INCREMENTAL,UNDER_RIVER,6222.222222
ene-46,INCREMENTAL,UNDER_RIVER,6222.222222
feb-46,INCREMENTAL,UNDER_RIVER,6222.222222
mar-46,INCREMENTAL,UNDER_RIVER,6222.222222
abr-46,INCREMENTAL,UNDER_RIVER,6222.222222
may-46,INCREMENTAL,UNDER_RIVER,6222.222222
jun-46,INCREMENTAL,UNDER_RIVER,6222.222222
jul-46,INCREMENTAL,UNDER_RIVER,6222.222222
ago-46,INCREMENTAL,UNDER_RIVER,6222.222222
sep-46,INCREMENTAL,UNDER_RIVER,6222.222222
oct-46,INCREMENTAL,UNDER_RIVER,6222.222222
nov-46,INCREMENTAL,UNDER_RIVER,6222.222222
dic-46,INCREMENTAL,UNDER_RIVER,6222.222222
ene-47,INCREMENTAL,UNDER_RIVER,6222.222222
feb-47,INCREMENTAL,UNDER_RIVER,6222.222222
mar-47,INCREMENTAL,UNDER_RIVER,6222.222222
abr-47,INCREMENTAL,UNDER_RIVER,6222.222222
may-47,INCREMENTAL,UNDER_RIVER,6222.222222
jun-47,INCREMENTAL,UNDER_RIVER,6222.222222
jul-47,INCREMENTAL,UNDER_RIVER,6222.222222
ago-47,INCREMENTAL,UNDER_RIVER,6222.222222
sep-47,INCREMENTAL,UNDER_RIVER,6222.222222
oct-47,INCREMENTAL,UNDER_RIVER,6222.222222
nov-47,INCREMENTAL,UNDER_RIVER,6222.222222
dic-47,INCREMENTAL,UNDER_RIVER,6222.222222
ene-48,INCREMENTAL,UNDER_RIVER,6222.222222
feb-48,INCREMENTAL,UNDER_RIVER,6222.222222
mar-48,INCREMENTAL,UNDER_RIVER,6222.222222
abr-48,INCREMENTAL,UNDER_RIVER,6222.222222
may-48,INCREMENTAL,UNDER_RIVER,6222.222222
jun-48,INCREMENTAL,UNDER_RIVER,6222.222222
jul-48,INCREMENTAL,UNDER_RIVER,6222.222222
ago-48,INCREMENTAL,UNDER_RIVER,6222.222222
sep-48,INCREMENTAL,UNDER_RIVER,6222.222222
oct-48,INCREMENTAL,UNDER_RIVER,6222.222222
nov-48,INCREMENTAL,UNDER_RIVER,6222.222222
dic-48,INCREMENTAL,UNDER_RIVER,6222.222222
ene-49,INCREMENTAL,UNDER_RIVER,6222.222222
feb-49,INCREMENTAL,UNDER_RIVER,6222.222222
mar-49,INCREMENTAL,UNDER_RIVER,6222.222222
abr-49,INCREMENTAL,UNDER_RIVER,6222.222222
may-49,INCREMENTAL,UNDER_RIVER,6222.222222
jun-49,INCREMENTAL,UNDER_RIVER,6222.222222
jul-49,INCREMENTAL,UNDER_RIVER,6222.222222
ago-49,INCREMENTAL,UNDER_RIVER,6222.222222
sep-49,INCREMENTAL,UNDER_RIVER,6222.222222
oct-49,INCREMENTAL,UNDER_RIVER,6222.222222
nov-49,INCREMENTAL,UNDER_RIVER,6222.222222
dic-49,INCREMENTAL,UNDER_RIVER,6222.222222
ene-50,INCREMENTAL,UNDER_RIVER,6222.222222
feb-50,INCREMENTAL,UNDER_RIVER,6222.222222
mar-50,INCREMENTAL,UNDER_RIVER,6222.222222
abr-50,INCREMENTAL,UNDER_RIVER,6222.222222
may-50,INCREMENTAL,UNDER_RIVER,6222.222222
jun-50,INCREMENTAL,UNDER_RIVER,6222.222222
jul-50,INCREMENTAL,UNDER_RIVER,6222.222222
ago-50,INCREMENTAL,UNDER_RIVER,6222.222222
sep-50,INCREMENTAL,UNDER_RIVER,6222.222222
oct-50,INCREMENTAL,UNDER_RIVER,6222.222222
nov-50,INCREMENTAL,UNDER_RIVER,6222.222222
dic-50,INCREMENTAL,UNDER_RIVER,6222.222222
ene-51,INCREMENTAL,UNDER_RIVER,6222.222222
feb-51,INCREMENTAL,UNDER_RIVER,6222.222222
mar-51,INCREMENTAL,UNDER_RIVER,6222.222222
abr-51,INCREMENTAL,UNDER_RIVER,6222.222222
may-51,INCREMENTAL,UNDER_RIVER,6222.222222
jun-51,INCREMENTAL,UNDER_RIVER,6222.222222
jul-51,INCREMENTAL,UNDER_RIVER,6222.222222
ago-51,INCREMENTAL,UNDER_RIVER,6222.222222
sep-51,INCREMENTAL,UNDER_RIVER,6222.222222
oct-51,INCREMENTAL,UNDER_RIVER,6222.222222
nov-51,INCREMENTAL,UNDER_RIVER,6222.222222
dic-51,INCREMENTAL,UNDER_RIVER,6222.222222
ene-52,INCREMENTAL,UNDER_RIVER,6222.222222
feb-52,INCREMENTAL,UNDER_RIVER,6222.222222
mar-52,INCREMENTAL,UNDER_RIVER,6222.222222
abr-52,INCREMENTAL,UNDER_RIVER,6222.222222
may-52,INCREMENTAL,UNDER_RIVER,6222.222222
jun-52,INCREMENTAL,UNDER_RIVER,6222.222222
jul-52,INCREMENTAL,UNDER_RIVER,6222.222222
ago-52,INCREMENTAL,UNDER_RIVER,6222.222222
sep-52,INCREMENTAL,UNDER_RIVER,6222.222222
oct-52,INCREMENTAL,UNDER_RIVER,6222.222222
nov-52,INCREMENTAL,UNDER_RIVER,6222.222222
dic-52,INCREMENTAL,UNDER_RIVER,6222.222222
ene-53,INCREMENTAL,UNDER_RIVER,6222.222222
feb-53,INCREMENTAL,UNDER_RIVER,6222.222222
mar-53,INCREMENTAL,UNDER_RIVER,6222.222222
abr-53,INCREMENTAL,UNDER_RIVER,6222.222222
may-53,INCREMENTAL,UNDER_RIVER,6222.222222
jun-53,INCREMENTAL,UNDER_RIVER,6222.222222
jul-53,INCREMENTAL,UNDER_RIVER,6222.222222
ago-53,INCREMENTAL,UNDER_RIVER,6222.222222
sep-53,INCREMENTAL,UNDER_RIVER,6222.222222
oct-53,INCREMENTAL,UNDER_RIVER,6222.222222
nov-53,INCREMENTAL,UNDER_RIVER,6222.222222
dic-53,INCREMENTAL,UNDER_RIVER,6222.222222
ene-54,INCREMENTAL,UNDER_RIVER,6222.222222
feb-54,INCREMENTAL,UNDER_RIVER,6222.222222
mar-54,INCREMENTAL,UNDER_RIVER,6222.222222
abr-54,INCREMENTAL,UNDER_RIVER,6222.222222
may-54,INCREMENTAL,UNDER_RIVER,6222.222222
jun-54,INCREMENTAL,UNDER_RIVER,6222.222222
jul-54,INCREMENTAL,UNDER_RIVER,6222.222222
ago-54,INCREMENTAL,UNDER_RIVER,6222.222222
sep-54,INCREMENTAL,UNDER_RIVER,6222.222222
oct-54,INCREMENTAL,UNDER_RIVER,6222.222222
nov-54,INCREMENTAL,UNDER_RIVER,6222.222222
dic-54,INCREMENTAL,UNDER_RIVER,6222.222222
ene-55,INCREMENTAL,UNDER_RIVER,6222.222222
feb-55,INCREMENTAL,UNDER_RIVER,6222.222222
mar-55,INCREMENTAL,UNDER_RIVER,6222.222222
abr-55,INCREMENTAL,UNDER_RIVER,6222.222222
may-55,INCREMENTAL,UNDER_RIVER,6222.222222
jun-55,INCREMENTAL,UNDER_RIVER,6222.222222
jul-55,INCREMENTAL,UNDER_RIVER,6222.222222
ago-55,INCREMENTAL,UNDER_RIVER,6222.222222
sep-55,INCREMENTAL,UNDER_RIVER,6222.222222
oct-55,INCREMENTAL,UNDER_RIVER,6222.222222
nov-55,INCREMENTAL,UNDER_RIVER,6222.222222
dic-55,INCREMENTAL,UNDER_RIVER,6222.222222
ene-56,INCREMENTAL,UNDER_RIVER,6222.222222
feb-56,INCREMENTAL,UNDER_RIVER,0
mar-56,INCREMENTAL,UNDER_RIVER,0
abr-56,INCREMENTAL,UNDER_RIVER,0
may-56,INCREMENTAL,UNDER_RIVER,0
jun-56,INCREMENTAL,UNDER_RIVER,0
jul-56,INCREMENTAL,UNDER_RIVER,0
ago-56,INCREMENTAL,UNDER_RIVER,0
sep-56,INCREMENTAL,UNDER_RIVER,0
oct-56,INCREMENTAL,UNDER_RIVER,0
nov-56,INCREMENTAL,UNDER_RIVER,0
dic-56,INCREMENTAL,UNDER_RIVER,0
ene-20,INCREMENTAL,JAZMIN,0
feb-20,INCREMENTAL,JAZMIN,0
mar-20,INCREMENTAL,JAZMIN,0
abr-20,INCREMENTAL,JAZMIN,0
may-20,INCREMENTAL,JAZMIN,0
jun-20,INCREMENTAL,JAZMIN,0
jul-20,INCREMENTAL,JAZMIN,0
ago-20,INCREMENTAL,JAZMIN,0
sep-20,INCREMENTAL,JAZMIN,0
oct-20,INCREMENTAL,JAZMIN,0
nov-20,INCREMENTAL,JAZMIN,0
dic-20,INCREMENTAL,JAZMIN,0
ene-21,INCREMENTAL,JAZMIN,0
feb-21,INCREMENTAL,JAZMIN,0
mar-21,INCREMENTAL,JAZMIN,0
abr-21,INCREMENTAL,JAZMIN,0
may-21,INCREMENTAL,JAZMIN,0
jun-21,INCREMENTAL,JAZMIN,0
jul-21,INCREMENTAL,JAZMIN,0
ago-21,INCREMENTAL,JAZMIN,0
sep-21,INCREMENTAL,JAZMIN,0
oct-21,INCREMENTAL,JAZMIN,0
nov-21,INCREMENTAL,JAZMIN,0
dic-21,INCREMENTAL,JAZMIN,0
ene-22,INCREMENTAL,JAZMIN,0
feb-22,INCREMENTAL,JAZMIN,0
mar-22,INCREMENTAL,JAZMIN,0
abr-22,INCREMENTAL,JAZMIN,0
may-22,INCREMENTAL,JAZMIN,0
jun-22,INCREMENTAL,JAZMIN,0
jul-22,INCREMENTAL,JAZMIN,0
ago-22,INCREMENTAL,JAZMIN,0
sep-22,INCREMENTAL,JAZMIN,0
oct-22,INCREMENTAL,JAZMIN,0
nov-22,INCREMENTAL,JAZMIN,1805.308919
dic-22,INCREMENTAL,JAZMIN,2176.137333
ene-23,INCREMENTAL,JAZMIN,3954.664895
feb-23,INCREMENTAL,JAZMIN,5383.351614
mar-23,INCREMENTAL,JAZMIN,6853.702655
