n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
1649,1649.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,0.9,30.0,-138.0479098379966,27.72189704836151,299.1597084956882,424.1180749584348,6.0
1650,1650.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,45.0,-114.4412751345684,27.72189704836151,386.2371720576492,439.0317376081374,6.0
1651,1651.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,35.0,-237.9285024408556,16.585728993052616,403.1746356196103,333.1826981697144,10.0
1652,1652.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.9,50.0,-52.00581596033203,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1653,1653.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,1.0,55.0,-25.91552095847176,27.72189704836151,187.04000000000002,632.2951450155447,10.0
1654,1654.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.8,0.9,35.0,-22.939257012323154,27.72189704836151,163.65999999999997,327.48637125473107,4.0
1655,1655.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,0.7,1.0,25.0,-121.86546367494643,17.272778281539306,210.42,243.41241656324203,6.0
1656,1656.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.8,1.0,35.0,-41.50045781304388,27.72189704836151,163.65999999999997,439.0317376081374,6.0
1657,1657.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.7,0.7,1.0,20.0,-109.04259905920934,14.041806900155846,163.65999999999997,152.3488945214557,4.0
1658,1658.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,40.0,-131.1326255768466,27.72189704836151,362.8571720576492,230.85466755102738,2.0
1659,1659.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,1.0,50.0,-99.14692991314061,27.72189704836151,352.3622449337272,439.0317376081374,6.0
1660,1660.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,-89.56187753830018,27.72189704836151,403.1746356196103,632.2951450155447,10.0
1661,1661.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.7,0.9,40.0,-61.474144935692884,27.72189704836151,163.65999999999997,520.7497786621386,8.0
1662,1662.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,40.0,-92.5347940889442,27.72189704836151,316.09717205764923,245.76833020073002,2.0
1663,1663.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,1.0,30.0,-69.77390778333168,27.72189704836151,210.42,245.76833020073002,2.0
1664,1664.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,60.0,-34.68096027828528,27.72189704836151,328.9822449337272,535.6634413118411,8.0
1665,1665.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,0.9,0.9,30.0,-123.14492051886035,11.601449729426184,163.65999999999997,193.8199278071784,8.0
1666,1666.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,1.0,25.0,-235.85167564215354,9.474969989715385,345.9197084956882,139.80218722553306,6.0
1667,1667.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,40.0,-100.94018348088916,27.72189704836151,328.9822449337272,245.76833020073002,2.0
1668,1668.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,50.0,-54.57766033817834,27.72189704836151,333.0346356196103,245.76833020073002,2.0
1669,1669.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,35.0,-202.99641282458992,13.045544619169585,305.6022449337272,254.18271252677195,10.0
1670,1670.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.7,0.9,1.0,35.0,-142.92008278944746,27.72189704836151,316.09717205764923,535.6634413118411,8.0
1671,1671.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-223.716918058756,16.852241002884686,379.7946356196103,228.2049287678098,6.0
1672,1672.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,45.0,-19.081918666720046,27.72189704836151,187.04000000000002,327.48637125473107,4.0
1673,1673.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,60.0,-11.305045997403685,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1674,1674.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,1.0,60.0,27.88166085958391,27.72189704836151,187.04000000000002,439.0317376081374,6.0
1675,1675.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-117.51700301874098,12.217081927992684,163.65999999999997,171.1504610633207,6.0
1676,1676.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,1.0,50.0,-83.10430075561439,27.72189704836151,352.3622449337272,342.40003390443377,4.0
1677,1677.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,0.7,0.9,30.0,-66.00123080546318,27.72189704836151,163.65999999999997,230.85466755102738,2.0
1678,1678.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.8,0.8,0.9,45.0,-167.99678677370702,21.456826642077935,322.5397084956883,447.19771276715494,10.0
1679,1679.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,0.8,0.9,60.0,23.21816021702963,27.72189704836151,210.42,230.85466755102738,2.0
1680,1680.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.8,0.8,0.9,30.0,-208.11514651087123,13.823577404536845,322.5397084956883,268.47241692126147,10.0
1681,1681.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,30.0,-245.60714608464212,11.601449729426184,369.2997084956882,193.8199278071784,8.0
1682,1682.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,1.0,20.0,-159.17914180738916,9.474969989715385,210.42,109.14677981812567,4.0
1683,1683.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,30.0,-158.0370370796407,10.952565093130584,210.42,219.12975362276154,10.0
1684,1684.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,25.0,-191.4830620525487,14.659789408162876,305.6022449337272,240.47009172379632,8.0
1685,1685.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,35.0,-92.17440629839359,27.72189704836151,233.79999999999998,342.40003390443377,4.0
1686,1686.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.8,1.0,50.0,-38.38709948267298,27.72189704836151,233.79999999999998,439.0317376081374,6.0
1687,1687.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.7,0.9,30.0,-143.51989654651769,10.952565093130584,187.04000000000002,219.12975362276154,10.0
1688,1688.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,1.0,45.0,-84.67176043290549,27.515559601521772,210.42,626.1199435474772,10.0
1689,1689.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,40.0,-103.52179526263723,27.72189704836151,233.79999999999998,439.0317376081374,6.0
1690,1690.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,1.0,1.0,35.0,-71.8780925667644,27.72189704836151,187.04000000000002,535.6634413118411,8.0
1691,1691.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,1.0,60.0,28.965740627281043,27.72189704836151,233.79999999999998,439.0317376081374,6.0
1692,1692.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.9,1.0,20.0,-157.35750717734746,9.474969989715385,233.79999999999998,78.49137241071827,2.0
1693,1693.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,0.8,1.0,35.0,-74.31180256871399,27.72189704836151,210.42,245.76833020073002,2.0
1694,1694.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,20.0,-236.5049764349205,9.474969989715385,322.5397084956883,196.32940554001684,10.0
1695,1695.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-128.88288487416023,27.72189704836151,322.5397084956883,424.1180749584348,6.0
1696,1696.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,30.0,-228.53088319578674,13.276627872440185,352.3622449337272,224.61684599151084,8.0
1697,1697.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,25.34846815719961,27.72189704836151,187.04000000000002,439.0317376081374,6.0
1698,1698.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.9,40.0,-113.73894718749759,27.72189704836151,333.0346356196103,230.85466755102738,2.0
1699,1699.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-57.59325769915972,27.72189704836151,333.0346356196103,245.76833020073002,2.0
1700,1700.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,35.0,-87.27042495306013,25.29327439517994,187.04000000000002,463.4189126245164,8.0
1701,1701.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,30.0,-171.30529579721264,27.72189704836151,356.4146356196104,342.40003390443377,4.0
1702,1702.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,-28.031500094610678,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1703,1703.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,-6.545737434527093,27.72189704836151,187.04000000000002,632.2951450155447,10.0
1704,1704.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-128.52319449677773,27.72189704836151,352.3622449337272,230.85466755102738,2.0
1705,1705.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,40.0,-158.0516082001252,27.72189704836151,328.9822449337272,439.0317376081374,6.0
1706,1706.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9,0.9,60.0,-53.450179564026584,27.72189704836151,233.79999999999998,617.3814823658423,10.0
1707,1707.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,1.0,60.0,-37.212361548721056,27.72189704836151,316.09717205764923,439.0317376081374,6.0
1708,1708.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,30.0,-117.5151746487021,15.841425294254615,187.04000000000002,316.5903644933245,10.0
1709,1709.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,-43.7400615955651,27.72189704836151,369.2997084956882,327.48637125473107,4.0
1710,1710.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,1.0,20.0,-226.9617310691172,9.474969989715385,356.4146356196104,78.49137241071827,2.0
1711,1711.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-183.94095813731826,9.474969989715385,233.79999999999998,139.80218722553306,6.0
1712,1712.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,0.9,20.0,-214.73386808685018,11.601449729426184,339.4771720576493,86.70259447384507,2.0
1713,1713.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.7,0.7,0.9,35.0,-141.80023789054817,25.29327439517994,282.2222449337272,463.4189126245164,8.0
1714,1714.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.7,0.7,1.0,50.0,-60.48322922305058,27.72189704836151,282.2222449337272,439.0317376081374,6.0
1715,1715.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,51.661841085940125,27.72189704836151,163.65999999999997,535.6634413118411,8.0
1716,1716.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,0.7,1.0,50.0,-1.6508342921731818,27.72189704836151,210.42,439.0317376081374,6.0
1717,1717.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,40.0,-148.18888906761342,21.302577891212405,282.2222449337272,374.02534682182903,8.0
1718,1718.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,0.9,30.0,-97.4489129005773,16.585728993052616,163.65999999999997,274.5915394638542,8.0
1719,1719.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,55.0,14.54604698490819,27.72189704836151,233.79999999999998,230.85466755102738,2.0
1720,1720.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,35.0,-228.67594165584438,15.264581913291735,369.2997084956882,296.9145679149373,10.0
1721,1721.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.7,0.9,25.0,-196.0338093274623,9.474969989715385,233.79999999999998,196.32940554001684,10.0
1722,1722.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,50.0,-86.5339083921513,27.72189704836151,333.0346356196103,439.0317376081374,6.0
1723,1723.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,35.0,-37.80737360780714,27.72189704836151,187.04000000000002,245.76833020073002,2.0
1724,1724.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,30.0,-205.39399793323602,16.585728993052616,345.9197084956882,274.5915394638542,8.0
1725,1725.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,30.0,-235.03362665331665,9.474969989715385,328.9822449337272,196.32940554001684,10.0
1726,1726.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,-157.35750717734746,9.474969989715385,233.79999999999998,78.49137241071827,2.0
1727,1727.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,0.7,0.9,45.0,-75.51407113481127,27.72189704836151,210.42,617.3814823658423,10.0
1728,1728.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,60.0,67.51255914294177,27.72189704836151,163.65999999999997,439.0317376081374,6.0
1729,1729.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.7,0.9,0.9,20.0,-141.42893237975602,9.474969989715385,163.65999999999997,135.018590725202,6.0
1730,1730.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-94.83412577512657,27.72189704836151,333.0346356196103,632.2951450155447,10.0
1731,1731.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,1.0,0.9,45.0,20.634299515933435,27.72189704836151,163.65999999999997,327.48637125473107,4.0
1732,1732.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,0.9,60.0,14.409523918473864,27.72189704836151,187.04000000000002,520.7497786621386,8.0
1733,1733.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,56.555988350374435,27.72189704836151,163.65999999999997,342.40003390443377,4.0
1734,1734.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,1.0,55.0,-38.34876145013442,27.72189704836151,305.6022449337272,342.40003390443377,4.0
1735,1735.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,-39.546457011974965,27.72189704836151,362.8571720576492,327.48637125473107,4.0
1736,1736.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,35.0,-98.86786541372389,27.028331166213892,210.42,424.8280437382116,6.0
1737,1737.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,56.99952826365357,27.72189704836151,187.04000000000002,245.76833020073002,2.0
1738,1738.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-177.85995091729248,16.494324055299273,299.1597084956882,230.6409743354959,6.0
1739,1739.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,30.0,-193.17106131616967,27.72189704836151,379.7946356196103,230.85466755102738,2.0
1740,1740.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,0.9,30.0,-111.96605343370038,16.585728993052616,187.04000000000002,274.5915394638542,8.0
1741,1741.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,50.0,2.7171112513595155,27.72189704836151,187.04000000000002,327.48637125473107,4.0
1742,1742.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,35.0,-140.24131854864666,27.72189704836151,352.3622449337272,327.48637125473107,4.0
1743,1743.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,25.0,-99.91348944204462,22.60063124035451,187.04000000000002,265.25151967936637,4.0
1744,1744.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,0.9,1.0,45.0,-10.352502372461593,27.72189704836151,163.65999999999997,245.76833020073002,2.0
1745,1745.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,60.0,-50.29973384279116,27.72189704836151,403.1746356196103,230.85466755102738,2.0
1746,1746.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,1.0,30.0,-117.14305378679117,13.383414265875384,163.65999999999997,266.7566471982777,10.0
1747,1747.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.7,0.7,0.9,50.0,31.3852971119675,27.72189704836151,163.65999999999997,230.85466755102738,2.0
1748,1748.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,40.0,-32.30047833383071,27.72189704836151,187.04000000000002,327.48637125473107,4.0
1749,1749.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,0.9,1.0,50.0,8.618061153310572,27.72189704836151,163.65999999999997,245.76833020073002,2.0
1750,1750.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,40.0,-58.35805500160854,27.72189704836151,187.04000000000002,342.40003390443377,4.0
1751,1751.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.9,1.0,30.0,-106.1652368882362,17.929050463858978,187.04000000000002,199.1839241703954,4.0
1752,1752.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.7,1.0,60.0,-30.134128710372924,27.72189704836151,187.04000000000002,632.2951450155447,10.0
1753,1753.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,0.7,1.0,40.0,-118.20819478830269,27.72189704836151,282.2222449337272,535.6634413118411,8.0
1754,1754.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,60.0,17.459823534047658,27.72189704836151,210.42,424.1180749584348,6.0
1755,1755.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,0.9,35.0,-142.46267949064108,27.72189704836151,333.0346356196103,327.48637125473107,4.0
1756,1756.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,60.0,15.525839326812356,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1757,1757.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,60.0,-1.5392733726473127,27.72189704836151,187.04000000000002,617.3814823658423,10.0
1758,1758.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,45.0,-21.009932774364298,27.72189704836151,210.42,424.1180749584348,6.0
1759,1759.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-118.95642222426538,27.72189704836151,299.1597084956882,342.40003390443377,4.0
1760,1760.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,60.0,-57.10505326104924,27.72189704836151,362.8571720576492,245.76833020073002,2.0
1761,1761.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,45.0,-152.61212185615938,27.72189704836151,345.9197084956882,632.2951450155447,10.0
1762,1762.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,25.0,-133.0414433763511,15.556895674180685,210.42,161.74209761146855,4.0
1763,1763.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,60.0,27.88166085958391,27.72189704836151,187.04000000000002,439.0317376081374,6.0
1764,1764.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.8,0.9,45.0,-52.87531129216581,27.72189704836151,187.04000000000002,424.1180749584348,6.0
1765,1765.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,0.9,1.0,50.0,-65.39150951566764,27.72189704836151,210.42,535.6634413118411,8.0
1766,1766.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-99.48379396267664,27.72189704836151,322.5397084956883,424.1180749584348,6.0
1767,1767.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,0.7,1.0,55.0,-46.042265919062274,27.72189704836151,210.42,535.6634413118411,8.0
1768,1768.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,40.0,-166.50528301253647,27.72189704836151,379.7946356196103,439.0317376081374,6.0
1769,1769.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.8,0.9,60.0,-61.86909467873216,27.72189704836151,345.9197084956882,327.48637125473107,4.0
1770,1770.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,55.0,-55.165337637272636,27.72189704836151,299.1597084956882,327.48637125473107,4.0
1771,1771.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,55.0,79.86868264852399,27.72189704836151,163.65999999999997,230.85466755102738,2.0
1772,1772.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.7,0.9,20.0,-140.47635415775898,11.601449729426184,210.42,86.70259447384507,2.0
1773,1773.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,50.0,28.96009792855935,27.72189704836151,163.65999999999997,245.76833020073002,2.0
1774,1774.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,1.0,25.0,-114.43062997516762,22.60063124035451,210.42,265.25151967936637,4.0
1775,1775.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,-68.6696113768567,27.72189704836151,233.79999999999998,632.2951450155447,10.0
1776,1776.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.8,0.9,40.0,-96.33390174360042,27.72189704836151,299.1597084956882,230.85466755102738,2.0
1777,1777.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,0.8,1.0,25.0,-79.32194639495074,27.72189704836151,210.42,245.76833020073002,2.0
1778,1778.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.8,1.0,55.0,-91.92235242748487,27.72189704836151,345.9197084956882,535.6634413118411,8.0
1779,1779.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,0.9,1.0,30.0,-120.6823774213592,17.929050463858978,210.42,199.1839241703954,4.0
1780,1780.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,40.0,-42.864275097404914,27.72189704836151,210.42,424.1180749584348,6.0
1781,1781.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,40.0,-101.97558523491521,27.72189704836151,322.5397084956883,439.0317376081374,6.0
1782,1782.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.9,1.0,40.0,-148.7450281254823,27.72189704836151,316.09717205764923,439.0317376081374,6.0
1783,1783.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,1.0,1.0,60.0,44.150588758433344,27.72189704836151,210.42,245.76833020073002,2.0
1784,1784.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,45.0,-74.5306719063783,27.72189704836151,282.2222449337272,535.6634413118411,8.0
1785,1785.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,60.0,-29.46495287956082,27.72189704836151,356.4146356196104,424.1180749584348,6.0
1786,1786.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,0.9,40.0,-52.05516104461185,27.72189704836151,163.65999999999997,520.7497786621386,8.0
1787,1787.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.8,1.0,45.0,-26.618993711280936,27.72189704836151,187.04000000000002,535.6634413118411,8.0
1788,1788.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,55.0,-10.565868292793331,27.72189704836151,163.65999999999997,617.3814823658423,10.0
1789,1789.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,-28.031500094610678,27.72189704836151,233.79999999999998,520.7497786621386,8.0
1790,1790.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,60.0,-6.545737434527093,27.72189704836151,187.04000000000002,632.2951450155447,10.0
