n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
914,914.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,1.0,0.7,0.9,50.0,-103.69641664954736,190.19516550018875,885.863580696637,4238.772949391597
915,915.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,60.0,269.11104793418895,190.19516550018875,905.6296037528191,5129.102871005686
916,916.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,0.9,20.0,-937.4185123961419,56.00568523776178,1156.7151152809101,862.8177335632103
917,917.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.8,1.0,60.0,315.8310979244148,190.19516550018875,805.0040922247281,5204.37545577627
918,918.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8,1.0,0.9,0.9,45.0,-175.31503840390914,190.19516550018875,1059.049003752819,4238.772949391597
919,919.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,45.0,-655.6414783529984,126.56375949276351,1098.9735241277006,3372.102436058752
920,920.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9,1.0,1.0,30.0,-984.7761147999515,113.418486506286,1452.260434468143,1704.616752900636
921,921.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.8,0.9,0.9,20.0,-1017.0104342368661,56.00568523776178,965.502603752819,1268.0531509062475
922,922.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.8,1.0,0.9,30.0,-581.2952294964541,162.37515352012838,1005.6331152809101,2098.3815274033846
923,923.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.9,0.8,0.9,35.0,-398.90985301703756,190.19516550018875,1297.7821475745145,2012.9481453563756
924,924.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.8,0.7,1.0,40.0,-298.0281178471952,190.19516550018875,885.2415806966371,3423.7156125480915
925,925.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,1.0,0.9,1.0,30.0,-460.97495324092864,190.19516550018875,1300.102291021329,2533.3856909340016
926,926.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,1.0,0.8,0.9,30.0,-947.5391748151676,56.00568523776178,1018.9184922247282,1268.0531509062475
927,927.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.8,0.8,1.0,35.0,-105.82719630403042,190.19516550018875,1101.8731475745146,1197.8908085128685
928,928.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,1.0,35.0,-749.1755608696793,96.94774890538308,966.124603752819,2552.18097070652
929,929.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,1.0,0.9,1.0,30.0,-639.5809702730309,121.26378082768099,966.124603752819,2385.0643175803457
930,930.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.9,0.8,0.9,30.0,-357.56685898146947,190.19516550018875,1246.0001075745145,1122.6182237422863
931,931.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.9,0.7,1.0,35.0,-345.3367723349212,190.19516550018875,825.3685806966371,2978.5506517410463
932,932.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4,0.7,0.8,0.9,45.0,319.6769733647583,190.19516550018875,849.8310922247281,2458.11310616342
933,933.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.8,1.0,1.0,30.0,-630.255526055943,113.418486506286,885.2651152809101,1704.616752900636
934,934.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.9,0.7,0.9,30.0,-373.6758904550838,190.19516550018875,909.000540696637,2012.9481453563756
935,935.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.8,0.7,1.0,35.0,-101.58111895966813,190.19516550018875,885.2415806966371,1643.0557693199135
936,936.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.7,0.7,0.9,35.0,-635.6001961737963,76.65202721380695,769.425660696637,1651.7497743926106
937,937.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.9,0.8,1.0,50.0,-69.36471629584896,190.19516550018875,949.1310522247281,3868.8805733551358
938,938.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,1.0,0.9,0.9,45.0,177.89613107857605,190.19516550018875,1450.5622910213292,1567.7831845493306
939,939.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.8,0.9,1.0,40.0,-432.6193133765001,162.37515352012838,919.474123752819,3322.2459927029736
940,940.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.8,0.7,1.0,45.0,201.51140439320955,190.19516550018875,1024.6340041277006,1643.0557693199135
941,941.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,0.9,1.0,0.9,30.0,-810.9637860126101,76.65202721380695,1029.39207528091,1302.358448129603
942,942.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.9,0.8,1.0,30.0,-910.9665834911559,56.00568523776178,949.1310522247281,1288.8781921645602
943,943.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9,1.0,0.9,0.9,60.0,267.39924127431965,190.19516550018875,1059.049003752819,4683.937910198643
944,944.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9,0.7,0.8,0.9,35.0,-651.7082848345317,122.04657583979389,1041.3781475745143,2915.427779947315
945,945.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,0.8,0.9,55.0,113.13655972499531,190.19516550018875,1222.2411475745146,4238.772949391597
946,946.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.7,0.9,25.0,-859.4486520456273,120.47824812588965,1296.0840041277004,1223.2245800751562
947,947.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.7,0.7,1.0,50.0,299.73598351799643,190.19516550018875,704.3785806966371,3868.8805733551358
948,948.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.7,0.9,0.9,50.0,161.09758476447195,190.19516550018875,889.961603752819,2903.2780669704653
949,949.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.7,1.0,1.0,60.0,508.4553184226182,190.19516550018875,1301.178434468143,2978.5506517410463
950,950.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.8,0.8,0.9,55.0,397.1555957862332,190.19516550018875,805.0040922247281,2903.2780669704653
951,951.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.9,1.0,25.0,-1201.1871677362892,56.00568523776178,1253.4518110213291,1559.0351370599183
952,952.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.9,50.0,-280.97095626779634,190.19516550018875,1376.7194344681432,3793.6079885845534
953,953.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.1,0.8,1.0,0.9,20.0,-502.7183850828349,190.19516550018875,1256.3514344681432,1122.6182237422863
954,954.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.9,0.9,25.0,-236.81982397961352,190.19516550018875,1059.049003752819,1122.6182237422863
955,955.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,0.8,1.0,35.0,-587.9288218799778,190.19516550018875,1297.7821475745145,3868.8805733551358
956,956.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.8,0.8,0.9,20.0,-861.3314278979126,56.00568523776178,1101.8731475745146,862.8177335632103
957,957.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,45.0,-677.1366500052653,190.19516550018875,1527.801434468143,4314.04553416218
958,958.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.9,1.0,30.0,-585.101829185316,159.0801564826352,989.261563752819,2106.7702088611813
959,959.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.8,0.9,1.0,60.0,688.2697728259934,190.19516550018875,1253.4518110213291,1197.8908085128685
960,960.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.8,0.7,0.9,35.0,-504.6305191112692,155.62807854289963,885.2415806966371,2732.1231465701503
961,961.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,60.0,227.02741077825362,190.19516550018875,949.1310522247281,5204.37545577627
962,962.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.6,0.7,1.0,0.9,20.0,-933.7304699601448,56.00568523776178,824.77011528091,997.8962060108895
963,963.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.2,1.0,0.8,0.9,30.0,-162.18717076725272,190.19516550018875,1076.4540922247281,1567.7831845493306
964,964.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,0.8,0.8,0.9,45.0,580.5497388652443,190.19516550018875,879.3436122247281,1122.6182237422863
965,965.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,0.7,0.8,1.0,45.0,607.0503494824768,190.19516550018875,809.556172224728,1197.8908085128685
966,966.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,1.0,0.9,0.9,45.0,30.69099973930159,190.19516550018875,1393.0266910213288,2458.11310616342
967,967.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,0.8,1.0,25.0,-985.5570160208391,56.00568523776178,1246.0001075745145,1153.7997197168813
968,968.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.7,1.0,1.0,25.0,-455.3346218956196,190.19516550018875,889.81719528091,2533.3856909340016
969,969.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.7,0.9,0.9,45.0,253.6956888369922,190.19516550018875,1118.617291021329,1122.6182237422863
970,970.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.8,0.9,0.9,0.9,40.0,-718.8476734800199,138.40243399874697,1239.607291021329,3034.15209863247
971,971.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.9,0.7,1.0,25.0,-631.7978643262684,126.56375949276351,960.7825806966371,1918.597803101718
972,972.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.9,0.9,60.0,1004.1987657634522,190.19516550018875,1059.049003752819,1122.6182237422863
973,973.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,0.8,1.0,55.0,-143.73749693383027,190.19516550018875,1106.4252275745146,4759.210494969224
974,974.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,0.9,0.8,1.0,30.0,-154.11246344931504,190.19516550018875,1246.0001075745145,1197.8908085128685
975,975.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.4,1.0,0.9,1.0,50.0,322.4762335111765,190.19516550018875,1116.584603752819,2533.3856909340016
976,976.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.7,1.0,25.0,-1166.395810585241,56.00568523776178,1069.4610041277003,1423.9566646122394
977,977.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.8,1.0,1.0,40.0,-17.49167167016747,190.19516550018875,885.2651152809101,2088.2207301269577
978,978.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.9,1.0,1.0,30.0,-335.55909757928623,190.19516550018875,1400.478394468143,1643.0557693199135
979,979.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.8,0.7,1.0,20.0,-874.5239857398931,56.00568523776178,1098.9735241277006,883.6427748215232
980,980.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.7,1.0,0.9,20.0,-1008.7790554577401,56.00568523776178,1195.8564344681429,727.7392611155313
981,981.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.9,1.0,55.0,562.5384310686356,190.19516550018875,1375.0212910213293,1643.0557693199135
982,982.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.8,1.0,50.0,-6.879618195062524,190.19516550018875,744.509092224728,5204.37545577627
983,983.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,1.0,0.9,1.0,45.0,300.1561645439341,190.19516550018875,966.124603752819,1197.8908085128685
984,984.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.7,0.7,0.9,20.0,-887.7482259665445,56.00568523776178,1029.1860841277005,997.8962060108895
985,985.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,1.0,1.0,55.0,-221.5424989117508,190.19516550018875,1400.478394468143,4314.04553416218
986,986.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,0.8,0.9,0.9,35.0,-485.8926403247065,190.19516550018875,1179.1122910213292,3793.6079885845534
987,987.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.9,1.0,55.0,61.13490367838466,190.19516550018875,1393.0266910213288,2978.5506517410463
988,988.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.8,0.8,1.0,35.0,-220.59522424053725,190.19516550018875,925.372092224728,2088.2207301269577
989,989.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3,0.8,0.8,1.0,60.0,549.0004932325103,190.19516550018875,1176.2126675745146,2088.2207301269577
990,990.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,1.0,0.8,0.9,40.0,-756.0550647765376,115.02198370795362,1076.4540922247281,2734.589713600162
991,991.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,25.0,-1164.0771414148953,56.00568523776178,1297.7821475745145,1423.9566646122394
992,992.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.2,0.7,0.8,0.9,55.0,666.4516618255193,190.19516550018875,809.556172224728,1567.7831845493306
993,993.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,45.0,-610.5273174577106,132.5792090392728,1018.9184922247282,3502.7365300929982
994,994.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.7,0.8,0.9,60.0,453.7777679065556,190.19516550018875,1106.4252275745146,3793.6079885845534
995,995.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.2,1.0,0.7,1.0,30.0,-182.9602286499976,190.19516550018875,1145.6240041277003,1643.0557693199135
996,996.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,0.7,0.7,0.9,30.0,-636.53008415275,76.65202721380695,704.3785806966371,1826.4454375241146
997,997.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,1.0,50.0,-339.31207226945,164.33147700228596,905.6296037528191,4552.290242087375
998,998.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.7,1.0,1.0,50.0,330.1648468456936,190.19516550018875,1260.9035144681432,1197.8908085128685
999,999.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,0.8,0.9,1.0,45.0,322.3970317955727,190.19516550018875,919.474123752819,1197.8908085128685
