n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
817,817.0,1.0,0.0,1.0,0.9,3.0,2.0,0.9,0.9,1.0,1.0,50.0,-134.29414677242204,8.610257067672498,331.29006534695606,158.4113264591296
818,818.0,1.0,0.0,1.0,0.5,3.0,2.0,0.8,0.8,0.9,0.9,40.0,-130.22808378861805,9.194281154186596,296.3300580861832,130.27364530026898
819,819.0,1.0,0.0,1.0,0.1,2.0,1.0,0.7,0.7,1.0,1.0,30.0,-226.20169046341005,7.31875125910715,337.5160508254102,62.02249886775749
820,820.0,1.0,0.0,1.0,0.4,3.0,2.0,0.8,0.8,1.0,1.0,50.0,-87.52736951346459,11.53015096905002,312.9800580861832,201.90419459512694
821,821.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,1.0,1.0,20.0,-278.4999200273161,3.304230922637724,363.12005082541026,25.28790613822156
822,822.0,1.0,0.0,1.0,0.4,1.0,1.0,0.8,0.8,0.8,1.0,40.0,-189.41643603650058,7.982795416418341,334.4400580861832,97.76268509637995
823,823.0,1.0,0.0,1.0,0.1,1.0,2.0,0.8,0.8,1.0,0.9,60.0,-63.3057785549363,11.60563302293498,381.43005808618324,147.97244970625897
824,824.0,1.0,0.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,35.0,-230.65086710098203,5.063408075481224,352.7500653469561,67.13067658218634
825,825.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,40.0,-196.80000443361016,5.859528792858796,313.9568580861832,81.69906389435347
826,826.0,1.0,0.0,1.0,0.1,3.0,1.0,0.7,0.7,0.8,1.0,50.0,-58.850835836553635,11.499328970392527,261.3700508254103,157.16957988634184
827,827.0,1.0,0.0,1.0,0.9,3.0,2.0,1.0,1.0,0.7,1.0,35.0,-180.39696505679382,5.859528792858796,299.650072607729,80.3371797921908
828,828.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,60.0,-114.02917554671005,8.610257067672498,329.6422726077289,167.39467663316714
829,829.0,1.0,0.0,1.0,0.3,3.0,1.0,0.9,0.9,1.0,0.9,60.0,-64.22909327235703,11.557899957417797,331.29006534695606,174.32572111494085
830,830.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-271.98646786269524,1.7609146983568025,347.5650726077289,10.942145980627563
831,831.0,1.0,0.0,1.0,0.4,2.0,1.0,0.7,0.7,0.9,0.9,25.0,-235.87794037512802,4.204950471585056,316.5814508254103,29.768324228800637
832,832.0,1.0,0.0,1.0,0.9,2.0,1.0,0.9,0.9,0.9,0.9,35.0,-245.81131766629582,4.204950471585056,353.20146534695607,44.719840360658196
833,833.0,1.0,0.0,1.0,0.2,2.0,1.0,1.0,1.0,0.9,1.0,60.0,-91.62937580511874,11.53015096905002,371.51147260772893,173.0327427722763
834,834.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.9,1.0,25.0,-265.9640793920169,3.304230922637724,357.9350580861831,31.445782727532645
835,835.0,1.0,0.0,1.0,0.4,1.0,2.0,0.7,0.7,1.0,0.9,45.0,-149.38606389368994,10.751127173934911,363.12005082541026,163.13145841889587
836,836.0,1.0,0.0,1.0,0.6,2.0,2.0,0.8,0.8,0.9,0.9,25.0,-239.11964810433852,4.204950471585056,334.89145808618326,35.74893068154366
837,837.0,1.0,0.0,1.0,0.1,1.0,2.0,0.7,0.7,1.0,0.9,20.0,-264.6031152240628,5.859528792858796,363.12005082541026,37.19358035096624
838,838.0,1.0,0.0,1.0,0.3,2.0,1.0,0.7,0.7,0.7,1.0,30.0,-182.72400467279562,5.859528792858796,274.71225082541025,50.666857429932655
839,839.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,1.0,50.0,-158.27775759163072,7.31875125910715,316.5814508254103,124.2811184557408
840,840.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.7,0.9,25.0,-224.04507419776104,5.859528792858796,329.6422726077289,52.028741532095324
841,841.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,1.0,0.9,60.0,-82.08597326684989,11.60563302293498,363.12005082541026,220.15107926338553
842,842.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,0.7,0.9,30.0,-198.64137962161254,7.31875125910715,311.33226534695604,56.51201142084822
843,843.0,1.0,0.0,1.0,0.8,3.0,1.0,0.9,0.9,0.8,0.9,45.0,-150.70928532535925,7.31875125910715,297.9900653469561,104.9353822115019
844,844.0,1.0,0.0,1.0,0.2,2.0,2.0,0.8,0.8,1.0,1.0,55.0,-80.79140037288415,11.53015096905002,355.8260580861831,173.0327427722763
845,845.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,0.7,1.0,1.0,35.0,-197.3484465689655,7.31875125910715,337.5160508254102,89.69299646241674
846,846.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,1.0,0.9,0.9,50.0,-171.58947412671603,9.744629023205515,394.5550726077289,178.94675132108134
847,847.0,1.0,0.0,1.0,0.9,1.0,1.0,0.9,0.9,0.7,0.9,30.0,-240.5440431969886,3.304230922637724,329.25506534695603,30.148567431572708
848,848.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,1.0,25.0,-213.25924013753928,2.336191878650031,279.68005808618324,19.512632596506606
849,849.0,1.0,0.0,1.0,0.9,2.0,2.0,0.8,0.8,0.9,1.0,55.0,-111.72107132642415,9.194281154186596,334.89145808618326,179.27569732837097
850,850.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.7,1.0,0.9,30.0,-191.72469079157904,7.31875125910715,294.67005082541027,63.42963581951304
851,851.0,1.0,0.0,1.0,0.2,2.0,2.0,1.0,1.0,0.8,1.0,20.0,-255.75570676430206,5.063408075481224,350.57687260772894,35.372451994887385
852,852.0,1.0,0.0,1.0,0.1,1.0,2.0,1.0,1.0,0.9,1.0,20.0,-288.9678828396384,5.859528792858796,394.5550726077289,40.7767499758466
853,853.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.8,0.9,45.0,-135.23365154200684,10.751127173934911,350.57687260772894,163.13145841889587
854,854.0,1.0,0.0,1.0,0.2,2.0,1.0,0.7,0.7,0.8,1.0,40.0,-146.96535336159926,9.194281154186596,295.6468508254103,109.10751150035352
855,855.0,1.0,0.0,1.0,0.7,3.0,2.0,0.8,0.8,0.7,1.0,50.0,-68.85201435517214,9.744629023205515,263.0300580861832,177.917658721517
856,856.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.8,0.9,25.0,-241.34639651181064,5.859528792858796,350.57687260772894,52.028741532095324
857,857.0,1.0,0.0,1.0,0.4,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-246.98714225573224,7.31875125910715,381.43005808618324,77.26488461684266
858,858.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,60.0,-137.9491125148282,8.610257067672498,355.8260580861831,167.39467663316714
859,859.0,1.0,0.0,1.0,0.4,1.0,1.0,0.8,0.8,0.8,1.0,50.0,-134.7978214436061,9.744629023205515,334.4400580861832,144.70437906554758
860,860.0,1.0,0.0,1.0,0.8,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-75.0338101679055,9.744629023205515,293.0222580861832,188.98875194017356
861,861.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.8,0.7,0.9,50.0,-101.19797360582892,11.53015096905002,310.94505808618317,173.05233958875905
862,862.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-271.98646786269524,1.7609146983568025,347.5650726077289,10.942145980627563
863,863.0,1.0,0.0,1.0,0.6,2.0,2.0,0.7,0.7,0.8,0.9,60.0,-34.37314779940015,11.60563302293498,295.6468508254103,220.15107926338553
864,864.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,1.0,0.8,0.9,50.0,-115.25712043768083,11.53015096905002,371.0600726077289,173.05233958875905
865,865.0,1.0,0.0,1.0,0.5,2.0,1.0,0.8,0.8,1.0,1.0,60.0,-102.36559218242692,11.53015096905002,355.8260580861831,216.3399205065523
866,866.0,1.0,0.0,1.0,0.2,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-38.39752207645764,11.53015096905002,293.0222580861832,173.0327427722763
867,867.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,1.0,0.7,1.0,20.0,-264.64920687777925,2.336191878650031,347.5650726077289,17.0888473978099
868,868.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,1.0,1.0,45.0,-162.6785302229996,8.610257067672498,349.6000726077289,140.44462611105448
869,869.0,1.0,0.0,1.0,0.1,2.0,1.0,1.0,1.0,0.8,1.0,60.0,-70.25741722296681,11.53015096905002,350.57687260772894,158.59701686085097
870,870.0,1.0,0.0,1.0,0.3,2.0,2.0,0.8,0.8,0.7,1.0,30.0,-172.9899270515302,7.31875125910715,293.0222580861832,75.85774766508712
871,871.0,1.0,0.0,1.0,0.5,2.0,2.0,0.8,0.8,1.0,0.9,35.0,-206.41280556838916,7.982795416418341,355.8260580861831,99.1092690117682
872,872.0,1.0,0.0,1.0,0.7,2.0,2.0,0.7,0.7,0.8,0.9,30.0,-190.8827354482356,5.859528792858796,295.6468508254103,66.86390271322438
873,873.0,1.0,0.0,1.0,0.9,3.0,2.0,1.0,1.0,1.0,0.9,45.0,-170.21153508292798,7.982795416418341,349.6000726077289,130.88884736898603
874,874.0,1.0,0.0,1.0,0.3,3.0,1.0,1.0,1.0,1.0,1.0,20.0,-270.456676374692,2.758594824312179,349.6000726077289,14.297449515209447
875,875.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,1.0,0.9,45.0,-189.76255498299497,8.610257067672498,363.12005082541026,114.72180827370022
876,876.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.9,50.0,-161.02721489373099,7.982795416418341,329.25506534695603,138.83374195829052
877,877.0,1.0,0.0,1.0,0.6,3.0,2.0,0.7,0.7,0.9,0.9,55.0,-45.52289655549649,11.58296780105606,278.0200508254103,218.89641108164923
878,878.0,1.0,0.0,1.0,0.8,3.0,2.0,0.8,0.8,0.8,0.9,50.0,-81.92685057768216,9.744629023205515,279.68005808618324,178.94675132108134
879,879.0,1.0,0.0,1.0,0.6,3.0,1.0,0.7,0.7,1.0,1.0,55.0,-90.11248219607376,9.744629023205515,294.67005082541027,166.84656550286059
880,880.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-239.9249572797129,5.859528792858796,347.5650726077289,52.028741532095324
881,881.0,1.0,0.0,1.0,0.1,3.0,2.0,1.0,1.0,0.8,0.9,50.0,-61.87910832055417,11.53015096905002,316.30007260772896,144.18088776590844
882,882.0,1.0,0.0,1.0,0.5,2.0,1.0,0.7,0.7,0.8,1.0,40.0,-164.1647901718622,7.31875125910715,295.6468508254103,89.69299646241674
883,883.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.7,0.9,1.0,55.0,-65.33623723513199,11.53015096905002,278.0200508254103,201.90419459512694
884,884.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,0.7,0.9,0.9,55.0,-84.47165755437013,9.194281154186596,278.0200508254103,160.34572494084787
885,885.0,1.0,0.0,1.0,0.5,2.0,2.0,0.8,0.8,0.8,0.9,40.0,-144.79568709440312,9.194281154186596,313.9568580861832,130.27364530026898
886,886.0,1.0,0.0,1.0,0.1,1.0,1.0,0.8,0.8,0.7,1.0,50.0,-93.92386030633277,11.499328970392527,310.94505808618317,157.16957988634184
887,887.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,0.9,1.0,0.9,20.0,-305.2309668824765,3.304230922637724,399.7400653469561,23.99069084226162
888,888.0,1.0,0.0,1.0,0.2,1.0,2.0,1.0,1.0,1.0,0.9,35.0,-236.35959675429066,9.744629023205515,418.05007260772885,112.52019200914248
889,889.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,1.0,60.0,-124.34973337474965,8.610257067672498,337.5160508254102,167.39467663316714
890,890.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.8,1.0,50.0,-157.90469974039104,7.31875125910715,316.1300508254103,124.2811184557408
891,891.0,1.0,0.0,1.0,0.8,2.0,1.0,0.9,0.9,0.9,1.0,20.0,-278.5819545426484,1.7609146983568025,353.20146534695607,11.785192129913822
892,892.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.8,0.9,0.9,40.0,-158.82724168470583,7.982795416418341,296.3300580861832,99.1092690117682
893,893.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,0.7,1.0,0.9,50.0,-100.5445233280651,11.53015096905002,337.5160508254102,187.48806550018438
894,894.0,1.0,0.0,1.0,0.9,3.0,1.0,0.7,0.7,0.9,0.9,20.0,-219.30591096835124,1.7609146983568025,278.0200508254103,12.124155985637701
895,895.0,1.0,0.0,1.0,0.8,1.0,2.0,0.9,0.9,1.0,1.0,20.0,-309.07295340049257,2.336191878650031,399.7400653469561,17.0888473978099
896,896.0,1.0,0.0,1.0,0.2,2.0,2.0,0.7,0.7,0.9,0.9,50.0,-72.2524703334913,11.53015096905002,316.5814508254103,158.61661367733376
897,897.0,1.0,0.0,1.0,0.7,1.0,1.0,0.7,0.7,0.7,0.9,25.0,-221.29376090940252,3.304230922637724,292.63505082541025,26.04331637203198
898,898.0,1.0,0.0,1.0,0.2,1.0,2.0,0.7,0.7,1.0,0.9,50.0,-106.28539030268045,11.53015096905002,363.12005082541026,158.61661367733376
899,899.0,1.0,0.0,1.0,0.9,3.0,1.0,0.7,0.7,0.9,1.0,20.0,-219.68978278663747,1.7609146983568025,278.0200508254103,12.628238279200078
900,900.0,1.0,0.0,1.0,0.6,3.0,2.0,0.8,0.8,1.0,0.9,60.0,-45.23359967642741,11.60563302293498,312.9800580861832,220.15107926338553
901,901.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,0.9,0.9,0.9,25.0,-258.3629570915224,3.304230922637724,353.20146534695607,28.095941901802345
902,902.0,1.0,0.0,1.0,0.5,1.0,1.0,0.9,0.9,0.8,1.0,30.0,-251.22053506937516,5.063408075481224,352.7500653469561,47.28178621512449
903,903.0,1.0,0.0,1.0,0.6,2.0,1.0,0.7,0.7,0.9,0.9,40.0,-182.39903016945257,7.31875125910715,316.5814508254103,91.10013341417228
904,904.0,1.0,0.0,1.0,0.7,2.0,2.0,0.9,0.9,1.0,0.9,60.0,-93.84550287782952,11.60563302293498,374.13606534695606,234.58680517481082
905,905.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,60.0,-84.95204007786964,9.194281154186596,295.6468508254103,180.39377803456716
906,906.0,1.0,0.0,1.0,0.6,2.0,1.0,0.7,0.7,0.8,1.0,45.0,-144.43585582266783,7.982795416418341,295.6468508254103,113.65247427498888
907,907.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,0.8,1.0,50.0,-104.92876491649012,9.744629023205515,316.1300508254103,166.84656550286059
908,908.0,1.0,0.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,1.0,35.0,-217.28042598518766,4.204950471585056,312.9800580861832,49.68871151184244
909,909.0,1.0,0.0,1.0,0.3,1.0,2.0,0.7,0.7,0.7,0.9,35.0,-143.39055558111593,9.194281154186596,292.63505082541025,110.22559220654975
910,910.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-241.79713230493533,7.982795416418341,381.43005808618324,83.2194798331593
911,911.0,1.0,0.0,1.0,0.5,3.0,1.0,0.7,0.7,0.7,0.9,60.0,-18.147046271404633,11.557899957417797,244.72005082541028,203.19717293779146
912,912.0,1.0,0.0,1.0,0.4,2.0,2.0,0.9,0.9,0.7,0.9,25.0,-210.21675460477195,5.859528792858796,311.33226534695604,52.028741532095324
913,913.0,1.0,0.0,1.0,0.9,1.0,1.0,0.7,0.7,0.8,1.0,60.0,-100.17107433431812,9.194281154186596,316.1300508254103,179.27569732837097
914,914.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,0.7,1.0,0.9,50.0,-123.81884110239484,8.610257067672498,294.67005082541027,141.67185879581288
915,915.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,0.9,60.0,-70.59833515011316,9.744629023205515,314.6400653469561,201.08893775839434
916,916.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.9,20.0,-317.59973443346087,3.304230922637724,418.05007260772885,21.93806531249126
917,917.0,1.0,0.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,60.0,-51.52252616180207,9.744629023205515,279.68005808618324,211.13093837748647
918,918.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,0.9,1.0,0.9,45.0,-185.11112317225678,8.610257067672498,374.13606534695606,141.67185879581288
919,919.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,1.0,45.0,-164.31993830222015,6.6084749817854815,295.6468508254103,104.30398425817303
920,920.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-284.4662100342651,5.063408075481224,394.5550726077289,47.28178621512449
921,921.0,1.0,0.0,1.0,0.8,1.0,2.0,0.9,0.9,0.8,0.9,20.0,-269.6936657180305,2.336191878650031,352.7500653469561,16.349476737507587
922,922.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,0.8,0.9,30.0,-259.3423126516138,5.859528792858796,371.0600726077289,52.028741532095324
923,923.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.8,0.9,0.9,35.0,-223.9644609832354,7.982795416418341,357.9350580861831,83.2194798331593
924,924.0,1.0,0.0,1.0,0.6,1.0,1.0,0.7,0.7,0.8,1.0,40.0,-185.3389554038398,7.31875125910715,316.1300508254103,96.61062086108154
925,925.0,1.0,0.0,1.0,0.4,3.0,2.0,0.9,0.9,1.0,1.0,30.0,-207.5581970004639,7.31875125910715,331.29006534695606,82.77537206375192
926,926.0,1.0,0.0,1.0,0.8,2.0,1.0,0.8,0.8,1.0,0.9,30.0,-262.34790709918497,3.304230922637724,355.8260580861831,28.095941901802345
927,927.0,1.0,0.0,1.0,0.1,3.0,1.0,0.8,0.8,0.8,1.0,35.0,-153.64310031201754,7.982795416418341,279.68005808618324,73.92800132846659
928,928.0,1.0,0.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,35.0,-212.91532991089937,5.063408075481224,331.29006534695606,67.13067658218634
929,929.0,1.0,0.0,1.0,0.7,3.0,2.0,0.9,0.9,1.0,1.0,30.0,-221.4438663250237,5.164482758139604,331.29006534695606,57.488653785625246
930,930.0,1.0,0.0,1.0,0.1,2.0,1.0,0.8,0.8,0.9,0.9,30.0,-219.41570465672265,7.31875125910715,334.89145808618326,56.51201142084822
931,931.0,1.0,0.0,1.0,0.5,3.0,1.0,0.7,0.7,0.9,1.0,35.0,-172.0588687709842,6.6084749817854815,278.0200508254103,74.67403937651005
932,932.0,1.0,0.0,1.0,0.4,1.0,2.0,0.8,0.8,0.7,0.9,45.0,-105.99624167575084,10.751127173934911,310.94505808618317,163.13145841889587
933,933.0,1.0,0.0,1.0,0.5,3.0,1.0,1.0,1.0,0.8,1.0,30.0,-219.79265631525686,5.063408075481224,316.30007260772896,47.28178621512449
934,934.0,1.0,0.0,1.0,0.3,2.0,1.0,0.7,0.7,0.9,0.9,30.0,-214.15287278535473,6.6084749817854815,316.5814508254103,58.317651974360146
935,935.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,0.7,0.8,1.0,35.0,-189.81211260154527,7.982795416418341,316.1300508254103,81.87289591777103
936,936.0,1.0,0.0,1.0,0.8,2.0,1.0,0.7,0.7,0.7,0.9,35.0,-178.9931100907789,5.063408075481224,274.71225082541025,56.447830850555334
937,937.0,1.0,0.0,1.0,0.7,2.0,1.0,0.8,0.8,0.9,1.0,50.0,-154.8729426486067,8.610257067672498,334.89145808618326,140.44462611105448
938,938.0,1.0,0.0,1.0,0.2,1.0,2.0,0.9,0.9,1.0,0.9,45.0,-160.86219908353004,11.53015096905002,399.7400653469561,158.61661367733376
939,939.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,0.9,0.8,1.0,40.0,-201.2613268745365,6.6084749817854815,332.2668653469561,86.52601732917523
940,940.0,1.0,0.0,1.0,0.2,3.0,1.0,0.7,0.7,0.8,1.0,45.0,-91.13217512712738,9.744629023205515,261.3700508254103,122.56219262823461
941,941.0,1.0,0.0,1.0,0.6,2.0,1.0,1.0,1.0,0.9,0.9,30.0,-267.47539090645034,4.204950471585056,371.51147260772893,35.74893068154366
942,942.0,1.0,0.0,1.0,0.8,2.0,1.0,0.8,0.8,0.9,1.0,30.0,-245.97217711595326,3.304230922637724,334.89145808618326,29.393157197762285
943,943.0,1.0,0.0,1.0,0.9,2.0,2.0,0.9,0.9,1.0,0.9,60.0,-109.53933233638548,9.744629023205515,374.13606534695606,190.01784453973784
944,944.0,1.0,0.0,1.0,0.9,3.0,2.0,0.8,0.8,0.7,0.9,35.0,-150.44316166230635,5.859528792858796,263.0300580861832,76.75401016731044
945,945.0,1.0,0.0,1.0,0.8,1.0,2.0,0.8,0.8,0.8,0.9,55.0,-99.19002486640727,9.744629023205515,334.4400580861832,178.94675132108134
946,946.0,1.0,0.0,1.0,0.3,1.0,1.0,0.7,0.7,1.0,0.9,25.0,-272.2878386672105,4.204950471585056,363.12005082541026,26.778021002429124
947,947.0,1.0,0.0,1.0,0.7,3.0,2.0,0.7,0.7,0.7,1.0,50.0,-56.55901582816626,9.744629023205515,244.72005082541028,177.917658721517
948,948.0,1.0,0.0,1.0,0.5,1.0,1.0,0.9,0.9,0.7,0.9,50.0,-130.0517100590844,9.744629023205515,329.25506534695603,145.7334716651119
949,949.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,0.7,1.0,60.0,-66.72317481153344,11.557899957417797,347.5650726077289,217.7547888689765
950,950.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.8,0.8,0.9,55.0,-65.3818076006348,11.53015096905002,279.68005808618324,201.9237914116097
951,951.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,1.0,25.0,-244.9063311922999,3.304230922637724,332.2668653469561,33.498408257303005
952,952.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8,0.9,50.0,-177.78193844051222,8.610257067672498,371.0600726077289,132.68850862177533
953,953.0,1.0,0.0,1.0,0.1,3.0,2.0,1.0,1.0,0.8,0.9,20.0,-221.99716491212087,5.859528792858796,316.30007260772896,37.19358035096624
954,954.0,1.0,0.0,1.0,0.1,2.0,2.0,0.9,0.9,1.0,0.9,25.0,-248.68911747744573,7.982795416418341,374.13606534695606,67.32969065455036
955,955.0,1.0,0.0,1.0,0.7,1.0,2.0,0.8,0.8,0.9,1.0,35.0,-222.53343327657313,6.6084749817854815,357.9350580861831,86.52601732917523
956,956.0,1.0,0.0,1.0,0.5,3.0,2.0,0.8,0.8,0.8,0.9,20.0,-205.85218615657365,3.304230922637724,279.68005808618324,21.93806531249126
957,957.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,45.0,-251.9414970948843,7.31875125910715,418.05007260772885,110.44586965841118
958,958.0,1.0,0.0,1.0,0.4,2.0,1.0,0.9,0.9,0.9,1.0,30.0,-248.9431839702048,5.063408075481224,353.20146534695607,43.31200814171212
959,959.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,0.8,1.0,60.0,-58.60169852402049,11.53015096905002,332.2668653469561,158.59701686085097
960,960.0,1.0,0.0,1.0,0.6,1.0,1.0,0.7,0.7,0.8,0.9,35.0,-204.49506554777687,6.6084749817854815,316.1300508254103,76.09561890335794
961,961.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,60.0,-92.01022849446548,9.744629023205515,334.89145808618326,211.13093837748647
962,962.0,1.0,0.0,1.0,0.6,3.0,1.0,1.0,1.0,0.7,0.9,20.0,-231.37002944088815,1.7609146983568025,299.650072607729,9.59501753777893
963,963.0,1.0,0.0,1.0,0.2,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-236.33572789072522,8.610257067672498,381.43005808618324,87.77175775158757
964,964.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.8,0.9,45.0,-87.6799817315111,11.53015096905002,313.9568580861832,144.18088776590844
965,965.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.7,1.0,45.0,-78.45420500453262,11.499328970392527,293.0222580861832,157.16957988634184
966,966.0,1.0,0.0,1.0,0.4,2.0,2.0,0.9,0.9,1.0,0.9,45.0,-155.790462560962,10.751127173934911,374.13606534695606,163.13145841889587
967,967.0,1.0,0.0,1.0,0.7,2.0,2.0,0.8,0.8,0.9,1.0,25.0,-244.00067778734652,3.304230922637724,334.89145808618326,27.340531667991918
968,968.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.7,1.0,25.0,-226.3422384062703,5.859528792858796,329.6422726077289,55.61191115697568
969,969.0,1.0,0.0,1.0,0.1,3.0,1.0,0.9,0.9,0.7,0.9,45.0,-90.30580964975746,11.499328970392527,281.34006534695607,142.8961944888502
970,970.0,1.0,0.0,1.0,0.8,3.0,1.0,0.9,0.9,0.9,0.9,40.0,-187.634052576949,6.6084749817854815,314.6400653469561,87.94759685602314
971,971.0,1.0,0.0,1.0,0.5,1.0,2.0,0.7,0.7,0.9,1.0,25.0,-242.09824262580196,5.063408075481224,339.62505082541026,47.28178621512449
972,972.0,1.0,0.0,1.0,0.1,2.0,2.0,0.9,0.9,1.0,0.9,60.0,-56.97997438891367,11.60563302293498,374.13606534695606,147.97244970625897
973,973.0,1.0,0.0,1.0,0.9,2.0,1.0,0.8,0.8,0.7,1.0,55.0,-106.18086550979123,8.610257067672498,293.0222580861832,158.4113264591296
974,974.0,1.0,0.0,1.0,0.1,2.0,2.0,0.8,0.8,0.9,1.0,30.0,-197.02307981128885,8.610257067672498,334.89145808618326,86.54452506682918
975,975.0,1.0,0.0,1.0,0.4,1.0,2.0,0.9,0.9,1.0,1.0,50.0,-152.65443490781863,11.53015096905002,399.7400653469561,201.90419459512694
976,976.0,1.0,0.0,1.0,0.9,1.0,1.0,0.7,0.7,0.7,1.0,25.0,-224.38444338159886,2.336191878650031,292.63505082541025,18.30073999715825
977,977.0,1.0,0.0,1.0,0.3,3.0,1.0,1.0,1.0,0.8,1.0,40.0,-166.1620547915346,8.610257067672498,316.30007260772896,104.51122541490429
978,978.0,1.0,0.0,1.0,0.2,2.0,2.0,1.0,1.0,0.9,1.0,30.0,-230.08544518155122,7.982795416418341,371.51147260772893,81.87289591777103
979,979.0,1.0,0.0,1.0,0.5,2.0,2.0,0.7,0.7,0.8,1.0,20.0,-221.27739277869992,3.304230922637724,295.6468508254103,23.235280608451205
980,980.0,1.0,0.0,1.0,0.4,3.0,1.0,1.0,1.0,0.7,0.9,20.0,-229.51695953518046,2.336191878650031,299.650072607729,11.501906340114177
981,981.0,1.0,0.0,1.0,0.2,1.0,2.0,0.9,0.9,0.9,1.0,55.0,-94.2298242042075,11.53015096905002,376.2450653469561,173.0327427722763
