n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
648,648.0,0.0,1.0,1.0,2.0,0.9,1.0,2.0,0.7,0.8,0.9,45.0,-225.83887566955158,2.085909423511576,344.1194552250286,92.62030625196167
649,649.0,0.0,1.0,1.0,2.0,0.8,2.0,1.0,0.8,0.9,0.9,55.0,-211.35141739381606,4.474808425484106,344.1194552250286,172.51165673051966
650,650.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.9,0.8,0.7,45.0,-139.94769464530253,11.114453852033186,306.61513184168894,182.07496076881367
651,651.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.9,0.9,1.0,65.0,-177.00565856054735,11.114453852033186,362.87161691669843,326.81071648884176
652,652.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.7,0.7,0.8,55.0,-176.58607552692123,8.802831767989407,325.36729353335875,281.02614732910456
653,653.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,1.0,0.9,0.7,55.0,-146.20283050325858,11.114453852033186,306.61513184168894,241.95757866350164
654,654.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.7,0.7,0.9,65.0,-147.99070768673118,11.114453852033186,344.1194552250286,334.32518743747573
655,655.0,0.0,1.0,1.0,2.0,0.1,1.0,1.0,1.0,0.9,0.8,55.0,-130.86020409738074,11.114453852033186,325.36729353335875,199.5310097508316
656,656.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.9,1.0,0.7,55.0,-186.9800383571559,3.589665526029866,289.08013184168897,157.70439609612296
657,657.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.8,1.0,1.0,55.0,-180.3899386153158,11.114453852033186,362.87161691669843,301.84019655818963
658,658.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.7,0.7,0.7,55.0,-147.69447263363566,11.114453852033186,306.61513184168894,249.47204961213572
659,659.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.7,0.8,1.0,55.0,-214.35897654370794,5.780415360256676,362.87161691669843,236.53729775946425
660,660.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,1.0,0.9,0.8,45.0,-192.969643346628,6.833558129804676,325.36729353335875,159.29372953056205
661,661.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,1.0,1.0,0.8,65.0,-128.8943126483686,11.114453852033186,325.36729353335875,301.84019655818963
662,662.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,0.8,1.0,0.9,65.0,-192.92039773413967,4.474808425484106,309.0494552250286,193.24568469314028
663,663.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.8,0.9,0.9,45.0,-225.50735883891656,2.085909423511576,344.1194552250286,81.65743630180684
664,664.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,0.8,0.7,0.7,45.0,-113.82361162085066,11.114453852033186,271.54513184168894,164.6189117867957
665,665.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,0.8,55.0,-135.54101688662053,11.114453852033186,325.36729353335875,216.98705873284965
666,666.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.7,0.7,0.9,55.0,-179.61636230998357,4.474808425484106,291.5144552250286,173.32738560447552
667,667.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9,0.8,0.8,65.0,-193.52588767394914,5.2546205485897755,325.36729353335875,229.98203543482379
668,668.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,1.0,0.7,1.0,45.0,-180.13925319578027,11.114453852033186,362.87161691669843,207.04548069946568
669,669.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,0.9,0.8,1.0,55.0,-206.32904790749967,7.101398134966947,362.87161691669843,275.2283304753223
670,670.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.7,0.8,0.7,55.0,-174.0411471169623,7.620608451718397,306.61513184168894,221.0947359527525
671,671.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.9,0.8,0.7,55.0,-136.87031423885304,11.114453852033186,306.61513184168894,266.9280985941537
672,672.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,0.8,1.0,0.8,55.0,-191.03623327839938,5.948935053161136,325.36729353335875,242.38943864659166
673,673.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.9,0.9,0.9,55.0,-124.69926478124933,11.114453852033186,326.58445522502865,241.95757866350164
674,674.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.9,0.8,55.0,-157.4512236233528,11.114453852033186,325.36729353335875,369.23728540151166
675,675.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,1.0,0.9,0.9,55.0,-206.2605654793101,5.2546205485897755,344.1194552250286,220.92068456832786
676,676.0,0.0,1.0,1.0,2.0,0.6,1.0,1.0,1.0,0.9,1.0,45.0,-228.12800038920562,4.224068746474017,362.87161691669843,136.6134524280485
677,677.0,0.0,1.0,1.0,2.0,0.2,3.0,1.0,0.7,1.0,1.0,65.0,-108.39349764562475,11.114453852033186,310.2666169166984,259.4136276455196
678,678.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,55.0,-206.84571359664616,7.872265941669466,362.87161691669843,226.17242560974668
679,679.0,0.0,1.0,1.0,2.0,0.2,2.0,1.0,1.0,1.0,0.9,55.0,-173.60934410211308,11.114453852033186,344.1194552250286,259.4136276455196
680,680.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.9,0.7,0.9,45.0,-201.6632415892374,4.474808425484106,326.58445522502865,159.23279067140984
681,681.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,0.8,1.0,0.9,65.0,-177.68085718483363,9.039406925428077,344.1194552250286,396.38085810773464
682,682.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,1.0,0.8,0.9,55.0,-137.33389896226467,11.114453852033186,344.1194552250286,182.07496076881367
683,683.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,0.7,0.8,1.0,45.0,-204.0264006945304,8.320589323731296,362.87161691669843,245.5984943156409
684,684.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.8,0.9,0.8,45.0,-164.32654237288776,7.256906847148986,290.29729353335875,219.5346719413234
685,685.0,0.0,1.0,1.0,2.0,0.8,2.0,1.0,1.0,0.9,0.9,55.0,-220.67122898835785,2.2141382293088756,344.1194552250286,93.28183500901031
686,686.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.8,55.0,-209.1654675508166,3.460754158864476,325.36729353335875,153.22282175955579
687,687.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,1.0,0.9,1.0,55.0,-215.77714044671686,5.8966960206287355,362.87161691669843,212.17219202251565
688,688.0,0.0,1.0,1.0,2.0,0.2,3.0,1.0,0.8,0.8,0.9,55.0,-127.16058193727659,11.114453852033186,309.0494552250286,224.5015296814837
689,689.0,0.0,1.0,1.0,2.0,0.8,1.0,1.0,0.9,1.0,0.8,55.0,-211.36696769245145,2.085909423511576,325.36729353335875,92.33335825403606
690,690.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,0.8,0.9,0.9,55.0,-224.42388232641918,2.085909423511576,344.1194552250286,96.08329757006288
691,691.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,1.0,0.8,0.8,65.0,-95.43554352838918,11.114453852033186,325.36729353335875,224.5015296814837
692,692.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.7,0.7,0.8,55.0,-89.99505783475861,11.114453852033186,272.76229353335873,164.6189117867957
693,693.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,1.0,0.9,0.9,55.0,-175.54678104793166,11.114453852033186,344.1194552250286,326.81071648884176
694,694.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.8,1.0,0.7,55.0,-197.66890379110046,3.589665526029866,306.61513184168894,157.70439609612296
695,695.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,1.0,65.0,-210.12144953783763,3.7807742864633362,327.80161691669844,177.2681870163123
696,696.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,1.0,0.8,0.8,65.0,-112.79676076744684,11.114453852033186,325.36729353335875,309.3546675068238
697,697.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,0.7,0.9,1.0,55.0,-179.94398022001846,6.995137708040046,310.2666169166984,210.4196090764493
698,698.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,1.0,0.8,0.8,45.0,-209.8156874342662,2.2141382293088756,325.36729353335875,97.2242078222304
699,699.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.8,0.9,0.8,65.0,-149.9060446100119,11.114453852033186,325.36729353335875,369.23728540151166
700,700.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.8,0.8,1.0,55.0,-164.13227296753305,11.114453852033186,362.87161691669843,182.07496076881367
701,701.0,0.0,1.0,1.0,2.0,0.2,1.0,2.0,0.9,1.0,0.8,45.0,-157.92547294198775,11.114453852033186,325.36729353335875,259.4136276455196
702,702.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.8,0.9,0.9,55.0,-120.8492318505372,11.114453852033186,309.0494552250286,199.5310097508316
703,703.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,65.0,-185.50169125729028,4.958886410381626,306.61513184168894,223.4721123453293
704,704.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.8,0.9,0.8,45.0,-209.34745003494467,2.085909423511576,325.36729353335875,81.65743630180684
705,705.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,1.0,1.0,0.8,55.0,-169.0730861830478,11.114453852033186,325.36729353335875,344.2667654708597
706,706.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.9,0.7,0.9,65.0,-151.5600315185335,11.114453852033186,344.1194552250286,334.32518743747573
707,707.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.8,0.9,1.0,55.0,-198.00772722820113,9.368028493571527,362.87161691669843,298.30491716720064
708,708.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,0.9,0.8,0.8,55.0,-203.11702632477892,4.474808425484106,325.36729353335875,179.96681863403043
709,709.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,0.8,1.0,0.9,55.0,-140.1711602716564,11.114453852033186,344.1194552250286,259.4136276455196
710,710.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,1.0,0.9,0.9,55.0,-179.92069418885237,11.114453852033186,344.1194552250286,284.3841475761717
711,711.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.8,0.8,0.8,55.0,-175.0257703640117,10.140670982007947,325.36729353335875,275.897762877827
712,712.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.7,0.9,0.9,45.0,-132.44260520473716,11.114453852033186,291.5144552250286,241.95757866350164
713,713.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,0.8,0.7,0.8,55.0,-193.81796289926993,5.608245285234156,325.36729353335875,202.46391478527363
714,714.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.9,0.9,1.0,55.0,-164.9180431249088,11.114453852033186,345.33661691669846,284.3841475761717
715,715.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,0.9,0.9,0.7,55.0,-167.36814682436977,6.995137708040046,289.08013184168897,210.4196090764493
716,716.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.8,45.0,-222.84648983167037,2.085909423511576,325.36729353335875,99.83323688608968
717,717.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,1.0,0.9,65.0,-208.7955906037208,4.958886410381626,344.1194552250286,230.79153857211207
718,718.0,0.0,1.0,1.0,2.0,0.2,2.0,1.0,1.0,0.7,0.9,55.0,-143.64524904900392,11.114453852033186,344.1194552250286,207.04548069946568
719,719.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.8,1.0,0.9,55.0,-207.8121411342011,5.2546205485897755,344.1194552250286,195.0552869036768
720,720.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,1.0,0.9,1.0,55.0,-180.038029265845,11.114453852033186,362.87161691669843,369.23728540151166
721,721.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.8,0.7,1.0,55.0,-166.88855576434258,11.114453852033186,327.80161691669844,334.32518743747573
722,722.0,0.0,1.0,1.0,2.0,0.7,3.0,1.0,0.7,0.7,0.8,55.0,-154.04471482393808,6.995137708040046,272.76229353335873,236.62261439895462
723,723.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,1.0,0.7,0.7,45.0,-195.69157011092918,4.0345698730670865,306.61513184168894,157.19013026314073
724,724.0,0.0,1.0,1.0,2.0,0.7,3.0,2.0,0.7,0.7,1.0,45.0,-194.04347041577856,4.474808425484106,310.2666169166984,145.13819573834417
725,725.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.7,0.8,1.0,65.0,-146.1706058179052,11.114453852033186,362.87161691669843,351.7812364194938
726,726.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,0.9,1.0,55.0,-135.5137970934386,11.114453852033186,362.87161691669843,199.5310097508316
727,727.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,0.9,0.7,0.7,55.0,-147.69447263363566,11.114453852033186,306.61513184168894,249.47204961213572
728,728.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,1.0,0.8,0.7,45.0,-173.17066312380766,8.320589323731296,306.61513184168894,216.48012531811773
729,729.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,1.0,0.8,1.0,55.0,-186.39438905373626,11.114453852033186,362.87161691669843,266.9280985941537
730,730.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,1.0,0.8,1.0,55.0,-182.02047591281544,11.114453852033186,362.87161691669843,309.3546675068238
731,731.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.9,1.0,1.0,65.0,-133.5479056444265,11.114453852033186,362.87161691669843,301.84019655818963
732,732.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.7,0.7,0.9,45.0,-197.73210532867395,7.208690892009746,344.1194552250286,220.76929774844848
733,733.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,0.9,0.9,65.0,-116.7346452216585,11.114453852033186,344.1194552250286,199.5310097508316
734,734.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.9,0.7,1.0,55.0,-181.529671396222,11.114453852033186,362.87161691669843,376.7517563501458
735,735.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.8,0.9,0.9,65.0,-179.85773364151032,9.368028493571527,344.1194552250286,366.1490852054294
736,736.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.7,0.7,0.7,45.0,-121.04188820855333,11.114453852033186,306.61513184168894,164.6189117867957
737,737.0,0.0,1.0,1.0,2.0,0.9,1.0,2.0,0.8,0.7,0.8,55.0,-200.27952209087198,4.474808425484106,325.36729353335875,173.32738560447552
738,738.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.7,0.8,0.7,55.0,-141.3831225468963,11.114453852033186,306.61513184168894,224.5015296814837
739,739.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,0.8,0.7,0.8,55.0,-99.77751794944405,11.114453852033186,290.29729353335875,164.6189117867957
740,740.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,0.9,0.9,0.7,55.0,-164.00292060983,9.368028493571527,306.61513184168894,298.30491716720064
741,741.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.8,0.8,1.0,55.0,-214.35897654370794,5.780415360256676,362.87161691669843,236.53729775946425
742,742.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.9,0.7,1.0,65.0,-175.12545523748975,9.368028493571527,345.33661691669846,405.3944761166297
743,743.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.8,0.7,0.7,65.0,-118.60174744090618,11.114453852033186,306.61513184168894,376.7517563501458
744,744.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.9,0.8,1.0,55.0,-207.92135558070063,7.620608451718397,362.87161691669843,221.0947359527525
745,745.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,1.0,1.0,1.0,65.0,-155.81002173062967,11.114453852033186,362.87161691669843,386.6933343835297
746,746.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.7,0.7,1.0,45.0,-209.02550814992006,7.208690892009746,362.87161691669843,220.76929774844848
747,747.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.7,1.0,55.0,-188.19293083243227,11.114453852033186,362.87161691669843,334.32518743747573
748,748.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.7,0.9,0.9,55.0,-196.24269894680577,7.256906847148986,344.1194552250286,244.06407054136417
749,749.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,1.0,0.9,0.7,45.0,-201.48855821433773,2.085909423511576,306.61513184168894,88.87036693593487
750,750.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.7,0.8,0.7,55.0,-114.60819815264983,11.114453852033186,306.61513184168894,182.07496076881367
751,751.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,1.0,0.7,0.9,55.0,-114.91856530546556,11.114453852033186,344.1194552250286,164.6189117867957
752,752.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.7,1.0,0.8,55.0,-119.22832063563088,11.114453852033186,272.76229353335873,216.98705873284965
753,753.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.7,0.9,0.9,65.0,-157.63012359945566,11.114453852033186,344.1194552250286,369.23728540151166
754,754.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.8,0.7,0.8,55.0,-158.46415221584382,7.570123552350196,290.29729353335875,285.6428764720527
755,755.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.9,0.7,0.9,65.0,-190.49779178881312,7.256906847148986,344.1194552250286,296.1216710212373
756,756.0,0.0,1.0,1.0,2.0,0.2,2.0,1.0,1.0,0.9,0.7,45.0,-159.7455748108138,11.114453852033186,306.61513184168894,241.95757866350164
757,757.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,0.8,55.0,-213.36948371100402,2.085909423511576,325.36729353335875,106.75921952229207
758,758.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.9,0.8,0.9,65.0,-197.17547800996377,6.564870208221897,344.1194552250286,272.9937620369388
759,759.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,0.7,0.7,0.7,55.0,-115.73791003150112,11.114453852033186,254.01013184168892,249.47204961213572
760,760.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,0.9,0.8,55.0,-130.86020409738074,11.114453852033186,325.36729353335875,199.5310097508316
761,761.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.7,0.8,1.0,45.0,-173.8279031090409,11.114453852033186,362.87161691669843,182.07496076881367
762,762.0,0.0,1.0,1.0,2.0,0.5,3.0,2.0,0.9,1.0,0.9,55.0,-180.36915687311946,8.464741782998678,326.58445522502865,276.27205872802784
763,763.0,0.0,1.0,1.0,2.0,0.8,1.0,1.0,0.8,0.9,1.0,55.0,-222.64482021506217,4.474808425484106,362.87161691669843,172.51165673051966
764,764.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.7,0.9,0.8,55.0,-157.4962333245047,11.114453852033186,325.36729353335875,241.95757866350164
765,765.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.8,0.8,0.8,65.0,-181.90361121182556,4.474808425484106,290.29729353335875,194.0614135670961
766,766.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.8,0.8,0.8,55.0,-148.16371706009917,11.114453852033186,325.36729353335875,266.9280985941537
767,767.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,1.0,0.8,0.7,65.0,-107.96149391439799,11.114453852033186,306.61513184168894,266.9280985941537
768,768.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.8,0.7,0.9,65.0,-110.04400057186771,11.114453852033186,344.1194552250286,249.47204961213572
769,769.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.9,0.8,0.7,45.0,-166.0709809203182,10.673957153048695,306.61513184168894,253.8814790906533
770,770.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,0.9,0.7,55.0,-188.70950297069396,4.474808425484106,306.61513184168894,172.51165673051966
771,771.0,0.0,1.0,1.0,2.0,0.4,2.0,2.0,0.7,1.0,0.8,55.0,-168.93419101592528,11.114453852033186,325.36729353335875,344.2667654708597
772,772.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.9,1.0,0.7,45.0,-197.7225303830636,2.085909423511576,306.61513184168894,70.69456635165201
773,773.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.7,0.8,0.9,55.0,-186.31917318525782,10.140670982007947,344.1194552250286,275.897762877827
774,774.0,0.0,1.0,1.0,2.0,0.2,1.0,2.0,0.7,0.7,0.8,65.0,-107.75629403839623,11.114453852033186,325.36729353335875,207.04548069946568
775,775.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,1.0,0.9,0.7,55.0,-183.67375983681788,5.2546205485897755,306.61513184168894,220.92068456832786
776,776.0,0.0,1.0,1.0,2.0,0.6,3.0,1.0,0.7,0.9,1.0,45.0,-201.409688057389,2.085909423511576,310.2666169166984,74.44450566767884
777,777.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.7,0.7,0.9,55.0,-192.55983234908868,2.085909423511576,291.5144552250286,96.37024556798846
778,778.0,0.0,1.0,1.0,2.0,0.7,3.0,2.0,0.9,0.8,1.0,55.0,-201.63497640822413,6.453263938306976,345.33661691669846,225.12337553010352
779,779.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.7,0.7,0.8,65.0,-133.64837896222895,11.114453852033186,325.36729353335875,249.47204961213572
780,780.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,0.7,0.8,45.0,-217.47322078031766,2.085909423511576,325.36729353335875,96.37024556798846
781,781.0,0.0,1.0,1.0,2.0,0.1,1.0,1.0,0.8,0.8,0.7,55.0,-130.2520645037947,11.114453852033186,306.61513184168894,182.07496076881367
782,782.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.7,0.9,0.7,55.0,-152.95997540543942,11.114453852033186,306.61513184168894,326.81071648884176
783,783.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.7,0.7,1.0,45.0,-154.92209667229167,11.114453852033186,362.87161691669843,164.6189117867957
784,784.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,0.8,0.9,1.0,55.0,-190.59616775406332,6.995137708040046,327.80161691669844,210.4196090764493
785,785.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.9,1.0,0.9,55.0,-194.07560574762306,7.256906847148986,344.1194552250286,279.3587668015293
786,786.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.7,0.8,0.7,45.0,-192.34058682228087,4.474808425484106,306.61513184168894,123.5884389017677
787,787.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,1.0,0.8,0.7,55.0,-159.36788461360587,10.140670982007947,306.61513184168894,313.5174048630129
788,788.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.8,1.0,0.7,55.0,-170.18752335588124,4.474808425484106,271.54513184168894,179.1510897600746
789,789.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,1.0,0.9,55.0,-129.0401022285548,11.114453852033186,344.1194552250286,216.98705873284965
790,790.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.9,0.9,0.7,45.0,-202.92055319642435,2.085909423511576,306.61513184168894,81.65743630180684
791,791.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.7,0.7,0.8,45.0,-205.78354108588385,4.0345698730670865,325.36729353335875,131.65119567367952
792,792.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,1.0,55.0,-158.1278225291127,11.114453852033186,362.87161691669843,216.98705873284965
793,793.0,0.0,1.0,1.0,2.0,0.2,1.0,2.0,1.0,0.9,1.0,55.0,-164.439172615852,11.114453852033186,362.87161691669843,241.95757866350164
794,794.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,1.0,0.9,0.7,55.0,-176.08482220279038,6.564870208221897,306.61513184168894,260.95239512744206
795,795.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,0.7,1.0,1.0,65.0,-212.93045837904393,5.948935053161136,362.87161691669843,261.7416424845116
796,796.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,0.8,0.8,0.8,55.0,-159.43367027032326,11.114453852033186,325.36729353335875,309.3546675068238
797,797.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,1.0,0.8,0.8,45.0,-155.08821163259597,11.114453852033186,325.36729353335875,182.07496076881367
798,798.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,0.9,1.0,0.9,45.0,-183.30497424362093,11.114453852033186,344.1194552250286,259.4136276455196
799,799.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.7,0.7,0.8,45.0,-125.59588495115356,11.114453852033186,272.76229353335873,207.04548069946568
800,800.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,65.0,-377.18032205338375,21.34758413565328,794.4181640805233,812.6830929742241
801,801.0,1.0,1.0,1.0,1.0,0.6,3.0,1.0,1.0,0.9,0.7,65.0,-232.01331179173684,23.078289705525684,604.9366148563663,656.9696173246339
802,802.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.7,0.9,55.0,-287.08221709319724,23.078289705525684,744.1768476724711,531.2758249545732
803,803.0,1.0,1.0,1.0,1.0,0.4,2.0,1.0,0.9,1.0,1.0,55.0,-348.5865317254117,23.078289705525684,759.0942440805235,567.5705940773958
804,804.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,0.9,1.0,0.7,55.0,-278.15024431904044,23.078289705525684,570.8956148563664,628.468961850303
805,805.0,1.0,1.0,1.0,1.0,0.7,2.0,2.0,0.8,1.0,1.0,65.0,-277.87085995468755,23.078289705525684,736.2221240805234,750.2656973961177
806,806.0,1.0,1.0,1.0,1.0,0.3,1.0,2.0,0.8,0.9,0.8,45.0,-361.10896895336356,23.078289705525684,692.0421312644187,474.2745140059118
807,807.0,1.0,1.0,1.0,1.0,0.4,1.0,2.0,0.8,1.0,1.0,65.0,-306.5150433259187,23.078289705525684,767.6211640805233,567.5705940773958
808,808.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,55.0,-324.3237562824218,12.39118903747125,578.3926476724711,412.9468584855901
809,809.0,1.0,1.0,1.0,1.0,0.1,1.0,2.0,1.0,1.0,1.0,45.0,-415.0794272774367,23.078289705525684,821.2151640805233,384.8754907586737
810,810.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.7,1.0,45.0,-496.5905423981172,10.930340600310041,821.2151640805233,306.2452938997563
811,811.0,1.0,1.0,1.0,1.0,0.2,3.0,2.0,0.9,1.0,0.7,55.0,-178.32498022679744,23.078289705525684,570.8956148563664,445.773858531581
812,812.0,1.0,1.0,1.0,1.0,0.3,3.0,1.0,0.9,1.0,0.8,55.0,-255.42398322622802,23.078289705525684,608.6851312644187,506.6722263044884
813,813.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.7,1.0,1.0,55.0,-362.3929628637869,23.078289705525684,740.8241640805232,445.773858531581
