n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
1855,1855.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.4,0.9,1.0,1.0,45.0,-122.32819326863516,27.72189704836151,379.7946356196103,359.97981484627655
1856,1856.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,0.9,0.9,1.0,30.0,-207.99025504925365,16.852241002884686,362.8571720576492,215.54936924353095
1857,1857.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9,0.9,0.9,30.0,-105.57900089907584,25.81033057351879,210.42,314.0563595712367
1858,1858.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.3,0.9,0.7,0.9,35.0,-102.27361014047959,27.72189704836151,328.9822449337272,292.3553551092613
1859,1859.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.3,1.0,0.8,1.0,35.0,-126.42801008053954,27.72189704836151,369.2997084956882,307.269017758964
1860,1860.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.5,0.9,0.7,1.0,25.0,-182.23501728315253,17.687577896805074,328.9822449337272,229.31379199065438
1861,1861.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.2,0.9,0.9,0.9,60.0,-55.25945303884394,27.72189704836151,362.8571720576492,239.64455802194882
1862,1862.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,0.9,1.0,0.9,60.0,26.093386911384318,27.72189704836151,210.42,555.9093405458243
1863,1863.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.2,0.9,0.9,0.9,35.0,-48.81381816789573,27.72189704836151,210.42,239.64455802194882
1864,1864.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.8,0.9,0.8,1.0,25.0,-247.16899577325097,9.474969989715385,345.9197084956882,166.86372656806503
1865,1865.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.9,0.7,0.9,30.0,-151.18928628303544,27.72189704836151,328.9822449337272,239.64455802194882
1866,1866.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.4,1.0,0.9,0.9,20.0,-259.47608028691,9.474969989715385,386.2371720576492,102.56624928535686
1867,1867.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,0.7,0.9,40.0,-184.66333147754818,17.687577896805074,352.3622449337272,334.8185175434635
1868,1868.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,0.9,0.7,0.9,50.0,-88.55628718602566,27.72189704836151,328.9822449337272,450.48774637119914
1869,1869.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,1.0,0.9,20.0,-143.38616114880938,9.474969989715385,210.42,72.80930889416831
1870,1870.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,0.9,0.9,1.0,50.0,-105.34227245344728,27.72189704836151,362.8571720576492,465.40140902090167
1871,1871.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.6,0.9,0.8,1.0,25.0,-155.46006766407498,9.474969989715385,210.42,137.10678617687648
1872,1872.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,1.0,45.0,-161.37986734628237,27.72189704836151,379.7946356196103,570.8230031955268
1873,1873.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.9,0.7,0.9,25.0,-148.13268185489378,9.474969989715385,210.42,132.32318967654538
1874,1874.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.4,0.9,1.0,0.9,50.0,-71.08464297404413,27.72189704836151,379.7946356196103,345.0661521965739
1875,1875.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.3,1.0,0.8,1.0,60.0,51.82521171855827,27.72189704836151,233.79999999999998,307.269017758964
1876,1876.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,25.0,-175.73658398179305,9.474969989715385,210.42,196.62066695925355
1877,1877.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.9,0.9,0.9,1.0,40.0,-182.44643796271362,18.642240703303415,362.8571720576492,368.7892835539107
1878,1878.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.3,0.9,1.0,1.0,45.0,-108.16659712587638,27.72189704836151,379.7946356196103,307.269017758964
1879,1879.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,55.0,-12.225878407470352,27.72189704836151,210.42,661.3309347204491
1880,1880.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.2,0.9,0.7,0.9,60.0,-12.0643885338836,27.72189704836151,328.9822449337272,239.64455802194882
1881,1881.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,45.0,-94.49547389303635,25.58869418394965,233.79999999999998,607.6286816625949
1882,1882.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,50.0,-163.09648542543582,22.376512781084223,345.9197084956882,509.3045364554922
1883,1883.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.3,0.9,0.9,0.9,50.0,-81.04767346982636,27.72189704836151,362.8571720576492,292.3553551092613
1884,1884.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.4,0.9,1.0,1.0,50.0,-100.43983829951289,27.72189704836151,379.7946356196103,359.97981484627655
1885,1885.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.1,0.9,1.0,0.9,30.0,-133.6232951330098,27.72189704836151,379.7946356196103,186.9337609346363
1886,1886.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.7,1.0,0.9,1.0,55.0,-107.44317798682567,27.72189704836151,386.2371720576492,518.1122061082143
1887,1887.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.1,0.9,0.8,1.0,40.0,-47.424676546718224,27.72189704836151,210.42,201.84742358433886
1888,1888.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.3,0.9,1.0,0.9,40.0,-38.056677394955244,27.72189704836151,210.42,292.3553551092613
1889,1889.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.2,0.9,0.9,1.0,50.0,-72.21535321715977,27.72189704836151,362.8571720576492,254.55822067165147
1890,1890.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.7,0.9,35.0,-161.7857325894092,11.729942620241985,233.79999999999998,230.25022331752942
1891,1891.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.7,1.0,35.0,-158.37872899358575,27.72189704836151,352.3622449337272,518.1122061082143
1892,1892.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.2,1.0,0.7,1.0,40.0,-68.57112598712999,27.72189704836151,233.79999999999998,254.55822067165147
1893,1893.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,1.0,0.8,1.0,35.0,-126.09795129111788,17.103647367208787,233.79999999999998,274.13823630843996
1894,1894.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,35.0,-137.30023452010695,13.276627872440185,210.42,266.0739950404348
1895,1895.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.4,1.0,1.0,0.9,30.0,-120.09614143219889,25.81033057351879,233.79999999999998,314.0563595712367
1896,1896.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.3,1.0,0.8,0.9,60.0,-44.29485255591756,27.72189704836151,369.2997084956882,292.3553551092613
1897,1897.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.3,1.0,1.0,0.9,45.0,-10.8722942638378,27.72189704836151,233.79999999999998,292.3553551092613
1898,1898.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,-94.51790133285104,27.72189704836151,369.2997084956882,661.3309347204491
1899,1899.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,0.9,0.9,1.0,20.0,-250.31860598336175,9.474969989715385,362.8571720576492,122.22831598128221
1900,1900.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.6,1.0,0.9,1.0,45.0,-83.72907068846642,27.72189704836151,233.79999999999998,465.40140902090167
1901,1901.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.8,1.0,50.0,-154.21896450503309,27.72189704836151,369.2997084956882,570.8230031955268
1902,1902.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.3,1.0,0.7,1.0,60.0,22.52262763371488,27.72189704836151,233.79999999999998,307.269017758964
1903,1903.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,1.0,1.0,55.0,19.98508350492983,27.72189704836151,233.79999999999998,201.84742358433886
1904,1904.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,1.0,1.0,1.0,60.0,-88.7642905586589,27.72189704836151,403.1746356196103,465.40140902090167
1905,1905.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,20.0,-211.1034520943585,9.474969989715385,233.79999999999998,196.62066695925355
1906,1906.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.9,0.9,0.7,0.9,25.0,-153.55554959923768,9.474969989715385,210.42,176.95860026332824
1907,1907.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.9,0.9,1.0,50.0,-61.23247662414798,27.72189704836151,210.42,676.244597370152
1908,1908.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.3,0.9,0.9,0.9,20.0,-215.43895411433664,16.218176573133114,362.8571720576492,147.0004510149059
1909,1909.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.6,0.9,1.0,1.0,55.0,-31.707921605512507,27.72189704836151,210.42,465.40140902090167
1910,1910.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.2,1.0,0.8,0.9,25.0,-216.11611021039042,17.687577896805074,369.2997084956882,135.0290212627698
1911,1911.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.2,1.0,0.7,1.0,30.0,-132.0304964960346,27.72189704836151,352.3622449337272,254.55822067165147
1912,1912.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.6,1.0,0.8,0.9,60.0,-39.59053644596024,27.72189704836151,369.2997084956882,450.48774637119914
1913,1913.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.3,1.0,0.9,0.9,55.0,-17.346190353064564,27.72189704836151,233.79999999999998,292.3553551092613
1914,1914.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,1.0,0.8,1.0,30.0,-131.66387008477437,27.72189704836151,369.2997084956882,201.84742358433886
1915,1915.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,1.0,0.7,1.0,30.0,-150.93299503647017,13.276627872440185,233.79999999999998,205.47613921464645
1916,1916.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.6,1.0,0.8,1.0,25.0,-148.17898517847328,13.823577404536845,233.79999999999998,193.19952987569388
1917,1917.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,0.9,25.0,-238.76227986049685,9.474969989715385,345.9197084956882,147.20165987213966
1918,1918.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.7,1.0,0.8,0.9,40.0,-65.84636822091964,27.72189704836151,233.79999999999998,503.1985434585116
1919,1919.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.9,0.7,0.9,50.0,-55.47952531108641,27.72189704836151,328.9822449337272,239.64455802194882
1920,1920.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.8,1.0,0.8,1.0,25.0,-232.60473506417293,13.045544619169585,369.2997084956882,221.70247451007305
1921,1921.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,1.0,0.7,1.0,35.0,-199.91531653222165,16.312028281294225,352.3622449337272,309.6853594759635
1922,1922.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.2,1.0,1.0,1.0,60.0,30.722050292010188,27.72189704836151,233.79999999999998,254.55822067165147
1923,1923.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.4,1.0,0.8,0.9,25.0,-154.374827880225,11.971556650814785,233.79999999999998,125.32669760498257
1924,1924.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,1.0,0.8,1.0,35.0,-178.61274830604367,27.72189704836151,369.2997084956882,465.40140902090167
1925,1925.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.3,0.9,0.8,0.9,30.0,-63.41338221506175,27.72189704836151,210.42,292.3553551092613
1926,1926.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.2,0.9,0.8,1.0,40.0,-110.19578431201262,27.72189704836151,345.9197084956882,254.55822067165147
1927,1927.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.2,0.9,0.8,0.9,40.0,-107.74040295043774,27.72189704836151,345.9197084956882,239.64455802194882
1928,1928.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.1,0.9,0.9,0.9,45.0,-80.53853503049552,27.72189704836151,362.8571720576492,186.9337609346363
1929,1929.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,1.0,30.0,-146.5731681661007,14.041806900155846,233.79999999999998,282.2738435649446
1930,1930.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,25.0,-255.3902100115275,9.474969989715385,369.2997084956882,196.62066695925355
1931,1931.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.2,1.0,0.8,1.0,60.0,-38.52062908103045,27.72189704836151,369.2997084956882,254.55822067165147
1932,1932.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.2,0.9,0.9,0.9,45.0,-67.72194639499294,27.72189704836151,362.8571720576492,239.64455802194882
1933,1933.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.3,1.0,0.7,1.0,25.0,-218.0252146903098,13.823577404536845,352.3622449337272,129.91818586118148
1934,1934.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.4,1.0,0.7,1.0,40.0,-104.03737149642336,27.72189704836151,352.3622449337272,359.97981484627655
1935,1935.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,25.0,-267.1568746399563,9.474969989715385,369.2997084956882,191.83707045892248
1936,1936.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.5,0.9,1.0,0.9,30.0,-116.43535969081525,17.189898687880206,210.42,212.63940824047648
1937,1937.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.8,1.0,1.0,0.9,35.0,-217.54147129161524,17.687577896805074,403.1746356196103,306.27716093193584
1938,1938.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,40.0,-174.03591823956253,26.17190091404168,379.7946356196103,612.0045815373325
1939,1939.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.4,0.9,0.8,0.9,45.0,-50.77732346071389,27.72189704836151,210.42,345.0661521965739
1940,1940.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.8,0.9,0.7,0.9,35.0,-131.70213721090178,14.146142191610846,210.42,234.45784154735006
1941,1941.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.4,0.9,0.9,0.9,55.0,-67.50499984882521,27.72189704836151,362.8571720576492,345.0661521965739
1942,1942.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.8,0.9,0.7,1.0,45.0,-126.11833577678465,27.72189704836151,328.9822449337272,570.8230031955268
1943,1943.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.1,1.0,0.7,1.0,50.0,-62.55424134141951,27.72189704836151,352.3622449337272,201.84742358433886
1944,1944.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,0.9,1.0,35.0,-55.850479921371424,27.72189704836151,233.79999999999998,201.84742358433886
1945,1945.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,1.0,0.9,30.0,-262.32991254979584,10.822737431914584,403.1746356196103,197.74056514744834
1946,1946.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.8,1.0,50.0,-13.740323797522928,27.72189704836151,210.42,359.97981484627655
1947,1947.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.7,1.0,0.7,0.9,60.0,-66.04620645664563,27.72189704836151,352.3622449337272,503.1985434585116
1948,1948.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.3,1.0,0.8,1.0,40.0,-122.79235926805308,27.72189704836151,369.2997084956882,307.269017758964
1949,1949.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.6,0.9,0.7,1.0,60.0,-12.67344714376415,27.72189704836151,210.42,465.40140902090167
1950,1950.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.4,0.9,0.9,0.9,50.0,-109.79131364148037,27.72189704836151,362.8571720576492,345.0661521965739
1951,1951.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.3,1.0,0.9,0.9,30.0,-210.33675850696275,27.028331166213892,386.2371720576492,282.6614017626792
1952,1952.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9,1.0,0.9,60.0,32.124110600936255,27.72189704836151,210.42,345.0661521965739
1953,1953.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.8,1.0,60.0,-129.89651215027314,27.72189704836151,369.2997084956882,676.244597370152
1954,1954.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.1,1.0,0.8,1.0,55.0,-49.25759586811083,27.72189704836151,369.2997084956882,201.84742358433886
1955,1955.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.8,1.0,30.0,-164.17122844255408,27.72189704836151,369.2997084956882,359.97981484627655
1956,1956.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.2,1.0,1.0,0.9,50.0,-91.30554479895565,27.72189704836151,403.1746356196103,239.64455802194882
1957,1957.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.3,1.0,0.7,0.9,20.0,-141.18144018524544,16.218176573133114,233.79999999999998,147.0004510149059
1958,1958.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9,0.9,0.8,0.9,20.0,-185.13254596530186,9.474969989715385,210.42,176.95860026332824
1959,1959.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.1,0.9,0.8,1.0,40.0,-75.03000972193944,27.72189704836151,345.9197084956882,201.84742358433886
1960,1960.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,1.0,0.9,0.9,40.0,-133.2456239461913,16.031203022290494,233.79999999999998,295.5224480343548
1961,1961.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.4,0.9,1.0,1.0,30.0,-207.80774349725033,21.686334797661786,379.7946356196103,261.79151339545643
1962,1962.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.8,1.0,0.7,1.0,45.0,-54.68295860370042,27.72189704836151,233.79999999999998,570.8230031955268
1963,1963.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,0.8,0.9,30.0,-228.08507102506954,10.822737431914584,345.9197084956882,197.74056514744834
1964,1964.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.8,1.0,0.8,1.0,45.0,-82.9806330248522,27.72189704836151,233.79999999999998,570.8230031955268
1965,1965.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.9,0.9,1.0,0.9,60.0,-35.08168321912167,27.72189704836151,210.42,608.6201376331368
1966,1966.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.6,1.0,0.7,0.9,30.0,-140.13280155245974,15.556895674180685,233.79999999999998,212.67553173751625
1967,1967.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.7,1.0,0.9,0.9,35.0,-89.32097811635502,27.72189704836151,233.79999999999998,503.1985434585116
1968,1968.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,0.9,40.0,-157.5039952310369,27.72189704836151,345.9197084956882,503.1985434585116
1969,1969.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.4,1.0,0.9,0.9,25.0,-201.57891043671285,27.65255101025214,386.2371720576492,343.9022363107055
1970,1970.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,45.0,-56.36582408097554,27.72189704836151,210.42,661.3309347204491
1971,1971.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,0.8,1.0,60.0,-33.81989658417595,27.72189704836151,233.79999999999998,518.1122061082143
1972,1972.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.8,1.0,0.7,0.9,25.0,-220.1329815886633,13.276627872440185,352.3622449337272,219.26731026112856
1973,1973.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.2,0.9,1.0,1.0,45.0,-19.038731645536068,27.72189704836151,210.42,254.55822067165147
1974,1974.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.1,1.0,1.0,0.9,45.0,-38.85313771013938,27.72189704836151,233.79999999999998,186.9337609346363
1975,1975.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9,30.0,-170.4433927772807,9.474969989715385,233.79999999999998,191.83707045892248
1976,1976.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.9,0.9,0.8,0.9,50.0,-49.769901010418074,27.72189704836151,210.42,608.6201376331368
1977,1977.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.2,0.9,0.7,1.0,20.0,-214.44076846079287,9.474969989715385,328.9822449337272,77.5929053944994
1978,1978.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.2,1.0,0.9,0.9,30.0,-165.29491634390067,27.72189704836151,386.2371720576492,239.64455802194882
1979,1979.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,0.9,0.9,40.0,-85.56280586914359,27.72189704836151,233.79999999999998,450.48774637119914
1980,1980.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.9,60.0,-145.09151435374878,27.72189704836151,403.1746356196103,661.3309347204491
1981,1981.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.2,0.9,0.7,0.9,30.0,-67.87646129710384,27.72189704836151,210.42,239.64455802194882
1982,1982.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.5,1.0,1.0,0.9,30.0,-142.04361242671462,15.361429288322535,233.79999999999998,185.78868437915665
1983,1983.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.7,0.9,45.0,-124.2501188665829,27.72189704836151,352.3622449337272,450.48774637119914
1984,1984.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.5,1.0,0.7,1.0,50.0,-92.54605144275072,27.72189704836151,352.3622449337272,412.6906119335891
1985,1985.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.9,0.9,0.7,0.9,60.0,-96.02332467644989,27.72189704836151,328.9822449337272,608.6201376331368
1986,1986.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.8,0.9,25.0,-174.47175220374243,9.474969989715385,233.79999999999998,191.83707045892248
1987,1987.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,1.0,0.8,1.0,50.0,-55.33417813005694,27.72189704836151,233.79999999999998,412.6906119335891
1988,1988.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.7,0.9,0.9,1.0,55.0,-16.507468455621243,27.72189704836151,210.42,518.1122061082143
1989,1989.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.3,1.0,1.0,1.0,45.0,-121.03571287748035,27.72189704836151,403.1746356196103,307.269017758964
1990,1990.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-174.96647130576608,18.247994073766407,345.9197084956882,349.22576343060837
1991,1991.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.7,1.0,55.0,1.2769726270428292,27.72189704836151,210.42,254.55822067165147
1992,1992.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.3,0.9,0.7,1.0,55.0,-44.15216675785112,27.72189704836151,328.9822449337272,307.269017758964
1993,1993.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.9,0.9,0.7,1.0,60.0,-14.027661371488678,27.72189704836151,210.42,623.5338002828393
1994,1994.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.9,1.0,0.9,30.0,-194.00275362562942,27.72189704836151,379.7946356196103,239.64455802194882
1995,1995.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.9,0.9,0.9,40.0,-46.33401108376314,27.72189704836151,210.42,345.0661521965739
1996,1996.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.1,0.9,0.7,0.9,50.0,40.083058946574454,27.72189704836151,210.42,186.9337609346363
1997,1997.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,0.9,0.9,0.9,20.0,-182.99025987622375,27.72189704836151,362.8571720576492,186.9337609346363
1998,1998.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,0.9,1.0,0.9,20.0,-188.17959564848124,9.474969989715385,210.42,176.95860026332824
1999,1999.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,0.9,0.7,0.9,40.0,-100.3359683148782,18.872477091284246,210.42,303.1254387291166
2000,2000.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,1.0,1.0,1.0,50.0,94.20836864836636,55.18991955407762,187.856,708.4805900117823
2001,2001.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.7,1.0,0.8,1.0,25.0,-225.5464412108677,11.52165557781419,333.5293468540982,153.67290579750082
2002,2002.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.7,0.9,0.9,1.0,50.0,97.53877914004168,55.18991955407762,169.07039999999998,791.0053819759243
2003,2003.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.9,1.0,0.7,0.9,35.0,-14.926617729641816,55.18991955407762,187.856,934.721782081515
