n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
834,834.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,0.8,0.8,1.0,50.0,-136.85532698334407,11.963835853492505,322.421547163825,245.88507888199968
835,835.0,1.0,0.0,2.0,1.0,0.2,3.0,1.0,1.0,0.7,0.7,50.0,-126.7737478225287,11.963835853492505,298.3214830146775,138.95327372327068
836,836.0,1.0,0.0,2.0,1.0,0.6,2.0,2.0,0.8,0.9,0.9,25.0,-227.0097980479518,0.48617512011684705,354.3131524474424,8.904738277550061
837,837.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,1.0,1.0,0.7,45.0,-184.3631892353219,11.963835853492505,401.2314830146775,182.67170629589754
838,838.0,1.0,0.0,2.0,1.0,0.7,1.0,1.0,0.7,1.0,1.0,25.0,-243.3496671012073,0.48617512011684705,377.95254716382493,10.115342608234268
839,839.0,1.0,0.0,2.0,1.0,0.1,3.0,1.0,1.0,0.7,0.9,40.0,-143.09239167484026,11.963835853492505,336.39619244744244,120.4814748630333
840,840.0,1.0,0.0,2.0,1.0,0.8,2.0,2.0,0.7,0.9,0.7,50.0,-107.09856611384394,11.963835853492505,293.36632301467745,278.92968859977935
841,841.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,0.8,0.8,0.7,55.0,-104.45121420293843,11.963835853492505,347.63748301467746,153.5260845808129
842,842.0,1.0,0.0,2.0,1.0,0.2,1.0,2.0,0.7,0.7,0.7,25.0,-193.7568509657047,7.1365684888814735,320.84048301467743,74.28912167098203
843,843.0,1.0,0.0,2.0,1.0,0.1,2.0,1.0,1.0,0.9,1.0,35.0,-221.87132350455795,11.963835853492505,419.09474716382493,149.62709657811791
844,844.0,1.0,0.0,2.0,1.0,0.9,3.0,1.0,1.0,0.7,1.0,25.0,-228.23325231141973,0.48617512011684705,355.4335471638249,9.80136411386135
845,845.0,1.0,0.0,2.0,1.0,0.4,2.0,1.0,0.9,0.9,0.8,25.0,-230.0032021888286,0.48617512011684705,358.14791773106,7.577604478478177
846,846.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,25.0,-220.39977885858275,0.48617512011684705,339.11056301467744,12.106043306842095
847,847.0,1.0,0.0,2.0,1.0,0.1,3.0,2.0,0.8,1.0,0.7,50.0,-97.4157336277706,11.963835853492505,265.3094830146775,164.1999074356602
848,848.0,1.0,0.0,2.0,1.0,0.7,3.0,2.0,0.9,0.9,0.7,55.0,-125.15592998185667,11.963835853492505,281.81548301467745,260.45788973954194
849,849.0,1.0,0.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,45.0,-224.79656630827594,11.963835853492505,458.3435471638249,201.1435051561349
850,850.0,1.0,0.0,2.0,1.0,0.7,3.0,2.0,0.7,0.8,0.7,50.0,-113.96337785292236,11.963835853492505,248.80348301467743,245.88507888199968
851,851.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,0.9,1.0,0.9,20.0,-208.20653199123933,0.48617512011684705,319.8901924474425,10.115342608234268
852,852.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.9,0.7,0.7,50.0,-191.68060467625162,11.963835853492505,374.43448301467754,194.36867030398267
853,853.0,1.0,0.0,2.0,1.0,0.4,1.0,2.0,1.0,0.8,0.9,40.0,-240.33070823737813,11.963835853492505,439.3061924474424,190.46968230128763
854,854.0,1.0,0.0,2.0,1.0,0.7,1.0,1.0,0.9,1.0,0.7,50.0,-218.33376252982308,7.73385501546214,374.43448301467754,163.25649410483658
855,855.0,1.0,0.0,2.0,1.0,0.5,3.0,2.0,1.0,1.0,1.0,40.0,-204.23355840001096,8.841748728381628,355.4335471638249,164.74273113361625
856,856.0,1.0,0.0,2.0,1.0,0.8,2.0,1.0,0.9,0.9,0.8,55.0,-151.01399048910096,11.963835853492505,358.14791773106,278.92968859977935
857,857.0,1.0,0.0,2.0,1.0,0.1,1.0,2.0,1.0,0.8,1.0,40.0,-233.91151192255475,11.963835853492505,458.3435471638249,135.0542857205756
858,858.0,1.0,0.0,2.0,1.0,0.8,1.0,2.0,1.0,0.8,0.9,25.0,-279.8770049940947,0.48617512011684705,439.3061924474424,9.684834645473675
859,859.0,1.0,0.0,2.0,1.0,0.8,3.0,2.0,0.9,0.8,0.7,30.0,-170.5393307191895,6.455532174825935,281.81548301467745,128.0065137064195
860,860.0,1.0,0.0,2.0,1.0,0.3,3.0,2.0,1.0,1.0,1.0,60.0,-86.62483118598101,11.963835853492505,355.4335471638249,201.1435051561349
861,861.0,1.0,0.0,2.0,1.0,0.7,2.0,1.0,0.8,1.0,0.7,20.0,-206.50210703273848,0.48617512011684705,316.23844301467744,10.115342608234268
862,862.0,1.0,0.0,2.0,1.0,0.1,1.0,2.0,1.0,1.0,0.8,35.0,-204.51180080358495,11.963835853492505,420.26883773106,164.1999074356602
863,863.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,1.0,1.0,1.0,30.0,-228.32896222610736,0.48617512011684705,355.4335471638249,10.115342608234268
864,864.0,1.0,0.0,2.0,1.0,0.7,2.0,1.0,0.8,1.0,0.7,40.0,-202.93128126884187,0.48617512011684705,316.23844301467744,10.115342608234268
865,865.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,0.8,0.8,1.0,20.0,-237.12449024284635,0.48617512011684705,373.35050716382494,5.039866348722084
866,866.0,1.0,0.0,2.0,1.0,0.5,2.0,1.0,0.9,0.7,0.9,60.0,-116.58416125831657,11.963835853492505,377.18527244744246,194.36867030398267
867,867.0,1.0,0.0,2.0,1.0,0.5,3.0,1.0,0.7,0.8,0.8,25.0,-174.4185683067475,0.48617512011684705,267.84083773106,7.6941339468658505
868,868.0,1.0,0.0,2.0,1.0,0.6,1.0,2.0,1.0,0.8,0.7,55.0,-188.28415734521568,11.963835853492505,401.2314830146775,227.41328002176232
869,869.0,1.0,0.0,2.0,1.0,0.1,2.0,1.0,1.0,0.7,0.9,25.0,-252.82273893303687,0.6613143364341597,400.05739244744245,5.887552967410803
870,870.0,1.0,0.0,2.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,35.0,-262.87601455335636,10.772528973087788,458.3435471638249,176.22926266665593
871,871.0,1.0,0.0,2.0,1.0,0.4,1.0,2.0,1.0,0.7,1.0,35.0,-231.7234779862289,11.963835853492505,458.3435471638249,175.89687144374537
872,872.0,1.0,0.0,2.0,1.0,0.7,2.0,2.0,0.9,0.7,0.7,40.0,-193.09977934755156,9.84818598880357,339.11056301467744,183.26246186887798
873,873.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,1.0,0.7,0.9,45.0,-229.48215622319296,11.963835853492505,439.3061924474424,249.78406688469474
874,874.0,1.0,0.0,2.0,1.0,0.3,2.0,2.0,0.7,0.9,0.7,25.0,-188.71711969683918,0.48617512011684705,293.36632301467745,6.914037578942236
875,875.0,1.0,0.0,2.0,1.0,0.9,3.0,1.0,0.7,0.9,0.7,60.0,-119.87571207796755,11.963835853492505,248.80348301467743,297.4014874600167
876,876.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,30.0,-215.8037486048361,0.48617512011684705,335.27579773106,11.011968444545559
877,877.0,1.0,0.0,2.0,1.0,0.7,3.0,2.0,0.9,1.0,0.7,30.0,-173.36937243519804,5.122807641358256,281.81548301467745,103.4485914346975
878,878.0,1.0,0.0,2.0,1.0,0.7,3.0,2.0,0.9,0.8,0.9,55.0,-143.5748504282007,11.963835853492505,319.8901924474425,245.88507888199968
879,879.0,1.0,0.0,2.0,1.0,0.4,3.0,2.0,0.9,1.0,0.8,20.0,-194.791944162349,0.48617512011684705,300.85283773106005,8.124641909626444
880,880.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,60.0,-209.44387496406864,11.963835853492505,400.05739244744245,286.7276646051694
881,881.0,1.0,0.0,2.0,1.0,0.5,1.0,2.0,1.0,0.7,0.7,55.0,-127.6438947286242,11.963835853492505,401.2314830146775,194.36867030398267
882,882.0,1.0,0.0,2.0,1.0,0.4,1.0,2.0,0.9,1.0,1.0,25.0,-273.89372041203484,0.48617512011684705,431.54654716382487,8.124641909626444
883,883.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,0.9,0.9,0.7,40.0,-165.70209236725916,11.963835853492505,339.11056301467744,149.62709657811791
884,884.0,1.0,0.0,2.0,1.0,0.3,3.0,1.0,1.0,0.7,1.0,25.0,-223.9318989639468,1.7069018034739536,355.4335471638249,18.92886699862242
885,885.0,1.0,0.0,2.0,1.0,0.2,2.0,1.0,0.9,0.8,0.8,55.0,-110.64214434418298,11.963835853492505,358.14791773106,153.5260845808129
886,886.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,0.7,0.8,0.9,40.0,-228.51512174900037,0.48617512011684705,358.91519244744245,9.684834645473675
887,887.0,1.0,0.0,2.0,1.0,0.8,3.0,1.0,0.9,0.9,1.0,60.0,-119.74189274185761,11.963835853492505,338.92754716382495,278.92968859977935
888,888.0,1.0,0.0,2.0,1.0,0.3,3.0,1.0,1.0,1.0,1.0,60.0,-104.7009744116093,11.963835853492505,355.4335471638249,201.1435051561349
889,889.0,1.0,0.0,2.0,1.0,0.1,1.0,1.0,0.8,1.0,1.0,60.0,-123.16483129430114,11.963835853492505,404.74954716382496,164.1999074356602
890,890.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,45.0,-264.466507981035,1.7069018034739536,420.26883773106,36.91010174901247
891,891.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,1.0,0.7,0.8,50.0,-201.7640294961224,11.963835853492505,420.26883773106,138.95327372327068
892,892.0,1.0,0.0,2.0,1.0,0.8,1.0,2.0,0.9,0.7,0.8,20.0,-252.5730032594779,0.48617512011684705,393.47183773106,9.137797214325408
893,893.0,1.0,0.0,2.0,1.0,0.7,2.0,2.0,0.8,0.7,0.7,40.0,-179.01935648884108,9.84818598880357,316.23844301467744,183.26246186887798
894,894.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,35.0,-189.888186570752,0.48617512011684705,293.36632301467745,12.106043306842095
895,895.0,1.0,0.0,2.0,1.0,0.7,3.0,2.0,0.7,0.9,1.0,60.0,-74.79462926661137,11.963835853492505,305.91554716382495,260.45788973954194
896,896.0,1.0,0.0,2.0,1.0,0.5,3.0,2.0,0.8,0.7,0.7,35.0,-119.4213013008194,11.963835853492505,265.3094830146775,194.36867030398267
897,897.0,1.0,0.0,2.0,1.0,0.8,2.0,1.0,0.8,1.0,1.0,35.0,-238.83396467324437,0.48617512011684705,373.35050716382494,10.778909507770212
898,898.0,1.0,0.0,2.0,1.0,0.1,2.0,1.0,0.7,0.7,0.9,25.0,-210.58147035690544,0.6613143364341597,331.44103244744247,5.887552967410803
899,899.0,1.0,0.0,2.0,1.0,0.8,3.0,2.0,1.0,1.0,0.7,55.0,-95.7207959540526,11.963835853492505,298.3214830146775,293.5024994573216
900,900.0,1.0,0.0,2.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,55.0,-175.06617341072345,11.963835853492505,458.3435471638249,164.1999074356602
901,901.0,1.0,0.0,2.0,1.0,0.7,2.0,2.0,0.9,0.9,0.9,20.0,-241.52550081358567,0.48617512011684705,377.18527244744246,9.568305177086003
902,902.0,1.0,0.0,2.0,1.0,0.8,2.0,1.0,0.7,0.7,0.8,25.0,-202.8111134091772,0.48617512011684705,312.40367773106,9.137797214325408
903,903.0,1.0,0.0,2.0,1.0,0.3,2.0,2.0,0.9,0.9,0.8,25.0,-228.366058904664,0.48617512011684705,358.14791773106,6.914037578942236
904,904.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,1.0,0.9,1.0,60.0,-128.10462566189213,11.963835853492505,419.09474716382493,223.51429201906728
905,905.0,1.0,0.0,2.0,1.0,0.4,2.0,2.0,0.9,0.7,1.0,20.0,-251.09819138137226,0.48617512011684705,396.22262716382494,6.483529616181641
906,906.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.8,0.8,0.8,50.0,-191.22334356642492,11.963835853492505,366.67483773106,208.94148116152505
907,907.0,1.0,0.0,2.0,1.0,0.2,3.0,1.0,0.8,0.8,0.8,30.0,-159.92870637659317,10.772528973087788,284.34683773106,134.40753312640288
908,908.0,1.0,0.0,2.0,1.0,0.2,3.0,2.0,1.0,0.7,0.7,55.0,-96.34831622059261,11.963835853492505,298.3214830146775,138.95327372327068
909,909.0,1.0,0.0,2.0,1.0,0.1,1.0,1.0,0.9,0.8,1.0,45.0,-187.24121890116962,11.963835853492505,431.54654716382487,135.0542857205756
910,910.0,1.0,0.0,2.0,1.0,0.6,3.0,2.0,1.0,0.7,1.0,25.0,-218.52171599054802,5.122807641358256,355.4335471638249,80.3675928363069
911,911.0,1.0,0.0,2.0,1.0,0.6,1.0,2.0,1.0,0.7,0.9,35.0,-232.17357769930976,11.963835853492505,439.3061924474424,212.84046916422
912,912.0,1.0,0.0,2.0,1.0,0.1,2.0,1.0,0.7,0.9,0.7,40.0,-154.2971592134944,11.963835853492505,293.36632301467745,149.62709657811791
913,913.0,1.0,0.0,2.0,1.0,0.9,2.0,2.0,0.9,0.9,0.8,20.0,-231.86457602384547,0.48617512011684705,358.14791773106,10.895438976157887
914,914.0,1.0,0.0,2.0,1.0,0.3,2.0,2.0,1.0,0.7,0.8,60.0,-90.7230286712999,11.963835853492505,381.02003773106003,157.42507258350804
915,915.0,1.0,0.0,2.0,1.0,0.2,3.0,2.0,0.8,0.8,0.9,55.0,-62.66647751882575,11.963835853492505,303.3841924474425,153.5260845808129
916,916.0,1.0,0.0,2.0,1.0,0.1,2.0,1.0,1.0,0.9,0.8,55.0,-123.31073713561469,11.963835853492505,381.02003773106003,149.62709657811791
917,917.0,1.0,0.0,2.0,1.0,0.5,1.0,2.0,1.0,0.9,0.9,50.0,-223.51803329702454,11.963835853492505,439.3061924474424,223.51429201906728
918,918.0,1.0,0.0,2.0,1.0,0.4,2.0,1.0,1.0,0.7,1.0,25.0,-266.38047761732395,0.48617512011684705,419.09474716382493,6.483529616181641
919,919.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.7,30.0,-222.24490660461043,0.48617512011684705,347.63748301467746,11.559005875693828
920,920.0,1.0,0.0,2.0,1.0,0.6,2.0,2.0,0.9,0.9,0.8,50.0,-179.69663078981534,11.963835853492505,358.14791773106,241.98609087930458
921,921.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,0.7,0.7,0.8,45.0,-168.48619932870648,11.963835853492505,339.87783773105997,249.78406688469474
922,922.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,0.8,55.0,-134.2465086447374,11.963835853492505,267.84083773106,315.8732863202541
923,923.0,1.0,0.0,2.0,1.0,0.4,2.0,1.0,0.7,0.8,1.0,35.0,-216.633742893515,4.362467679326348,350.47838716382495,60.00484085151337
924,924.0,1.0,0.0,2.0,1.0,0.9,1.0,1.0,0.9,0.8,0.7,55.0,-162.73751154982943,11.963835853492505,374.43448301467754,282.8286766024744
925,925.0,1.0,0.0,2.0,1.0,0.5,3.0,2.0,0.7,0.7,1.0,30.0,-162.62927930268967,11.963835853492505,305.91554716382495,194.36867030398267
926,926.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,0.8,0.8,1.0,25.0,-237.74620149564606,0.48617512011684705,373.35050716382494,7.6941339468658505
927,927.0,1.0,0.0,2.0,1.0,0.7,2.0,1.0,1.0,0.8,0.9,40.0,-222.75732418565815,11.62501173563503,400.05739244744245,237.46079712955316
928,928.0,1.0,0.0,2.0,1.0,0.6,1.0,2.0,0.9,0.9,0.8,40.0,-194.40129629610516,11.963835853492505,393.47183773106,241.98609087930458
929,929.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,1.0,1.0,0.8,55.0,-201.76631006123367,11.963835853492505,420.26883773106,182.67170629589754
930,930.0,1.0,0.0,2.0,1.0,0.6,3.0,2.0,0.7,0.8,0.7,25.0,-162.11737720657527,0.48617512011684705,248.80348301467743,8.357700846401793
931,931.0,1.0,0.0,2.0,1.0,0.1,3.0,1.0,0.7,0.9,1.0,60.0,-106.5872197352401,11.963835853492505,305.91554716382495,149.62709657811791
932,932.0,1.0,0.0,2.0,1.0,0.9,3.0,2.0,1.0,0.9,0.8,50.0,-172.70398381718317,10.772528973087788,317.35883773106,262.1763992590089
933,933.0,1.0,0.0,2.0,1.0,0.3,1.0,2.0,1.0,0.8,0.9,35.0,-248.03113067391544,11.963835853492505,439.3061924474424,171.9978834410503
934,934.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,1.0,1.0,0.9,50.0,-154.7865711946179,11.963835853492505,336.39619244744244,275.03070059708426
935,935.0,1.0,0.0,2.0,1.0,0.4,2.0,1.0,0.8,1.0,0.8,30.0,-210.90481287116842,2.665761112784935,335.27579773106,41.206818185773216
936,936.0,1.0,0.0,2.0,1.0,0.1,3.0,1.0,1.0,1.0,0.9,60.0,-130.11359972842547,11.963835853492505,336.39619244744244,164.1999074356602
937,937.0,1.0,0.0,2.0,1.0,0.4,1.0,1.0,0.8,0.8,0.7,25.0,-223.4726048420726,0.48617512011684705,347.63748301467746,7.0305670473299084
938,938.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9,25.0,-279.6182572719476,0.48617512011684705,439.3061924474424,8.788208809162386
939,939.0,1.0,0.0,2.0,1.0,0.6,2.0,1.0,1.0,0.7,0.8,35.0,-241.34091355426463,0.6613143364341597,381.02003773106003,10.39441042918493
940,940.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,1.0,45.0,-205.85514870215457,11.963835853492505,404.74954716382496,315.8732863202541
941,941.0,1.0,0.0,2.0,1.0,0.3,1.0,2.0,1.0,0.7,0.7,25.0,-249.2002653275725,4.362467679326348,401.2314830146775,49.44282371359602
942,942.0,1.0,0.0,2.0,1.0,0.9,2.0,1.0,0.9,0.8,0.8,55.0,-152.42582055637976,11.963835853492505,358.14791773106,282.8286766024744
943,943.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.7,35.0,-218.59481832411655,0.48617512011684705,339.11056301467744,11.011968444545559
944,944.0,1.0,0.0,2.0,1.0,0.7,2.0,1.0,0.8,0.8,0.9,55.0,-137.89529798458838,11.963835853492505,354.3131524474424,245.88507888199968
945,945.0,1.0,0.0,2.0,1.0,0.1,1.0,1.0,0.7,0.9,0.9,50.0,-166.8896960496287,11.963835853492505,358.91519244744245,149.62709657811791
946,946.0,1.0,0.0,2.0,1.0,0.4,2.0,1.0,0.8,0.7,0.8,60.0,-87.76966645303507,11.963835853492505,335.27579773106,175.89687144374537
947,947.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,1.0,0.8,0.9,60.0,-112.84399134891234,11.963835853492505,400.05739244744245,208.94148116152505
948,948.0,1.0,0.0,2.0,1.0,0.2,3.0,2.0,1.0,1.0,1.0,50.0,-158.1539153334751,11.963835853492505,355.4335471638249,182.67170629589754
949,949.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,0.9,0.7,1.0,45.0,-258.806654381228,6.505456290033537,431.54654716382487,122.26778549158463
950,950.0,1.0,0.0,2.0,1.0,0.4,1.0,1.0,1.0,0.7,0.8,45.0,-194.11767632581945,11.963835853492505,420.26883773106,175.89687144374537
951,951.0,1.0,0.0,2.0,1.0,0.9,1.0,2.0,1.0,0.7,0.9,35.0,-250.41538949351283,10.772528973087788,439.3061924474424,236.79436223606044
952,952.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,0.7,0.9,0.7,40.0,-177.42414017748,11.206913153645337,320.84048301467743,154.62451094810376
953,953.0,1.0,0.0,2.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,20.0,-292.6478420896883,0.48617512011684705,458.3435471638249,8.124641909626444
954,954.0,1.0,0.0,2.0,1.0,0.8,3.0,2.0,0.9,0.9,1.0,45.0,-193.93433018316657,8.71112295950499,338.92754716382495,190.87655078860857
955,955.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.7,0.8,0.7,25.0,-192.4867327986811,0.48617512011684705,293.36632301467745,11.011968444545559
956,956.0,1.0,0.0,2.0,1.0,0.9,2.0,2.0,1.0,0.7,0.9,45.0,-228.42138231633163,9.84818598880357,400.05739244744245,212.9862019643133
957,957.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,60.0,-184.7320498855762,11.963835853492505,439.3061924474424,286.7276646051694
958,958.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,1.0,0.9,0.9,30.0,-230.4043617340659,10.772528973087788,400.05739244744245,130.65885912057263
959,959.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,1.0,1.0,0.9,50.0,-179.97693066468133,11.963835853492505,400.05739244744245,164.1999074356602
960,960.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,0.8,1.0,1.0,30.0,-194.0012591541684,11.963835853492505,373.35050716382494,164.1999074356602
961,961.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,40.0,-215.68450984980086,0.48617512011684705,336.39619244744244,11.559005875693828
962,962.0,1.0,0.0,2.0,1.0,0.2,2.0,1.0,0.9,0.7,0.9,50.0,-174.9497173679786,11.963835853492505,377.18527244744246,138.95327372327068
963,963.0,1.0,0.0,2.0,1.0,0.3,2.0,2.0,0.7,0.7,0.7,45.0,-87.03464988323846,11.963835853492505,293.36632301467745,157.42507258350804
964,964.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,50.0,-116.89036292326621,11.963835853492505,305.91554716382495,286.7276646051694
965,965.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.7,0.8,30.0,-257.01781739140296,6.455532174825935,420.26883773106,93.67545790406811
966,966.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,0.9,1.0,0.7,30.0,-182.3927059215105,0.48617512011684705,281.81548301467745,10.115342608234268
967,967.0,1.0,0.0,2.0,1.0,0.2,2.0,2.0,0.9,0.9,0.7,20.0,-213.4758830567415,2.665761112784935,339.11056301467744,31.232623143793948
968,968.0,1.0,0.0,2.0,1.0,0.7,1.0,1.0,0.9,0.7,0.9,40.0,-254.02820329347645,5.122807641358256,412.50919244744244,87.59811904723294
969,969.0,1.0,0.0,2.0,1.0,0.6,1.0,1.0,0.7,1.0,0.7,30.0,-207.44698369680484,0.48617512011684705,320.84048301467743,9.451775708698328
970,970.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,0.8,0.7,0.9,40.0,-154.9255527732754,11.963835853492505,354.3131524474424,194.36867030398267
971,971.0,1.0,0.0,2.0,1.0,0.6,1.0,2.0,0.9,0.7,0.8,25.0,-250.7225774890889,0.48617512011684705,393.47183773106,7.810663415253524
972,972.0,1.0,0.0,2.0,1.0,0.1,2.0,2.0,0.9,0.8,1.0,60.0,-92.91240593876786,11.963835853492505,396.22262716382494,135.0542857205756
973,973.0,1.0,0.0,2.0,1.0,0.9,1.0,2.0,1.0,0.9,0.7,25.0,-256.25694558126133,0.48617512011684705,401.2314830146775,10.895438976157887
974,974.0,1.0,0.0,2.0,1.0,0.7,1.0,1.0,0.9,0.7,0.9,25.0,-262.9206801951152,0.48617512011684705,412.50919244744244,8.474230314789466
975,975.0,1.0,0.0,2.0,1.0,0.2,1.0,1.0,1.0,0.8,0.8,60.0,-130.04845011569685,11.963835853492505,420.26883773106,153.5260845808129
976,976.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,40.0,-240.88429241444297,0.48617512011684705,377.18527244744246,11.559005875693828
977,977.0,1.0,0.0,2.0,1.0,0.7,1.0,2.0,0.7,0.7,0.9,55.0,-113.05041150883417,11.963835853492505,358.91519244744245,231.31226802445735
978,978.0,1.0,0.0,2.0,1.0,0.1,1.0,2.0,0.9,0.8,0.7,25.0,-205.19875280362726,11.963835853492505,374.43448301467754,135.0542857205756
979,979.0,1.0,0.0,2.0,1.0,0.6,1.0,2.0,0.8,1.0,0.8,25.0,-233.84339549619384,0.48617512011684705,366.67483773106,9.451775708698328
980,980.0,1.0,0.0,2.0,1.0,0.3,3.0,1.0,0.7,0.9,0.9,35.0,-176.1530906214723,5.122807641358256,286.8781924474425,69.2429957951718
981,981.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,25.0,-221.32691292712497,0.48617512011684705,339.11056301467744,12.106043306842095
982,982.0,1.0,0.0,2.0,1.0,0.8,2.0,1.0,0.9,0.8,0.8,45.0,-217.11028079133777,6.455532174825935,358.14791773106,128.0065137064195
983,983.0,1.0,0.0,2.0,1.0,0.5,3.0,2.0,0.7,0.9,0.7,45.0,-80.59123235930382,11.963835853492505,248.80348301467743,223.51429201906728
984,984.0,1.0,0.0,2.0,1.0,0.9,3.0,1.0,1.0,0.8,1.0,20.0,-230.52643368146616,0.48617512011684705,355.4335471638249,10.348401545009619
985,985.0,1.0,0.0,2.0,1.0,0.9,1.0,1.0,0.9,0.9,0.8,60.0,-208.82057956599277,11.963835853492505,393.47183773106,297.4014874600167
986,986.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,0.8,1.0,1.0,50.0,-145.96986005227137,11.963835853492505,322.421547163825,275.03070059708426
987,987.0,1.0,0.0,2.0,1.0,0.2,2.0,2.0,0.9,0.7,0.9,35.0,-169.99478567379253,11.963835853492505,377.18527244744246,138.95327372327068
988,988.0,1.0,0.0,2.0,1.0,0.3,1.0,2.0,1.0,0.8,0.9,60.0,-179.68353548251645,11.963835853492505,439.3061924474424,171.9978834410503
989,989.0,1.0,0.0,2.0,1.0,0.5,2.0,2.0,0.9,1.0,1.0,25.0,-252.50595876537955,0.48617512011684705,396.22262716382494,8.788208809162386
990,990.0,1.0,0.0,2.0,1.0,0.1,3.0,2.0,0.9,0.8,0.8,45.0,-84.59496371597878,11.963835853492505,300.85283773106005,135.0542857205756
991,991.0,1.0,0.0,2.0,1.0,0.2,3.0,2.0,1.0,0.7,0.8,55.0,-107.83640971099643,11.963835853492505,317.35883773106,138.95327372327068
992,992.0,1.0,0.0,2.0,1.0,0.4,2.0,2.0,1.0,1.0,0.8,25.0,-243.19817180608408,0.48617512011684705,381.02003773106003,8.124641909626444
993,993.0,1.0,0.0,2.0,1.0,0.5,2.0,1.0,1.0,0.7,0.9,50.0,-168.45678381109474,11.963835853492505,400.05739244744245,194.36867030398267
994,994.0,1.0,0.0,2.0,1.0,0.5,3.0,2.0,1.0,0.9,0.8,25.0,-203.99032201441813,0.48617512011684705,317.35883773106,8.24117137801412
995,995.0,1.0,0.0,2.0,1.0,0.7,3.0,1.0,1.0,0.9,0.7,30.0,-193.52501454938425,0.48617512011684705,298.3214830146775,9.568305177086003
996,996.0,1.0,0.0,2.0,1.0,0.4,2.0,2.0,0.7,1.0,0.7,30.0,-186.46521415640464,1.7069018034739536,293.36632301467745,26.377016356702164
997,997.0,1.0,0.0,2.0,1.0,0.4,1.0,2.0,0.7,0.9,0.7,40.0,-172.40392438695133,11.963835853492505,320.84048301467743,205.04249315882996
998,998.0,1.0,0.0,2.0,1.0,0.9,1.0,1.0,0.8,0.9,0.9,40.0,-230.62174826594048,6.455532174825935,385.7121924474424,144.00732791972197
